Pathway_name	Pathway_number	KOrtholog	Enzyme_name
Carbon fixation pathways in prokaryotes	ko00720	K15233	citryl-CoA synthetase small subunit
Carbon fixation pathways in prokaryotes	ko00720	K15234	citryl-CoA lyase [EC:4.1.3.34]
Carbon fixation pathways in prokaryotes	ko00720	K01962	acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:2.1.3.15 6.4.1.2]
Carbon fixation pathways in prokaryotes	ko00720	K02160	acetyl-CoA carboxylase biotin carboxyl carrier protein
Carbon fixation pathways in prokaryotes	ko00720	K01961	acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.3.4.14 6.4.1.2]
Carbon fixation pathways in prokaryotes	ko00720	K01963	acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:2.1.3.15 6.4.1.2]
Carbon fixation pathways in prokaryotes	ko00720	K01964	acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.3 6.4.1.2]
Carbon fixation pathways in prokaryotes	ko00720	K18603	acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.3 6.4.1.2]
Carbon fixation pathways in prokaryotes	ko00720	K15036	acetyl-CoA/propionyl-CoA carboxylase [EC:2.1.3.15 6.4.1.3 6.4.1.2]
Carbon fixation pathways in prokaryotes	ko00720	K18604	acetyl-CoA/propionyl-CoA carboxylase [EC:2.1.3.15 6.4.1.3 6.4.1.2]
Carbon fixation pathways in prokaryotes	ko00720	K15037	biotin carboxyl carrier protein
Carbon fixation pathways in prokaryotes	ko00720	K18605	biotin carboxyl carrier protein
Carbon fixation pathways in prokaryotes	ko00720	K14468	malonyl-CoA reductase / 3-hydroxypropionate dehydrogenase (NADP+) [EC:1.1.1.298 1.2.1.75]
Carbon fixation pathways in prokaryotes	ko00720	K15017	malonyl-CoA/succinyl-CoA reductase (NADPH) [EC:1.2.1.76 1.2.1.75]
Carbon fixation pathways in prokaryotes	ko00720	K15039	3-hydroxypropionate dehydrogenase (NADP+) [EC:1.1.1.298]
Carbon fixation pathways in prokaryotes	ko00720	K18602	malonic semialdehyde reductase [EC:1.1.1.-]
Carbon fixation pathways in prokaryotes	ko00720	K14469	acrylyl-CoA reductase (NADPH) / 3-hydroxypropionyl-CoA dehydratase / 3-hydroxypropionyl-CoA synthetase [EC:6.2.1.36 4.2.1.116 1.3.1.84]
Carbon fixation pathways in prokaryotes	ko00720	K15018	3-hydroxypropionyl-coenzyme A synthetase [EC:6.2.1.36]
Carbon fixation pathways in prokaryotes	ko00720	K18594	3-hydroxypropionyl-CoA synthetase (ADP-forming) [EC:6.2.1.-]
Carbon fixation pathways in prokaryotes	ko00720	K15019	3-hydroxypropionyl-coenzyme A dehydratase [EC:4.2.1.116]
Carbon fixation pathways in prokaryotes	ko00720	K15020	acryloyl-coenzyme A reductase [EC:1.3.1.84]
Carbon fixation pathways in prokaryotes	ko00720	K08691	malyl-CoA/(S)-citramalyl-CoA lyase [EC:4.1.3.25 4.1.3.24]
Carbon fixation pathways in prokaryotes	ko00720	K14449	2-methylfumaryl-CoA hydratase [EC:4.2.1.148]
Carbon fixation pathways in prokaryotes	ko00720	K14470	2-methylfumaryl-CoA isomerase [EC:5.4.1.3]
Carbon fixation pathways in prokaryotes	ko00720	K09709	3-methylfumaryl-CoA hydratase [EC:4.2.1.153]
Carbon fixation pathways in prokaryotes	ko00720	K15052	propionyl-CoA carboxylase [EC:2.1.3.15 6.4.1.3]
Carbon fixation pathways in prokaryotes	ko00720	K05606	methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1]
Carbon fixation pathways in prokaryotes	ko00720	K01847	methylmalonyl-CoA mutase [EC:5.4.99.2]
Carbon fixation pathways in prokaryotes	ko00720	K01848	methylmalonyl-CoA mutase, N-terminal domain [EC:5.4.99.2]
Carbon fixation pathways in prokaryotes	ko00720	K01849	methylmalonyl-CoA mutase, C-terminal domain [EC:5.4.99.2]
Carbon fixation pathways in prokaryotes	ko00720	K14471	succinyl-CoA:(S)-malate CoA-transferase subunit A [EC:2.8.3.22]
Carbon fixation pathways in prokaryotes	ko00720	K14472	succinyl-CoA:(S)-malate CoA-transferase subunit B [EC:2.8.3.22]
Carbon fixation pathways in prokaryotes	ko00720	K05299	formate dehydrogenase (NADP+) alpha subunit [EC:1.17.1.10]
Carbon fixation pathways in prokaryotes	ko00720	K15022	formate dehydrogenase (NADP+) beta subunit [EC:1.17.1.10]
Carbon fixation pathways in prokaryotes	ko00720	K01938	formate--tetrahydrofolate ligase [EC:6.3.4.3]
Carbon fixation pathways in prokaryotes	ko00720	K01491	methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:3.5.4.9 1.5.1.5]
Carbon fixation pathways in prokaryotes	ko00720	K00297	methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]
Carbon fixation pathways in prokaryotes	ko00720	K15023	5-methyltetrahydrofolate corrinoid/iron sulfur protein methyltransferase [EC:2.1.1.258]
Carbon fixation pathways in prokaryotes	ko00720	K00198	anaerobic carbon-monoxide dehydrogenase catalytic subunit [EC:1.2.7.4]
Carbon fixation pathways in prokaryotes	ko00720	K00196	anaerobic carbon-monoxide dehydrogenase iron sulfur subunit
Carbon fixation pathways in prokaryotes	ko00720	K14138	acetyl-CoA synthase [EC:2.3.1.169]
Carbon fixation pathways in prokaryotes	ko00720	K00197	acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit gamma [EC:2.1.1.245]
Carbon fixation pathways in prokaryotes	ko00720	K00194	acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit delta [EC:2.1.1.245]
Carbon fixation pathways in prokaryotes	ko00720	K00625	phosphate acetyltransferase [EC:2.3.1.8]
Carbon fixation pathways in prokaryotes	ko00720	K13788	phosphate acetyltransferase [EC:2.3.1.8]
Carbon fixation pathways in prokaryotes	ko00720	K15024	putative phosphotransacetylase [EC:2.3.1.8]
Carbon fixation pathways in prokaryotes	ko00720	K00925	acetate kinase [EC:2.7.2.1]
Carbon fixation pathways in prokaryotes	ko00720	K01895	acetyl-CoA synthetase [EC:6.2.1.1]
Methane metabolism	ko00680	K16157	methane monooxygenase component A alpha chain [EC:1.14.13.25]
Methane metabolism	ko00680	K16158	methane monooxygenase component A beta chain [EC:1.14.13.25]
Methane metabolism	ko00680	K16159	methane monooxygenase component A gamma chain [EC:1.14.13.25]
Methane metabolism	ko00680	K16160	methane monooxygenase regulatory protein B
Methane metabolism	ko00680	K16161	methane monooxygenase component C [EC:1.14.13.25]
Methane metabolism	ko00680	K16162	methane monooxygenase component D
Methane metabolism	ko00680	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.99.39 1.14.18.3]
Methane metabolism	ko00680	K10945	methane/ammonia monooxygenase subunit B
Methane metabolism	ko00680	K10946	methane/ammonia monooxygenase subunit C
Methane metabolism	ko00680	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]
Methane metabolism	ko00680	K16254	mxaJ protein
Methane metabolism	ko00680	K16255	cytochrome c-L
Methane metabolism	ko00680	K14029	methanol dehydrogenase (cytochrome c) subunit 2 [EC:1.1.2.7]
Methane metabolism	ko00680	K16256	mxaA protein
Methane metabolism	ko00680	K16257	mxaC protein
Methane metabolism	ko00680	K16258	mxaK protein
Methane metabolism	ko00680	K16259	mxaL protein
Methane metabolism	ko00680	K16260	mxaD protein
Methane metabolism	ko00680	K17066	alcohol oxidase [EC:1.1.3.13]
Methane metabolism	ko00680	K00093	methanol dehydrogenase [EC:1.1.1.244]
Methane metabolism	ko00680	K00148	glutathione-independent formaldehyde dehydrogenase [EC:1.2.1.46]
Methane metabolism	ko00680	K17067	formaldehyde dismutase / methanol dehydrogenase [EC:1.1.99.37 1.2.98.1]
Methane metabolism	ko00680	K17068	formaldehyde dismutase [EC:1.2.98.1]
Methane metabolism	ko00680	K03396	S-(hydroxymethyl)glutathione synthase [EC:4.4.1.22]
Methane metabolism	ko00680	K00121	S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.1 1.1.1.284]
Methane metabolism	ko00680	K01070	S-formylglutathione hydrolase [EC:3.1.2.12]
Methane metabolism	ko00680	K00122	formate dehydrogenase [EC:1.17.1.9]
Methane metabolism	ko00680	K00123	formate dehydrogenase major subunit [EC:1.17.1.9]
Methane metabolism	ko00680	K22515	formate dehydrogenase beta subunit [EC:1.17.1.9]
Methane metabolism	ko00680	K00124	formate dehydrogenase iron-sulfur subunit
Methane metabolism	ko00680	K00127	formate dehydrogenase subunit gamma
Methane metabolism	ko00680	K00126	formate dehydrogenase subunit delta [EC:1.17.1.9]
Methane metabolism	ko00680	K22516	formate dehydrogenase (coenzyme F420) alpha subunit [EC:1.8.98.6 1.17.98.3]
Methane metabolism	ko00680	K00125	formate dehydrogenase (coenzyme F420) beta subunit [EC:1.8.98.6 1.17.98.3]
Methane metabolism	ko00680	K05299	formate dehydrogenase (NADP+) alpha subunit [EC:1.17.1.10]
Methane metabolism	ko00680	K15022	formate dehydrogenase (NADP+) beta subunit [EC:1.17.1.10]
Methane metabolism	ko00680	K00192	anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit alpha [EC:1.2.7.4]
Methane metabolism	ko00680	K00195	anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit epsilon
Methane metabolism	ko00680	K00193	acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169]
Methane metabolism	ko00680	K00197	acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit gamma [EC:2.1.1.245]
Methane metabolism	ko00680	K00194	acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit delta [EC:2.1.1.245]
Methane metabolism	ko00680	K00198	anaerobic carbon-monoxide dehydrogenase catalytic subunit [EC:1.2.7.4]
Methane metabolism	ko00680	K00196	anaerobic carbon-monoxide dehydrogenase iron sulfur subunit
Methane metabolism	ko00680	K00600	glycine hydroxymethyltransferase [EC:2.1.2.1]
Methane metabolism	ko00680	K00830	alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.51 2.6.1.45 2.6.1.44]
Methane metabolism	ko00680	K00018	glycerate dehydrogenase [EC:1.1.1.29]
Methane metabolism	ko00680	K11529	glycerate 2-kinase [EC:2.7.1.165]
Methane metabolism	ko00680	K01689	enolase [EC:4.2.1.11]
Methane metabolism	ko00680	K01595	phosphoenolpyruvate carboxylase [EC:4.1.1.31]
Methane metabolism	ko00680	K00024	malate dehydrogenase [EC:1.1.1.37]
Methane metabolism	ko00680	K08692	malate-CoA ligase subunit alpha [EC:6.2.1.9]
Methane metabolism	ko00680	K14067	malate-CoA ligase subunit beta [EC:6.2.1.9]
Methane metabolism	ko00680	K08691	malyl-CoA/(S)-citramalyl-CoA lyase [EC:4.1.3.25 4.1.3.24]
Methane metabolism	ko00680	K17100	dihydroxyacetone synthase [EC:2.2.1.3]
Methane metabolism	ko00680	K00863	triose/dihydroxyacetone kinase / FAD-AMP lyase (cyclizing) [EC:4.6.1.15 2.7.1.29 2.7.1.28]
Methane metabolism	ko00680	K01623	fructose-bisphosphate aldolase, class I [EC:4.1.2.13]
Methane metabolism	ko00680	K11645	fructose-bisphosphate aldolase, class I [EC:4.1.2.13]
Methane metabolism	ko00680	K01624	fructose-bisphosphate aldolase, class II [EC:4.1.2.13]
Methane metabolism	ko00680	K01622	fructose 1,6-bisphosphate aldolase/phosphatase [EC:3.1.3.11 4.1.2.13]
Methane metabolism	ko00680	K16305	fructose-bisphosphate aldolase / 6-deoxy-5-ketofructose 1-phosphate synthase [EC:2.2.1.11 4.1.2.13]
Methane metabolism	ko00680	K16306	fructose-bisphosphate aldolase / 2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase [EC:2.2.1.10 4.1.2.13]
Methane metabolism	ko00680	K03841	fructose-1,6-bisphosphatase I [EC:3.1.3.11]
Methane metabolism	ko00680	K02446	fructose-1,6-bisphosphatase II [EC:3.1.3.11]
Methane metabolism	ko00680	K11532	fructose-1,6-bisphosphatase II / sedoheptulose-1,7-bisphosphatase [EC:3.1.3.37 3.1.3.11]
Methane metabolism	ko00680	K01086	fructose-1,6-bisphosphatase I / sedoheptulose-1,7-bisphosphatase [EC:3.1.3.37 3.1.3.11]
Methane metabolism	ko00680	K04041	fructose-1,6-bisphosphatase III [EC:3.1.3.11]
Methane metabolism	ko00680	K00850	6-phosphofructokinase 1 [EC:2.7.1.11]
Methane metabolism	ko00680	K16370	6-phosphofructokinase 2 [EC:2.7.1.11]
Methane metabolism	ko00680	K21071	ATP-dependent phosphofructokinase / diphosphate-dependent phosphofructokinase [EC:2.7.1.90 2.7.1.11]
Methane metabolism	ko00680	K00918	ADP-dependent phosphofructokinase/glucokinase [EC:2.7.1.147 2.7.1.146]
Methane metabolism	ko00680	K08094	6-phospho-3-hexuloisomerase [EC:5.3.1.27]
Methane metabolism	ko00680	K08093	3-hexulose-6-phosphate synthase [EC:4.1.2.43]
Methane metabolism	ko00680	K13812	bifunctional enzyme Fae/Hps [EC:4.1.2.43 4.2.1.147]
Methane metabolism	ko00680	K13831	3-hexulose-6-phosphate synthase / 6-phospho-3-hexuloisomerase [EC:5.3.1.27 4.1.2.43]
Methane metabolism	ko00680	K00317	dimethylamine/trimethylamine dehydrogenase [EC:1.5.8.2 1.5.8.1]
Methane metabolism	ko00680	K18277	trimethylamine monooxygenase [EC:1.14.13.148]
Methane metabolism	ko00680	K07811	trimethylamine-N-oxide reductase (cytochrome c) [EC:1.7.2.3]
Methane metabolism	ko00680	K03532	trimethylamine-N-oxide reductase (cytochrome c), cytochrome c-type subunit TorC
Methane metabolism	ko00680	K03533	TorA specific chaperone
Methane metabolism	ko00680	K07821	trimethylamine-N-oxide reductase (cytochrome c), cytochrome c-type subunit TorY
Methane metabolism	ko00680	K07812	trimethylamine-N-oxide reductase (cytochrome c) [EC:1.7.2.3]
Methane metabolism	ko00680	K15228	methylamine dehydrogenase light chain [EC:1.4.9.1]
Methane metabolism	ko00680	K15229	methylamine dehydrogenase heavy chain [EC:1.4.9.1]
Methane metabolism	ko00680	K08685	quinohemoprotein amine dehydrogenase [EC:1.4.9.1]
Methane metabolism	ko00680	K22081	methylamine---glutamate N-methyltransferase subunit A [EC:2.1.1.21]
Methane metabolism	ko00680	K22082	methylamine---glutamate N-methyltransferase subunit B [EC:2.1.1.21]
Methane metabolism	ko00680	K22083	methylamine---glutamate N-methyltransferase subunit C [EC:2.1.1.21]
Methane metabolism	ko00680	K22084	methylglutamate dehydrogenase subunit A [EC:1.5.99.5]
Methane metabolism	ko00680	K22085	methylglutamate dehydrogenase subunit B [EC:1.5.99.5]
Methane metabolism	ko00680	K22086	methylglutamate dehydrogenase subunit C [EC:1.5.99.5]
Methane metabolism	ko00680	K22087	methylglutamate dehydrogenase subunit D [EC:1.5.99.5]
Methane metabolism	ko00680	K00200	formylmethanofuran dehydrogenase subunit A [EC:1.2.7.12]
Methane metabolism	ko00680	K00201	formylmethanofuran dehydrogenase subunit B [EC:1.2.7.12]
Methane metabolism	ko00680	K00202	formylmethanofuran dehydrogenase subunit C [EC:1.2.7.12]
Methane metabolism	ko00680	K00203	formylmethanofuran dehydrogenase subunit D [EC:1.2.7.12]
Methane metabolism	ko00680	K00204	4Fe-4S ferredoxin
Methane metabolism	ko00680	K00205	4Fe-4S ferredoxin
Methane metabolism	ko00680	K11260	4Fe-4S ferredoxin
Methane metabolism	ko00680	K11261	formylmethanofuran dehydrogenase subunit E [EC:1.2.7.12]
Methane metabolism	ko00680	K00672	formylmethanofuran--tetrahydromethanopterin N-formyltransferase [EC:2.3.1.101]
Methane metabolism	ko00680	K01499	methenyltetrahydromethanopterin cyclohydrolase [EC:3.5.4.27]
Methane metabolism	ko00680	K00319	methylenetetrahydromethanopterin dehydrogenase [EC:1.5.98.1]
Methane metabolism	ko00680	K00440	coenzyme F420 hydrogenase subunit alpha [EC:1.12.98.1]
Methane metabolism	ko00680	K00441	coenzyme F420 hydrogenase subunit beta [EC:1.12.98.1]
Methane metabolism	ko00680	K00442	coenzyme F420 hydrogenase subunit delta
Methane metabolism	ko00680	K00443	coenzyme F420 hydrogenase subunit gamma [EC:1.12.98.1]
Methane metabolism	ko00680	K00300	methylenetetrahydrofolate/methylenetetrahydromethanopterin dehydrogenase (NADP+) [EC:1.5.1.- 1.5.1.5]
Methane metabolism	ko00680	K10714	methylene-tetrahydromethanopterin dehydrogenase [EC:1.5.1.-]
Methane metabolism	ko00680	K13942	5,10-methenyltetrahydromethanopterin hydrogenase [EC:1.12.98.2]
Methane metabolism	ko00680	K10713	5,6,7,8-tetrahydromethanopterin hydro-lyase [EC:4.2.1.147]
Methane metabolism	ko00680	K00320	5,10-methylenetetrahydromethanopterin reductase [EC:1.5.98.2]
Methane metabolism	ko00680	K00577	tetrahydromethanopterin S-methyltransferase subunit A [EC:2.1.1.86]
Methane metabolism	ko00680	K00578	tetrahydromethanopterin S-methyltransferase subunit B [EC:2.1.1.86]
Methane metabolism	ko00680	K00579	tetrahydromethanopterin S-methyltransferase subunit C [EC:2.1.1.86]
Methane metabolism	ko00680	K00580	tetrahydromethanopterin S-methyltransferase subunit D [EC:2.1.1.86]
Methane metabolism	ko00680	K00581	tetrahydromethanopterin S-methyltransferase subunit E [EC:2.1.1.86]
Methane metabolism	ko00680	K00582	tetrahydromethanopterin S-methyltransferase subunit F [EC:2.1.1.86]
Methane metabolism	ko00680	K00583	tetrahydromethanopterin S-methyltransferase subunit G [EC:2.1.1.86]
Methane metabolism	ko00680	K00584	tetrahydromethanopterin S-methyltransferase subunit H [EC:2.1.1.86]
Methane metabolism	ko00680	K00399	methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]
Methane metabolism	ko00680	K00400	methyl coenzyme M reductase system, component A2
Methane metabolism	ko00680	K00401	methyl-coenzyme M reductase beta subunit [EC:2.8.4.1]
Methane metabolism	ko00680	K00402	methyl-coenzyme M reductase gamma subunit [EC:2.8.4.1]
Methane metabolism	ko00680	K03421	methyl-coenzyme M reductase subunit C
Methane metabolism	ko00680	K03422	methyl-coenzyme M reductase subunit D
Methane metabolism	ko00680	K22480	heterodisulfide reductase subunit A1 [EC:1.8.7.3]
Methane metabolism	ko00680	K22481	heterodisulfide reductase subunit B1 [EC:1.8.7.3]
Methane metabolism	ko00680	K22482	heterodisulfide reductase subunit C1 [EC:1.8.7.3]
Methane metabolism	ko00680	K03388	heterodisulfide reductase subunit A2 [EC:1.8.98.6 1.8.98.5 1.8.98.4 1.8.7.3]
Methane metabolism	ko00680	K03389	heterodisulfide reductase subunit B2 [EC:1.8.98.6 1.8.98.5 1.8.98.4 1.8.7.3]
Methane metabolism	ko00680	K03390	heterodisulfide reductase subunit C2 [EC:1.8.98.6 1.8.98.5 1.8.98.4 1.8.7.3]
Methane metabolism	ko00680	K08264	heterodisulfide reductase subunit D [EC:1.8.98.1]
Methane metabolism	ko00680	K08265	heterodisulfide reductase subunit E [EC:1.8.98.1]
Methane metabolism	ko00680	K14127	F420-non-reducing hydrogenase iron-sulfur subunit [EC:1.8.98.6 1.8.98.5 1.12.99.-]
Methane metabolism	ko00680	K14126	F420-non-reducing hydrogenase large subunit [EC:1.8.98.5 1.12.99.-]
Methane metabolism	ko00680	K14128	F420-non-reducing hydrogenase small subunit [EC:1.8.98.5 1.12.99.-]
Methane metabolism	ko00680	K00925	acetate kinase [EC:2.7.2.1]
Methane metabolism	ko00680	K00625	phosphate acetyltransferase [EC:2.3.1.8]
Methane metabolism	ko00680	K13788	phosphate acetyltransferase [EC:2.3.1.8]
Methane metabolism	ko00680	K01895	acetyl-CoA synthetase [EC:6.2.1.1]
Methane metabolism	ko00680	K00169	pyruvate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.1]
Methane metabolism	ko00680	K00170	pyruvate ferredoxin oxidoreductase beta subunit [EC:1.2.7.1]
Methane metabolism	ko00680	K00172	pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.1]
Methane metabolism	ko00680	K00171	pyruvate ferredoxin oxidoreductase delta subunit [EC:1.2.7.1]
Methane metabolism	ko00680	K01007	pyruvate, water dikinase [EC:2.7.9.2]
Methane metabolism	ko00680	K01834	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]
Methane metabolism	ko00680	K15633	2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]
Methane metabolism	ko00680	K15634	probable phosphoglycerate mutase [EC:5.4.2.12]
Methane metabolism	ko00680	K15635	2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]
Methane metabolism	ko00680	K00058	D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.399 1.1.1.95]
Methane metabolism	ko00680	K00831	phosphoserine aminotransferase [EC:2.6.1.52]
Methane metabolism	ko00680	K01079	phosphoserine phosphatase [EC:3.1.3.3]
Methane metabolism	ko00680	K02203	phosphoserine / homoserine phosphotransferase [EC:2.7.1.39 3.1.3.3]
Methane metabolism	ko00680	K22305	phosphoserine phosphatase [EC:3.1.3.3]
Methane metabolism	ko00680	K14080	[methyl-Co(III) methanol-specific corrinoid protein]:coenzyme M methyltransferase [EC:2.1.1.246]
Methane metabolism	ko00680	K04480	methanol---5-hydroxybenzimidazolylcobamide Co-methyltransferase [EC:2.1.1.90]
Methane metabolism	ko00680	K14081	methanol corrinoid protein
Methane metabolism	ko00680	K14082	[methyl-Co(III) methylamine-specific corrinoid protein]:coenzyme M methyltransferase [EC:2.1.1.247]
Methane metabolism	ko00680	K14083	trimethylamine---corrinoid protein Co-methyltransferase [EC:2.1.1.250]
Methane metabolism	ko00680	K14084	trimethylamine corrinoid protein
Methane metabolism	ko00680	K16176	methylamine---corrinoid protein Co-methyltransferase [EC:2.1.1.248]
Methane metabolism	ko00680	K16177	monomethylamine corrinoid protein
Methane metabolism	ko00680	K16178	dimethylamine---corrinoid protein Co-methyltransferase [EC:2.1.1.249]
Methane metabolism	ko00680	K16179	dimethylamine corrinoid protein
Methane metabolism	ko00680	K08097	phosphosulfolactate synthase [EC:4.4.1.19]
Methane metabolism	ko00680	K05979	2-phosphosulfolactate phosphatase [EC:3.1.3.71]
Methane metabolism	ko00680	K05884	L-2-hydroxycarboxylate dehydrogenase (NAD+) [EC:1.1.1.337]
Methane metabolism	ko00680	K06034	sulfopyruvate decarboxylase subunit alpha [EC:4.1.1.79]
Methane metabolism	ko00680	K13039	sulfopyruvate decarboxylase subunit beta [EC:4.1.1.79]
Methane metabolism	ko00680	K11779	FO synthase [EC:4.3.1.32 2.5.1.147]
Methane metabolism	ko00680	K11781	5-amino-6-(D-ribitylamino)uracil---L-tyrosine 4-hydroxyphenyl transferase [EC:2.5.1.147]
Methane metabolism	ko00680	K11780	7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase [EC:4.3.1.32]
Methane metabolism	ko00680	K14941	2-phospho-L-lactate guanylyltransferase [EC:2.7.7.68]
Methane metabolism	ko00680	K11212	LPPG:FO 2-phospho-L-lactate transferase [EC:2.7.8.28]
Methane metabolism	ko00680	K12234	coenzyme F420-0:L-glutamate ligase / coenzyme F420-1:gamma-L-glutamate ligase [EC:6.3.2.34 6.3.2.31]
Methane metabolism	ko00680	K14940	gamma-F420-2:alpha-L-glutamate ligase [EC:6.3.2.32]
Methane metabolism	ko00680	K10977	methanogen homocitrate synthase [EC:2.3.3.- 2.3.3.14]
Methane metabolism	ko00680	K16792	methanogen homoaconitase large subunit [EC:4.2.1.114]
Methane metabolism	ko00680	K16793	methanogen homoaconitase small subunit [EC:4.2.1.114]
Methane metabolism	ko00680	K10978	methanogen homoisocitrate dehydrogenase [EC:1.1.1.- 1.1.1.87]
Methane metabolism	ko00680	K18933	tyrosine decarboxylase / aspartate 1-decarboxylase [EC:4.1.1.11 4.1.1.25]
Methane metabolism	ko00680	K06914	tyramine---L-glutamate ligase [EC:6.3.4.24]
Methane metabolism	ko00680	K09733	(5-formylfuran-3-yl)methyl phosphate synthase [EC:4.2.3.153]
Methane metabolism	ko00680	K19793	(5-formylfuran-3-yl)methyl phosphate transaminase [EC:2.6.1.108]
Methane metabolism	ko00680	K07144	5-(aminomethyl)-3-furanmethanol phosphate kinase [EC:2.7.4.31]
Methane metabolism	ko00680	K07072	(4-(4-[2-(gamma-L-glutamylamino)ethyl]phenoxymethyl)furan-2-yl)methanamine synthase [EC:2.5.1.131]
Nitrogen metabolism	ko00910	K01455	formamidase [EC:3.5.1.49]
Nitrogen metabolism	ko00910	K02575	MFS transporter, NNP family, nitrate/nitrite transporter
Nitrogen metabolism	ko00910	K15576	nitrate/nitrite transport system substrate-binding protein
Nitrogen metabolism	ko00910	K15577	nitrate/nitrite transport system permease protein
Nitrogen metabolism	ko00910	K15578	nitrate/nitrite transport system ATP-binding protein [EC:3.6.3.-]
Nitrogen metabolism	ko00910	K15579	nitrate/nitrite transport system ATP-binding protein
Nitrogen metabolism	ko00910	K00367	ferredoxin-nitrate reductase [EC:1.7.7.2]
Nitrogen metabolism	ko00910	K10534	nitrate reductase (NAD(P)H) [EC:1.7.1.3 1.7.1.2 1.7.1.1]
Nitrogen metabolism	ko00910	K00370	nitrate reductase / nitrite oxidoreductase, alpha subunit [EC:1.7.99.- 1.7.5.1]
Nitrogen metabolism	ko00910	K00371	nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.99.- 1.7.5.1]
Nitrogen metabolism	ko00910	K00374	nitrate reductase gamma subunit [EC:1.7.99.- 1.7.5.1]
Nitrogen metabolism	ko00910	K00372	assimilatory nitrate reductase catalytic subunit [EC:1.7.99.-]
Nitrogen metabolism	ko00910	K00360	assimilatory nitrate reductase electron transfer subunit [EC:1.7.99.-]
Nitrogen metabolism	ko00910	K02567	periplasmic nitrate reductase NapA [EC:1.7.99.-]
Nitrogen metabolism	ko00910	K02568	cytochrome c-type protein NapB
Nitrogen metabolism	ko00910	K17877	nitrite reductase (NAD(P)H) [EC:1.7.1.4]
Nitrogen metabolism	ko00910	K00362	nitrite reductase (NADH) large subunit [EC:1.7.1.15]
Nitrogen metabolism	ko00910	K00363	nitrite reductase (NADH) small subunit [EC:1.7.1.15]
Nitrogen metabolism	ko00910	K00366	ferredoxin-nitrite reductase [EC:1.7.7.1]
Nitrogen metabolism	ko00910	K03385	nitrite reductase (cytochrome c-552) [EC:1.7.2.2]
Nitrogen metabolism	ko00910	K15876	cytochrome c nitrite reductase small subunit
Nitrogen metabolism	ko00910	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]
Nitrogen metabolism	ko00910	K15864	nitrite reductase (NO-forming) / hydroxylamine reductase [EC:1.7.99.1 1.7.2.1]
Nitrogen metabolism	ko00910	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]
Nitrogen metabolism	ko00910	K02305	nitric oxide reductase subunit C
Nitrogen metabolism	ko00910	K15877	fungal nitric oxide reductase [EC:1.7.1.14]
Nitrogen metabolism	ko00910	K00376	nitrous-oxide reductase [EC:1.7.2.4]
Nitrogen metabolism	ko00910	K02586	nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1]
Nitrogen metabolism	ko00910	K02591	nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1]
Nitrogen metabolism	ko00910	K02588	nitrogenase iron protein NifH
Nitrogen metabolism	ko00910	K00531	nitrogenase delta subunit [EC:1.18.6.1]
Nitrogen metabolism	ko00910	K22896	vanadium-dependent nitrogenase alpha chain [EC:1.18.6.2]
Nitrogen metabolism	ko00910	K22897	vanadium-dependent nitrogenase beta chain [EC:1.18.6.2]
Nitrogen metabolism	ko00910	K22898	vanadium nitrogenase delta subunit [EC:1.18.6.2]
Nitrogen metabolism	ko00910	K22899	vanadium nitrogenase iron protein
