Pathway_name	Pathway_number	KOrtholog	Enzyme_name
Cysteine and methionine metabolism	ko00270	K00802	spermine synthase [EC:2.5.1.22]
Cysteine and methionine metabolism	ko00270	K13060	acyl homoserine lactone synthase [EC:2.3.1.184]
Cysteine and methionine metabolism	ko00270	K13061	acyl homoserine lactone synthase [EC:2.3.1.184]
Cysteine and methionine metabolism	ko00270	K13062	acyl homoserine lactone synthase [EC:2.3.1.184]
Cysteine and methionine metabolism	ko00270	K20248	acyl homoserine lactone synthase [EC:2.3.1.184]
Cysteine and methionine metabolism	ko00270	K20249	acyl homoserine lactone synthase [EC:2.3.1.184]
Cysteine and methionine metabolism	ko00270	K20250	acyl homoserine lactone synthase [EC:2.3.1.184]
Cysteine and methionine metabolism	ko00270	K22954	acyl homoserine lactone synthase [EC:2.3.1.184]
Cysteine and methionine metabolism	ko00270	K22955	acyl homoserine lactone synthase [EC:2.3.1.184]
Cysteine and methionine metabolism	ko00270	K22956	acyl homoserine lactone synthase [EC:2.3.1.184]
Cysteine and methionine metabolism	ko00270	K22957	acyl homoserine lactone synthase [EC:2.3.1.184]
Cysteine and methionine metabolism	ko00270	K22968	acyl homoserine lactone synthase [EC:2.3.1.184]
Cysteine and methionine metabolism	ko00270	K01243	adenosylhomocysteine nucleosidase [EC:3.2.2.9]
Cysteine and methionine metabolism	ko00270	K18284	adenosylhomocysteine/aminodeoxyfutalosine nucleosidase [EC:3.2.2.30 3.2.2.9]
Cysteine and methionine metabolism	ko00270	K01244	5'-methylthioadenosine nucleosidase [EC:3.2.2.16]
Cysteine and methionine metabolism	ko00270	K00899	5-methylthioribose kinase [EC:2.7.1.100]
Cysteine and methionine metabolism	ko00270	K00772	5'-methylthioadenosine phosphorylase [EC:2.4.2.28]
Cysteine and methionine metabolism	ko00270	K12960	5-methylthioadenosine/S-adenosylhomocysteine deaminase [EC:3.5.4.28 3.5.4.31]
Cysteine and methionine metabolism	ko00270	K19696	5'-methylthioinosine phosphorylase [EC:2.4.2.44]
Cysteine and methionine metabolism	ko00270	K08963	methylthioribose-1-phosphate isomerase [EC:5.3.1.23]
Cysteine and methionine metabolism	ko00270	K08964	methylthioribulose-1-phosphate dehydratase [EC:4.2.1.109]
Cysteine and methionine metabolism	ko00270	K16054	methylthioribulose 1-phosphate dehydratase / enolase-phosphatase E1 [EC:3.1.3.77 4.2.1.109]
Cysteine and methionine metabolism	ko00270	K08965	2,3-diketo-5-methylthiopentyl-1-phosphate enolase [EC:5.3.2.5]
Cysteine and methionine metabolism	ko00270	K08966	2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase [EC:3.1.3.87]
Cysteine and methionine metabolism	ko00270	K09880	enolase-phosphatase E1 [EC:3.1.3.77]
Cysteine and methionine metabolism	ko00270	K08967	1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase [EC:1.13.11.54 1.13.11.53]
Cysteine and methionine metabolism	ko00270	K00832	aromatic-amino-acid transaminase [EC:2.6.1.57]
Cysteine and methionine metabolism	ko00270	K00838	aromatic amino acid aminotransferase I / 2-aminoadipate transaminase [EC:2.6.1.5 2.6.1.27 2.6.1.39 2.6.1.57]
Cysteine and methionine metabolism	ko00270	K08969	aminotransferase [EC:2.6.1.-]
Cysteine and methionine metabolism	ko00270	K00815	tyrosine aminotransferase [EC:2.6.1.5]
Cysteine and methionine metabolism	ko00270	K03334	L-amino-acid oxidase [EC:1.4.3.2]
Cysteine and methionine metabolism	ko00270	K00837	aromatic aminotransferase [EC:2.6.1.-]
Cysteine and methionine metabolism	ko00270	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]
Cysteine and methionine metabolism	ko00270	K17398	DNA (cytosine-5)-methyltransferase 3A [EC:2.1.1.37]
Cysteine and methionine metabolism	ko00270	K17399	DNA (cytosine-5)-methyltransferase 3B [EC:2.1.1.37]
Cysteine and methionine metabolism	ko00270	K01251	adenosylhomocysteinase [EC:3.3.1.1]
Cysteine and methionine metabolism	ko00270	K17462	putative AdoMet-dependent methyltransferase [EC:2.1.1.-]
Cysteine and methionine metabolism	ko00270	K07173	S-ribosylhomocysteine lyase [EC:4.4.1.21]
Cysteine and methionine metabolism	ko00270	K20772	1-aminocyclopropane-1-carboxylate synthase 1/2/6 [EC:4.4.1.14]
Cysteine and methionine metabolism	ko00270	K01762	1-aminocyclopropane-1-carboxylate synthase [EC:4.4.1.14]
Cysteine and methionine metabolism	ko00270	K05933	aminocyclopropanecarboxylate oxidase [EC:1.14.17.4]
Cysteine and methionine metabolism	ko00270	K01505	1-aminocyclopropane-1-carboxylate deaminase [EC:3.5.99.7]
Cysteine and methionine metabolism	ko00270	K00928	aspartate kinase [EC:2.7.2.4]
Cysteine and methionine metabolism	ko00270	K12524	bifunctional aspartokinase / homoserine dehydrogenase 1 [EC:1.1.1.3 2.7.2.4]
Cysteine and methionine metabolism	ko00270	K12525	bifunctional aspartokinase / homoserine dehydrogenase 2 [EC:1.1.1.3 2.7.2.4]
Cysteine and methionine metabolism	ko00270	K12526	bifunctional diaminopimelate decarboxylase / aspartate kinase [EC:2.7.2.4 4.1.1.20]
Cysteine and methionine metabolism	ko00270	K00133	aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]
Cysteine and methionine metabolism	ko00270	K00003	homoserine dehydrogenase [EC:1.1.1.3]
Cysteine and methionine metabolism	ko00270	K00651	homoserine O-succinyltransferase/O-acetyltransferase [EC:2.3.1.31 2.3.1.46]
Cysteine and methionine metabolism	ko00270	K00641	homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.46 2.3.1.31]
Cysteine and methionine metabolism	ko00270	K01739	cystathionine gamma-synthase [EC:2.5.1.48]
Cysteine and methionine metabolism	ko00270	K01740	O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49]
Cysteine and methionine metabolism	ko00270	K10764	O-succinylhomoserine sulfhydrylase [EC:2.5.1.-]
Cysteine and methionine metabolism	ko00270	K00826	branched-chain amino acid aminotransferase [EC:2.6.1.42]
Cysteine and methionine metabolism	ko00270	K00827	alanine-glyoxylate transaminase / (R)-3-amino-2-methylpropionate-pyruvate transaminase [EC:2.6.1.40 2.6.1.44]
Cysteine and methionine metabolism	ko00270	K11204	glutamate--cysteine ligase catalytic subunit [EC:6.3.2.2]
Cysteine and methionine metabolism	ko00270	K11205	glutamate--cysteine ligase regulatory subunit
Cysteine and methionine metabolism	ko00270	K01919	glutamate--cysteine ligase [EC:6.3.2.2]
Cysteine and methionine metabolism	ko00270	K01920	glutathione synthase [EC:6.3.2.3]
Cysteine and methionine metabolism	ko00270	K21456	glutathione synthase [EC:6.3.2.3]
Cysteine and methionine metabolism	ko00270	K00456	cysteine dioxygenase [EC:1.13.11.20]
Cysteine and methionine metabolism	ko00270	K14454	aspartate aminotransferase, cytoplasmic [EC:2.6.1.1]
Cysteine and methionine metabolism	ko00270	K14455	aspartate aminotransferase, mitochondrial [EC:2.6.1.1]
Cysteine and methionine metabolism	ko00270	K00811	aspartate aminotransferase, chloroplastic [EC:2.6.1.1]
Cysteine and methionine metabolism	ko00270	K00812	aspartate aminotransferase [EC:2.6.1.1]
Cysteine and methionine metabolism	ko00270	K00813	aspartate aminotransferase [EC:2.6.1.1]
Cysteine and methionine metabolism	ko00270	K11358	aspartate aminotransferase [EC:2.6.1.1]
Cysteine and methionine metabolism	ko00270	K01011	thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.2 2.8.1.1]
Cysteine and methionine metabolism	ko00270	K00016	L-lactate dehydrogenase [EC:1.1.1.27]
Cysteine and methionine metabolism	ko00270	K09758	aspartate 4-decarboxylase [EC:4.1.1.12]
Cysteine and methionine metabolism	ko00270	K05396	D-cysteine desulfhydrase [EC:4.4.1.15]
Cysteine and methionine metabolism	ko00270	K22207	L-cysteine desulfhydrase [EC:4.4.1.28]
Cysteine and methionine metabolism	ko00270	K20021	L-cysteine desulfidase [EC:4.4.1.28]
Cysteine and methionine metabolism	ko00270	K16843	(S)-sulfolactate dehydrogenase [EC:1.1.1.310]
Cysteine and methionine metabolism	ko00270	K00024	malate dehydrogenase [EC:1.1.1.37]
Cysteine and methionine metabolism	ko00270	K00025	malate dehydrogenase [EC:1.1.1.37]
Cysteine and methionine metabolism	ko00270	K00026	malate dehydrogenase [EC:1.1.1.37]
Cysteine and methionine metabolism	ko00270	K16844	(2R)-3-sulfolactate dehydrogenase (NADP+) [EC:1.1.1.338]
Cysteine and methionine metabolism	ko00270	K16845	(2R)-sulfolactate sulfo-lyase subunit alpha [EC:4.4.1.24]
Cysteine and methionine metabolism	ko00270	K16846	(2R)-sulfolactate sulfo-lyase subunit beta [EC:4.4.1.24]
Cysteine and methionine metabolism	ko00270	K17950	L-cysteate sulfo-lyase [EC:4.4.1.25]
Cysteine and methionine metabolism	ko00270	K01752	L-serine dehydratase [EC:4.3.1.17]
Cysteine and methionine metabolism	ko00270	K17989	L-serine/L-threonine ammonia-lyase [EC:4.3.1.19 4.3.1.17]
Cysteine and methionine metabolism	ko00270	K12339	S-sulfo-L-cysteine synthase (O-acetyl-L-serine-dependent) [EC:2.5.1.144]
Cysteine and methionine metabolism	ko00270	K22846	S-sulfo-L-cysteine synthase (O-acetyl-L-serine-dependent) [EC:2.5.1.144]
Cysteine and methionine metabolism	ko00270	K00058	D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.399 1.1.1.95]
Cysteine and methionine metabolism	ko00270	K00831	phosphoserine aminotransferase [EC:2.6.1.52]
Cysteine and methionine metabolism	ko00270	K23370	L-serine kinase (ADP) [EC:2.7.1.226]
Cysteine and methionine metabolism	ko00270	K22847	S-sulfo-L-cysteine synthase (3-phospho-L-serine-dependent) [EC:2.8.5.1]
Cysteine and methionine metabolism	ko00270	K08968	L-methionine (R)-S-oxide reductase [EC:1.8.4.14]
Cysteine and methionine metabolism	ko00270	K01450	formylmethionine deformylase [EC:3.5.1.31]
Cysteine and methionine metabolism	ko00270	K01761	methionine-gamma-lyase [EC:4.4.1.11]
Valine, leucine and isoleucine degradation	ko00280	K00826	branched-chain amino acid aminotransferase [EC:2.6.1.42]
Valine, leucine and isoleucine degradation	ko00280	K03334	L-amino-acid oxidase [EC:1.4.3.2]
Valine, leucine and isoleucine degradation	ko00280	K00271	valine dehydrogenase (NAD+) [EC:1.4.1.23]
Valine, leucine and isoleucine degradation	ko00280	K00263	leucine dehydrogenase [EC:1.4.1.9]
Valine, leucine and isoleucine degradation	ko00280	K00166	2-oxoisovalerate dehydrogenase E1 component alpha subunit [EC:1.2.4.4]
Valine, leucine and isoleucine degradation	ko00280	K00167	2-oxoisovalerate dehydrogenase E1 component beta subunit [EC:1.2.4.4]
Valine, leucine and isoleucine degradation	ko00280	K11381	2-oxoisovalerate dehydrogenase E1 component [EC:1.2.4.4]
Valine, leucine and isoleucine degradation	ko00280	K09699	2-oxoisovalerate dehydrogenase E2 component (dihydrolipoyl transacylase) [EC:2.3.1.168]
Valine, leucine and isoleucine degradation	ko00280	K00382	dihydrolipoamide dehydrogenase [EC:1.8.1.4]
Valine, leucine and isoleucine degradation	ko00280	K00186	2-oxoisovalerate ferredoxin oxidoreductase, alpha subunit [EC:1.2.7.7]
Valine, leucine and isoleucine degradation	ko00280	K00187	2-oxoisovalerate ferredoxin oxidoreductase, beta subunit [EC:1.2.7.7]
Valine, leucine and isoleucine degradation	ko00280	K00189	2-oxoisovalerate ferredoxin oxidoreductase, gamma subunit [EC:1.2.7.7]
Valine, leucine and isoleucine degradation	ko00280	K00188	2-oxoisovalerate ferredoxin oxidoreductase, delta subunit [EC:1.2.7.7]
Valine, leucine and isoleucine degradation	ko00280	K00248	butyryl-CoA dehydrogenase [EC:1.3.8.1]
Valine, leucine and isoleucine degradation	ko00280	K00249	acyl-CoA dehydrogenase [EC:1.3.8.7]
Valine, leucine and isoleucine degradation	ko00280	K00253	isovaleryl-CoA dehydrogenase [EC:1.3.8.4]
Valine, leucine and isoleucine degradation	ko00280	K11410	short/branched chain acyl-CoA dehydrogenase [EC:1.3.99.12]
Valine, leucine and isoleucine degradation	ko00280	K09478	short/branched chain acyl-CoA dehydrogenase [EC:1.3.99.12]
Valine, leucine and isoleucine degradation	ko00280	K11538	isobutyryl-CoA dehydrogenase [EC:1.3.99.-]
Valine, leucine and isoleucine degradation	ko00280	K01692	enoyl-CoA hydratase [EC:4.2.1.17]
Valine, leucine and isoleucine degradation	ko00280	K01825	3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:5.3.3.8 5.1.2.3 4.2.1.17 1.1.1.35]
Valine, leucine and isoleucine degradation	ko00280	K01782	3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [EC:5.1.2.3 4.2.1.17 1.1.1.35]
Valine, leucine and isoleucine degradation	ko00280	K07515	enoyl-CoA hydratase / long-chain 3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.211 4.2.1.17]
Valine, leucine and isoleucine degradation	ko00280	K07514	enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase / 3,2-trans-enoyl-CoA isomerase [EC:5.3.3.8 1.1.1.35 4.2.1.17]
Valine, leucine and isoleucine degradation	ko00280	K07511	enoyl-CoA hydratase [EC:4.2.1.17]
Valine, leucine and isoleucine degradation	ko00280	K00022	3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]
Valine, leucine and isoleucine degradation	ko00280	K08683	3-hydroxyacyl-CoA dehydrogenase / 3-hydroxy-2-methylbutyryl-CoA dehydrogenase [EC:1.1.1.178 1.1.1.35]
Valine, leucine and isoleucine degradation	ko00280	K00632	acetyl-CoA acyltransferase [EC:2.3.1.16]
Valine, leucine and isoleucine degradation	ko00280	K07513	acetyl-CoA acyltransferase 1 [EC:2.3.1.16]
Valine, leucine and isoleucine degradation	ko00280	K07508	acetyl-CoA acyltransferase 2 [EC:2.3.1.16]
Valine, leucine and isoleucine degradation	ko00280	K07509	acetyl-CoA acyltransferase [EC:2.3.1.16]
Valine, leucine and isoleucine degradation	ko00280	K01965	propionyl-CoA carboxylase alpha chain [EC:6.4.1.3]
Valine, leucine and isoleucine degradation	ko00280	K01966	propionyl-CoA carboxylase beta chain [EC:2.1.3.15 6.4.1.3]
Valine, leucine and isoleucine degradation	ko00280	K11263	acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.3.4.14 6.4.1.3 6.4.1.2]
Valine, leucine and isoleucine degradation	ko00280	K18472	acetyl-CoA/propionyl-CoA carboxylase carboxyl transferase subunit [EC:2.1.3.15 6.4.1.3 6.4.1.2]
Valine, leucine and isoleucine degradation	ko00280	K19312	acetyl-CoA/propionyl-CoA carboxylase carboxyl transferase subunit [EC:2.1.3.15 6.4.1.3 6.4.1.2]
Valine, leucine and isoleucine degradation	ko00280	K22568	acetyl-CoA/propionyl-CoA carboxylase, PccX subunit [EC:6.4.1.3 6.4.1.2]
Valine, leucine and isoleucine degradation	ko00280	K01964	acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.3 6.4.1.2]
Valine, leucine and isoleucine degradation	ko00280	K15036	acetyl-CoA/propionyl-CoA carboxylase [EC:2.1.3.15 6.4.1.3 6.4.1.2]
Valine, leucine and isoleucine degradation	ko00280	K15037	biotin carboxyl carrier protein
Valine, leucine and isoleucine degradation	ko00280	K05606	methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1]
Valine, leucine and isoleucine degradation	ko00280	K01847	methylmalonyl-CoA mutase [EC:5.4.99.2]
Valine, leucine and isoleucine degradation	ko00280	K01849	methylmalonyl-CoA mutase, C-terminal domain [EC:5.4.99.2]
Valine, leucine and isoleucine degradation	ko00280	K01848	methylmalonyl-CoA mutase, N-terminal domain [EC:5.4.99.2]
Valine, leucine and isoleucine degradation	ko00280	K05605	3-hydroxyisobutyryl-CoA hydrolase [EC:3.1.2.4]
Valine, leucine and isoleucine degradation	ko00280	K00020	3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]
Valine, leucine and isoleucine degradation	ko00280	K00140	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.27 1.2.1.18]
Valine, leucine and isoleucine degradation	ko00280	K00128	aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]
Valine, leucine and isoleucine degradation	ko00280	K14085	aldehyde dehydrogenase family 7 member A1 [EC:1.2.1.3 1.2.1.8 1.2.1.31]
Valine, leucine and isoleucine degradation	ko00280	K00149	aldehyde dehydrogenase family 9 member A1 [EC:1.2.1.3 1.2.1.47]
Valine, leucine and isoleucine degradation	ko00280	K00157	aldehyde oxidase [EC:1.2.3.1]
Valine, leucine and isoleucine degradation	ko00280	K18660	malonyl-CoA/methylmalonyl-CoA synthetase [EC:6.2.1.-]
Valine, leucine and isoleucine degradation	ko00280	K18661	malonyl-CoA/methylmalonyl-CoA synthetase [EC:6.2.1.-]
Valine, leucine and isoleucine degradation	ko00280	K18662	malonyl-CoA/methylmalonyl-CoA synthetase [EC:6.2.1.-]
Valine, leucine and isoleucine degradation	ko00280	K00822	beta-alanine--pyruvate transaminase [EC:2.6.1.18]
Valine, leucine and isoleucine degradation	ko00280	K07250	4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.48 2.6.1.22 2.6.1.19]
Valine, leucine and isoleucine degradation	ko00280	K13524	4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase [EC:2.6.1.22 2.6.1.19]
Valine, leucine and isoleucine degradation	ko00280	K00827	alanine-glyoxylate transaminase / (R)-3-amino-2-methylpropionate-pyruvate transaminase [EC:2.6.1.40 2.6.1.44]
Valine, leucine and isoleucine degradation	ko00280	K01968	3-methylcrotonyl-CoA carboxylase alpha subunit [EC:6.4.1.4]
Valine, leucine and isoleucine degradation	ko00280	K01969	3-methylcrotonyl-CoA carboxylase beta subunit [EC:6.4.1.4]
Valine, leucine and isoleucine degradation	ko00280	K05607	methylglutaconyl-CoA hydratase [EC:4.2.1.18]
Valine, leucine and isoleucine degradation	ko00280	K13766	methylglutaconyl-CoA hydratase [EC:4.2.1.18]
Valine, leucine and isoleucine degradation	ko00280	K01640	hydroxymethylglutaryl-CoA lyase [EC:4.1.3.4]
Valine, leucine and isoleucine degradation	ko00280	K01027	3-oxoacid CoA-transferase [EC:2.8.3.5]
Valine, leucine and isoleucine degradation	ko00280	K01028	3-oxoacid CoA-transferase subunit A [EC:2.8.3.5]
Valine, leucine and isoleucine degradation	ko00280	K01029	3-oxoacid CoA-transferase subunit B [EC:2.8.3.5]
Valine, leucine and isoleucine degradation	ko00280	K01907	acetoacetyl-CoA synthetase [EC:6.2.1.16]
Valine, leucine and isoleucine degradation	ko00280	K00626	acetyl-CoA C-acetyltransferase [EC:2.3.1.9]
Valine, leucine and isoleucine degradation	ko00280	K01641	hydroxymethylglutaryl-CoA synthase [EC:2.3.3.10]
Valine, leucine and isoleucine biosynthesis	ko00290	K01754	threonine dehydratase [EC:4.3.1.19]
Valine, leucine and isoleucine biosynthesis	ko00290	K17989	L-serine/L-threonine ammonia-lyase [EC:4.3.1.19 4.3.1.17]
Valine, leucine and isoleucine biosynthesis	ko00290	K09011	(R)-citramalate synthase [EC:2.3.1.182]
Valine, leucine and isoleucine biosynthesis	ko00290	K01702	3-isopropylmalate dehydratase [EC:4.2.1.33]
Valine, leucine and isoleucine biosynthesis	ko00290	K01703	3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.35 4.2.1.33]
Valine, leucine and isoleucine biosynthesis	ko00290	K01704	3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.35 4.2.1.33]
Valine, leucine and isoleucine biosynthesis	ko00290	K00052	3-isopropylmalate dehydrogenase [EC:1.1.1.85]
Valine, leucine and isoleucine biosynthesis	ko00290	K01652	acetolactate synthase I/II/III large subunit [EC:2.2.1.6]
Valine, leucine and isoleucine biosynthesis	ko00290	K01653	acetolactate synthase I/III small subunit [EC:2.2.1.6]
Valine, leucine and isoleucine biosynthesis	ko00290	K11258	acetolactate synthase II small subunit [EC:2.2.1.6]
Valine, leucine and isoleucine biosynthesis	ko00290	K00053	ketol-acid reductoisomerase [EC:1.1.1.86]
Valine, leucine and isoleucine biosynthesis	ko00290	K01687	dihydroxy-acid dehydratase [EC:4.2.1.9]
Valine, leucine and isoleucine biosynthesis	ko00290	K00826	branched-chain amino acid aminotransferase [EC:2.6.1.42]
Valine, leucine and isoleucine biosynthesis	ko00290	K00263	leucine dehydrogenase [EC:1.4.1.9]
Valine, leucine and isoleucine biosynthesis	ko00290	K00835	valine--pyruvate aminotransferase [EC:2.6.1.66]
Valine, leucine and isoleucine biosynthesis	ko00290	K14260	alanine-synthesizing transaminase [EC:2.6.1.2 2.6.1.66]
Valine, leucine and isoleucine biosynthesis	ko00290	K01649	2-isopropylmalate synthase [EC:2.3.3.13]
Valine, leucine and isoleucine biosynthesis	ko00290	K21359	3-isopropylmalate/methylthioalkylmalate dehydratase small subunit [EC:4.2.1.170 4.2.1.33]
Valine, leucine and isoleucine biosynthesis	ko00290	K21360	3-isopropylmalate/methylthioalkylmalate dehydrogenase [EC:1.1.1.- 1.1.1.85]
Lysine biosynthesis	ko00300	K00003	homoserine dehydrogenase [EC:1.1.1.3]
Lysine biosynthesis	ko00300	K00928	aspartate kinase [EC:2.7.2.4]
Lysine biosynthesis	ko00300	K12524	bifunctional aspartokinase / homoserine dehydrogenase 1 [EC:1.1.1.3 2.7.2.4]
Lysine biosynthesis	ko00300	K12525	bifunctional aspartokinase / homoserine dehydrogenase 2 [EC:1.1.1.3 2.7.2.4]
Lysine biosynthesis	ko00300	K12526	bifunctional diaminopimelate decarboxylase / aspartate kinase [EC:2.7.2.4 4.1.1.20]
Lysine biosynthesis	ko00300	K00133	aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]
Lysine biosynthesis	ko00300	K01714	4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]
Lysine biosynthesis	ko00300	K00215	4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]
Lysine biosynthesis	ko00300	K00674	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117]
Lysine biosynthesis	ko00300	K00821	acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.17 2.6.1.11]
Lysine biosynthesis	ko00300	K14267	N-succinyldiaminopimelate aminotransferase [EC:2.6.1.17]
Lysine biosynthesis	ko00300	K01439	succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]
Lysine biosynthesis	ko00300	K01778	diaminopimelate epimerase [EC:5.1.1.7]
Lysine biosynthesis	ko00300	K10206	LL-diaminopimelate aminotransferase [EC:2.6.1.83]
Lysine biosynthesis	ko00300	K01586	diaminopimelate decarboxylase [EC:4.1.1.20]
Lysine biosynthesis	ko00300	K05822	tetrahydrodipicolinate N-acetyltransferase [EC:2.3.1.89]
Lysine biosynthesis	ko00300	K00841	aminotransferase [EC:2.6.1.-]
Lysine biosynthesis	ko00300	K05823	N-acetyldiaminopimelate deacetylase [EC:3.5.1.47]
Lysine biosynthesis	ko00300	K03340	diaminopimelate dehydrogenase [EC:1.4.1.16]
Lysine biosynthesis	ko00300	K01655	homocitrate synthase [EC:2.3.3.14]
Lysine biosynthesis	ko00300	K10977	methanogen homocitrate synthase [EC:2.3.3.- 2.3.3.14]
Lysine biosynthesis	ko00300	K17450	homoaconitase [EC:4.2.1.-]
Lysine biosynthesis	ko00300	K01705	homoaconitate hydratase [EC:4.2.1.36]
Lysine biosynthesis	ko00300	K16792	methanogen homoaconitase large subunit [EC:4.2.1.114]
Lysine biosynthesis	ko00300	K16793	methanogen homoaconitase small subunit [EC:4.2.1.114]
Lysine biosynthesis	ko00300	K05824	homoisocitrate dehydrogenase [EC:1.1.1.87]
Lysine biosynthesis	ko00300	K10978	methanogen homoisocitrate dehydrogenase [EC:1.1.1.- 1.1.1.87]
Lysine biosynthesis	ko00300	K17753	isocitrate--homoisocitrate dehydrogenase [EC:1.1.1.286]
Lysine biosynthesis	ko00300	K00825	kynurenine/2-aminoadipate aminotransferase [EC:2.6.1.39 2.6.1.7]
Lysine biosynthesis	ko00300	K00838	aromatic amino acid aminotransferase I / 2-aminoadipate transaminase [EC:2.6.1.5 2.6.1.27 2.6.1.39 2.6.1.57]
Lysine biosynthesis	ko00300	K05825	2-aminoadipate transaminase [EC:2.6.1.-]
Lysine biosynthesis	ko00300	K00143	L-2-aminoadipate reductase [EC:1.2.1.95]
Lysine biosynthesis	ko00300	K00293	saccharopine dehydrogenase (NADP+, L-glutamate forming) [EC:1.5.1.10]
Lysine biosynthesis	ko00300	K00290	saccharopine dehydrogenase (NAD+, L-lysine forming) [EC:1.5.1.7]
Lysine biosynthesis	ko00300	K05827	[lysine-biosynthesis-protein LysW]---L-2-aminoadipate ligase [EC:6.3.2.43]
Lysine biosynthesis	ko00300	K05828	LysW-gamma-L-alpha-aminoadipate/LysW-L-glutamate kinase [EC:2.7.2.-]
Lysine biosynthesis	ko00300	K05829	LysW-gamma-L-alpha-aminoadipyl-6-phosphate/LysW-L-glutamyl-5-phosphate reductase [EC:1.2.1.-]
Lysine biosynthesis	ko00300	K05830	LysW-gamma-L-lysine/LysW-L-ornithine aminotransferase [EC:2.6.1.-]
Lysine biosynthesis	ko00300	K05831	[amino group carrier protein]-lysine/ornithine hydrolase [EC:3.5.1.132 3.5.1.130]
Lysine biosynthesis	ko00300	K01928	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]
Lysine biosynthesis	ko00300	K01929	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]
Lysine biosynthesis	ko00300	K15792	murE/murF fusion protein [EC:6.3.2.10 6.3.2.13]
Lysine biosynthesis	ko00300	K16180	methylornithine synthase [EC:5.4.99.58]
Lysine biosynthesis	ko00300	K16181	pyrrolysine biosynthesis protein PylC
Lysine biosynthesis	ko00300	K16182	pyrrolysine biosynthesis protein PylD
Lysine degradation	ko00310	K00290	saccharopine dehydrogenase (NAD+, L-lysine forming) [EC:1.5.1.7]
Lysine degradation	ko00310	K14157	alpha-aminoadipic semialdehyde synthase [EC:1.5.1.9 1.5.1.8]
Lysine degradation	ko00310	K00293	saccharopine dehydrogenase (NADP+, L-glutamate forming) [EC:1.5.1.10]
Lysine degradation	ko00310	K14085	aldehyde dehydrogenase family 7 member A1 [EC:1.2.1.3 1.2.1.8 1.2.1.31]
Lysine degradation	ko00310	K00825	kynurenine/2-aminoadipate aminotransferase [EC:2.6.1.39 2.6.1.7]
Lysine degradation	ko00310	K15791	probable 2-oxoglutarate dehydrogenase E1 component DHKTD1 [EC:1.2.4.2]
Lysine degradation	ko00310	K00658	2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]
Lysine degradation	ko00310	K00382	dihydrolipoamide dehydrogenase [EC:1.8.1.4]
Lysine degradation	ko00310	K00252	glutaryl-CoA dehydrogenase [EC:1.3.8.6]
Lysine degradation	ko00310	K01692	enoyl-CoA hydratase [EC:4.2.1.17]
Lysine degradation	ko00310	K01825	3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:5.3.3.8 5.1.2.3 4.2.1.17 1.1.1.35]
