Pathway_name	Pathway_number	KOrtholog	Enzyme_name
Pyrimidine metabolism	ko00240	K00525	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]
Pyrimidine metabolism	ko00240	K00526	ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]
Pyrimidine metabolism	ko00240	K10807	ribonucleoside-diphosphate reductase subunit M1 [EC:1.17.4.1]
Pyrimidine metabolism	ko00240	K10808	ribonucleoside-diphosphate reductase subunit M2 [EC:1.17.4.1]
Pyrimidine metabolism	ko00240	K16904	dCTP diphosphatase [EC:3.6.1.12]
Pyrimidine metabolism	ko00240	K09887	dCTP deaminase (dUMP-forming) [EC:3.5.4.30]
Pyrimidine metabolism	ko00240	K01520	dUTP pyrophosphatase [EC:3.6.1.23]
Pyrimidine metabolism	ko00240	K00560	thymidylate synthase [EC:2.1.1.45]
Pyrimidine metabolism	ko00240	K13998	dihydrofolate reductase / thymidylate synthase [EC:2.1.1.45 1.5.1.3]
Pyrimidine metabolism	ko00240	K03465	thymidylate synthase (FAD) [EC:2.1.1.148]
Pyrimidine metabolism	ko00240	K01489	cytidine deaminase [EC:3.5.4.5]
Pyrimidine metabolism	ko00240	K00758	thymidine phosphorylase [EC:2.4.2.4]
Pyrimidine metabolism	ko00240	K03783	purine-nucleoside phosphorylase [EC:2.4.2.1]
Pyrimidine metabolism	ko00240	K03784	purine-nucleoside phosphorylase [EC:2.4.2.1]
Pyrimidine metabolism	ko00240	K00893	deoxycitidine kinase [EC:2.7.1.74]
Pyrimidine metabolism	ko00240	K15519	deoxyadenosine/deoxycytidine kinase [EC:2.7.1.74 2.7.1.76]
Pyrimidine metabolism	ko00240	K08722	5'-deoxynucleotidase [EC:3.1.3.89]
Pyrimidine metabolism	ko00240	K01493	dCMP deaminase [EC:3.5.4.12]
Pyrimidine metabolism	ko00240	K19796	dCMP hydroxymethylase [EC:2.1.2.8]
Pyrimidine metabolism	ko00240	K19797	T-even-induced deoxynucleotide kinase [EC:2.7.4.12]
Pyrimidine metabolism	ko00240	K08728	nucleoside deoxyribosyltransferase [EC:2.4.2.6]
Pyrimidine metabolism	ko00240	K00857	thymidine kinase [EC:2.7.1.21]
Pyrimidine metabolism	ko00240	K00943	dTMP kinase [EC:2.7.4.9]
Pyrimidine metabolism	ko00240	K01119	2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase [EC:3.1.3.6 3.1.4.16]
Pyrimidine metabolism	ko00240	K08693	2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase / 5'-nucleotidase [EC:3.1.3.5 3.1.3.6 3.1.4.16]
Pyrimidine metabolism	ko00240	K01518	bis(5'-nucleosidyl)-tetraphosphatase [EC:3.6.1.17]
Pyrimidine metabolism	ko00240	K16328	pseudouridine kinase [EC:2.7.1.83]
Pyrimidine metabolism	ko00240	K16329	pseudouridylate synthase [EC:4.2.1.70]
Pyrimidine metabolism	ko00240	K16330	pseudouridylate synthase / pseudouridine kinase [EC:2.7.1.83 4.2.1.70]
