Genus	Sum	Percent	KOrtholog	Host_Genus
g__Bacteroidetes_noname	18.858	4.53790733601883	K01759	Homo
g__Clostridium	0	0	K01759	Homo
g__Debaryomyces	0	0	K01759	Homo
g__Enterobacter	0.283	0.0680998926764942	K01759	Homo
g__Escherichia	0	0	K01759	Homo
g__Haemophilus	0	0	K01759	Homo
g__Klebsiella	0	0	K01759	Homo
g__Leptotrichia	10.375	2.49659500536618	K01759	Homo
g__Lysinibacillus	0	0	K01759	Homo
g__Malassezia	2.566	0.617471111688637	K01759	Homo
g__Methanobrevibacter	1.351	0.32509878093973	K01759	Homo
g__Neisseria	0.228	0.0548649312022639	K01759	Homo
g__Nitrosospira	0	0	K01759	Homo
g__Oligotropha	0	0	K01759	Homo
g__Olsenella	11.254	2.70811375329069	K01759	Homo
g__Paracoccus	0	0	K01759	Homo
g__Porphyromonas	10.808	2.60079024751784	K01759	Homo
g__Prevotella	0	0	K01759	Homo
g__Pseudomonas	0.69	0.166038607585799	K01759	Homo
g__Ralstonia	1.196	0.287800253148718	K01759	Homo
g__Rhodopseudomonas	0.316	0.0760408695610324	K01759	Homo
g__Selenomonas	2.585	0.622043189288825	K01759	Homo
g__Streptococcus	213.974	51.489775390672	K01759	Homo
g__Tannerella	32.1	7.72440478768716	K01759	Homo
g__Variovorax	0.43	0.103473335162164	K01759	Homo
unclassified	72.676	17.4884374563848	K01759	Homo
Total	415.566	100	K01759	Homo
g__Acidaminococcus	0	0	K01759	Pan
g__Acidovorax	0	0	K01759	Pan
g__Actinobacillus	0	0	K01759	Pan
g__Aeromonas	0	0	K01759	Pan
g__Aggregatibacter	0	0	K01759	Pan
g__Agrobacterium	0	0	K01759	Pan
g__Atopobium	0	0	K01759	Pan
g__Bacillus	4.089	0.78729090292967	K01759	Pan
g__Bacteroidetes_noname	460.924	88.7457256399988	K01759	Pan
g__Clostridium	0.765	0.147292135177598	K01759	Pan
g__Debaryomyces	0.071	0.0136702504543914	K01759	Pan
g__Enterobacter	0.504	0.0970395243522997	K01759	Pan
g__Escherichia	0	0	K01759	Pan
g__Haemophilus	0	0	K01759	Pan
g__Klebsiella	0	0	K01759	Pan
g__Leptotrichia	0	0	K01759	Pan
g__Lysinibacillus	2.716	0.522935214565171	K01759	Pan
g__Malassezia	0	0	K01759	Pan
g__Methanobrevibacter	0	0	K01759	Pan
g__Neisseria	0	0	K01759	Pan
g__Nitrosospira	0	0	K01759	Pan
g__Oligotropha	0	0	K01759	Pan
g__Olsenella	3.523	0.678313976772127	K01759	Pan
g__Paracoccus	0.171	0.032924124333816	K01759	Pan
g__Porphyromonas	11.726	2.25770925110132	K01759	Pan
g__Prevotella	0	0	K01759	Pan
g__Pseudomonas	0	0	K01759	Pan
g__Ralstonia	0	0	K01759	Pan
g__Rhodopseudomonas	0	0	K01759	Pan
g__Selenomonas	0	0	K01759	Pan
g__Streptococcus	0	0	K01759	Pan
g__Tannerella	30.579	5.88764209358923	K01759	Pan
g__Variovorax	0	0	K01759	Pan
unclassified	4.308	0.829456886725609	K01759	Pan
Total	519.376	100	K01759	Pan
g__Acidaminococcus	1.428	0.579627788038073	K01759	Gorilla
g__Acidovorax	0	0	K01759	Gorilla
g__Actinobacillus	1.907	0.774054756154486	K01759	Gorilla
g__Aeromonas	0.705	0.286160777707872	K01759	Gorilla
g__Aggregatibacter	47.894	19.4402614007672	K01759	Gorilla
g__Agrobacterium	0	0	K01759	Gorilla
g__Atopobium	0	0	K01759	Gorilla
g__Bacillus	0	0	K01759	Gorilla
g__Bacteroidetes_noname	53.305	21.6365961074016	K01759	Gorilla
g__Clostridium	0	0	K01759	Gorilla
g__Debaryomyces	0	0	K01759	Gorilla
g__Enterobacter	0.863	0.350293264059424	K01759	Gorilla
g__Escherichia	2.078	0.843463966066609	K01759	Gorilla
g__Haemophilus	0	0	K01759	Gorilla
g__Klebsiella	1.653	0.670955695817182	K01759	Gorilla
g__Leptotrichia	0	0	K01759	Gorilla
g__Lysinibacillus	0	0	K01759	Gorilla
g__Malassezia	0	0	K01759	Gorilla
g__Methanobrevibacter	0.913	0.370588354677004	K01759	Gorilla
g__Neisseria	2.856	1.15925557607615	K01759	Gorilla
g__Nitrosospira	0.386	0.156678099567715	K01759	Gorilla
g__Oligotropha	0.315	0.127859070890752	K01759	Gorilla
g__Olsenella	0.712	0.289002090394334	K01759	Gorilla
g__Paracoccus	0	0	K01759	Gorilla
g__Porphyromonas	0.821	0.333245387940657	K01759	Gorilla
g__Prevotella	0	0	K01759	Gorilla
g__Pseudomonas	3.101	1.25870152010229	K01759	Gorilla
g__Ralstonia	0	0	K01759	Gorilla
g__Rhodopseudomonas	0	0	K01759	Gorilla
g__Selenomonas	0	0	K01759	Gorilla
g__Streptococcus	2.537	1.02977289793599	K01759	Gorilla
g__Tannerella	24.198	9.82201205528383	K01759	Gorilla
g__Variovorax	0	0	K01759	Gorilla
unclassified	100.693	40.8714711911189	K01759	Gorilla
Total	246.365	100	K01759	Gorilla
g__Acidaminococcus	0	0	K01759	Alouatta
g__Acidovorax	0	0	K01759	Alouatta
g__Actinobacillus	0	0	K01759	Alouatta
g__Aeromonas	0	0	K01759	Alouatta
g__Aggregatibacter	20.351	17.7479135235072	K01759	Alouatta
g__Agrobacterium	0	0	K01759	Alouatta
g__Atopobium	0	0	K01759	Alouatta
g__Bacillus	0	0	K01759	Alouatta
g__Bacteroidetes_noname	0	0	K01759	Alouatta
g__Clostridium	0	0	K01759	Alouatta
g__Debaryomyces	0	0	K01759	Alouatta
g__Enterobacter	0	0	K01759	Alouatta
g__Escherichia	0	0	K01759	Alouatta
g__Haemophilus	0	0	K01759	Alouatta
g__Klebsiella	0	0	K01759	Alouatta
g__Leptotrichia	0	0	K01759	Alouatta
g__Lysinibacillus	0	0	K01759	Alouatta
g__Malassezia	0	0	K01759	Alouatta
g__Methanobrevibacter	0	0	K01759	Alouatta
g__Neisseria	0	0	K01759	Alouatta
g__Nitrosospira	0	0	K01759	Alouatta
g__Oligotropha	0	0	K01759	Alouatta
g__Olsenella	0	0	K01759	Alouatta
g__Paracoccus	0	0	K01759	Alouatta
g__Porphyromonas	5.712	4.98138086807887	K01759	Alouatta
g__Prevotella	0	0	K01759	Alouatta
g__Pseudomonas	0	0	K01759	Alouatta
g__Ralstonia	0	0	K01759	Alouatta
g__Rhodopseudomonas	0	0	K01759	Alouatta
g__Selenomonas	0	0	K01759	Alouatta
g__Streptococcus	0	0	K01759	Alouatta
g__Tannerella	0	0	K01759	Alouatta
g__Variovorax	0	0	K01759	Alouatta
unclassified	88.604	77.2707056084139	K01759	Alouatta
Total	114.667	100	K01759	Alouatta
g__Actinobacillus	0	0	K01955	Homo
g__Agrobacterium	0.063	0.0147024847199177	K01955	Homo
g__Bacillus	0	0	K01955	Homo
g__Campylobacter	0	0	K01955	Homo
g__Caulobacter	0.334	0.0779465062928968	K01955	Homo
g__Chlorobium	9.456	2.20677294462764	K01955	Homo
g__Erysipelothrix	0	0	K01955	Homo
g__Neisseria	13.101	3.05741670342288	K01955	Homo
g__Prevotella	0	0	K01955	Homo
g__Rhodopseudomonas	0.746	0.174096088905692	K01955	Homo
g__Streptococcus	0.692	0.161493959145762	K01955	Homo
unclassified	404.107	94.3075713128852	K01955	Homo
Total	428.499	100	K01955	Homo
g__Actinobacillus	0	0	K01955	Pan
g__Agrobacterium	0	0	K01955	Pan
g__Bacillus	2.94	1.6863599862338	K01955	Pan
g__Campylobacter	0	0	K01955	Pan
g__Caulobacter	0	0	K01955	Pan
g__Chlorobium	0	0	K01955	Pan
g__Erysipelothrix	0	0	K01955	Pan
g__Neisseria	0	0	K01955	Pan
g__Prevotella	0	0	K01955	Pan
g__Rhodopseudomonas	0.358	0.205345875874728	K01955	Pan
g__Streptococcus	0	0	K01955	Pan
unclassified	171.042	98.1082941378915	K01955	Pan
Total	174.34	100	K01955	Pan
g__Actinobacillus	1.778	0.331248591075664	K01955	Gorilla
g__Agrobacterium	0	0	K01955	Gorilla
g__Bacillus	0	0	K01955	Gorilla
g__Campylobacter	0	0	K01955	Gorilla
g__Caulobacter	0	0	K01955	Gorilla
g__Chlorobium	0	0	K01955	Gorilla
g__Erysipelothrix	0.574	0.106938521528364	K01955	Gorilla
g__Neisseria	91.063	16.9654052019815	K01955	Gorilla
g__Prevotella	0	0	K01955	Gorilla
g__Rhodopseudomonas	0.223	0.0415458019178138	K01955	Gorilla
g__Streptococcus	7.968	1.48447062637283	K01955	Gorilla
unclassified	435.151	81.0703912571238	K01955	Gorilla
Total	536.757	100	K01955	Gorilla
g__Actinobacillus	0	0	K01955	Alouatta
g__Agrobacterium	0	0	K01955	Alouatta
g__Bacillus	0	0	K01955	Alouatta
g__Campylobacter	0	0	K01955	Alouatta
g__Caulobacter	0	0	K01955	Alouatta
g__Chlorobium	0	0	K01955	Alouatta
g__Erysipelothrix	0	0	K01955	Alouatta
g__Neisseria	0.798	0.534165149405591	K01955	Alouatta
g__Prevotella	0	0	K01955	Alouatta
g__Rhodopseudomonas	0.368	0.246331798222127	K01955	Alouatta
g__Streptococcus	0	0	K01955	Alouatta
unclassified	148.226	99.2195030523723	K01955	Alouatta
Total	149.392	100	K01955	Alouatta
g__Acidovorax	0	0	K02012	Homo
g__Actinobacillus	0	0	K02012	Homo
g__Aggregatibacter	146.319	50.5700925212294	K02012	Homo
g__Agrobacterium	2.307	0.797334614414234	K02012	Homo
g__Arcanobacterium	0	0	K02012	Homo
g__Atopobium	7.624	2.63497143489125	K02012	Homo
g__Citrobacter	0	0	K02012	Homo
g__Clostridium	0	0	K02012	Homo
g__Cryptobacterium	0	0	K02012	Homo
g__Enterobacter	0	0	K02012	Homo
g__Escherichia	0	0	K02012	Homo
g__Exiguobacterium	0	0	K02012	Homo
g__Fretibacterium	60.071	20.7614597409959	K02012	Homo
g__Fusobacterium	29.515	10.2008370803798	K02012	Homo
g__Haemophilus	20.312	7.02013900649411	K02012	Homo
g__Lysinibacillus	0	0	K02012	Homo
g__Micrococcus	0.698	0.241239514894294	K02012	Homo
g__Micromonospora	0	0	K02012	Homo
g__Morganella	0	0	K02012	Homo
g__Neisseria	0	0	K02012	Homo
g__Nitrosospira	0	0	K02012	Homo
g__Olsenella	12.64	4.36857803476199	K02012	Homo
g__Paracoccus	0	0	K02012	Homo
g__Pseudomonas	4.786	1.65411506917491	K02012	Homo
g__Ralstonia	1.552	0.536395024521409	K02012	Homo
g__Rhodopseudomonas	0.154	0.0532247640311192	K02012	Homo
g__Selenomonas	2.06	0.711967622753932	K02012	Homo
g__Staphylococcus	0.122	0.0421650728038737	K02012	Homo
g__Stenotrophomonas	0	0	K02012	Homo
g__Streptococcus	0.681	0.235364053929819	K02012	Homo
g__Variovorax	0.498	0.172116444724009	K02012	Homo
unclassified	0	0	K02012	Homo
Total	289.339	100	K02012	Homo
g__Acidovorax	0	0	K02012	Pan
g__Actinobacillus	0	0	K02012	Pan
g__Aggregatibacter	0.456	0.238270656655119	K02012	Pan
g__Agrobacterium	0	0	K02012	Pan
g__Arcanobacterium	0	0	K02012	Pan
g__Atopobium	0	0	K02012	Pan
g__Citrobacter	0	0	K02012	Pan
g__Clostridium	0.622	0.3250095360515	K02012	Pan
g__Cryptobacterium	5.423	2.8336442347384	K02012	Pan
g__Enterobacter	1.782	0.931136645086452	K02012	Pan
g__Escherichia	0	0	K02012	Pan
g__Exiguobacterium	0	0	K02012	Pan
g__Fretibacterium	92.604	48.387754142304	K02012	Pan
g__Fusobacterium	49.832	26.0383845667498	K02012	Pan
g__Haemophilus	0	0	K02012	Pan
g__Lysinibacillus	3.525	1.84189487874845	K02012	Pan
g__Micrococcus	0	0	K02012	Pan
g__Micromonospora	1.433	0.748775989006108	K02012	Pan
g__Morganella	0.539	0.281640096353309	K02012	Pan
g__Neisseria	0	0	K02012	Pan
g__Nitrosospira	0	0	K02012	Pan
g__Olsenella	31.828	16.6308738158314	K02012	Pan
g__Paracoccus	2.117	1.10618197398879	K02012	Pan
g__Pseudomonas	1.086	0.56746037966548	K02012	Pan
g__Ralstonia	0	0	K02012	Pan
g__Rhodopseudomonas	0.067	0.035009065780467	K02012	Pan
g__Selenomonas	0	0	K02012	Pan
g__Staphylococcus	0	0	K02012	Pan
g__Stenotrophomonas	0.065	0.0339640190407516	K02012	Pan
g__Streptococcus	0	0	K02012	Pan
g__Variovorax	0	0	K02012	Pan
unclassified	0	0	K02012	Pan
Total	191.379	100	K02012	Pan
g__Acidovorax	0	0	K02012	Gorilla
g__Actinobacillus	2.938	1.22280120532073	K02012	Gorilla
g__Aggregatibacter	109.883	45.7335142424293	K02012	Gorilla
g__Agrobacterium	0	0	K02012	Gorilla
g__Arcanobacterium	0.387	0.161070138345514	K02012	Gorilla
g__Atopobium	0	0	K02012	Gorilla
g__Citrobacter	5.283	2.19879467927481	K02012	Gorilla
g__Clostridium	0.081	0.0337123545374332	K02012	Gorilla
g__Cryptobacterium	3.017	1.25568115604242	K02012	Gorilla
g__Enterobacter	1.196	0.497777481811977	K02012	Gorilla
g__Escherichia	0.238	0.0990560540729519	K02012	Gorilla
g__Exiguobacterium	4.281	1.78176036758952	K02012	Gorilla
g__Fretibacterium	6.556	2.72861970799274	K02012	Gorilla
g__Fusobacterium	23.071	9.60219421645829	K02012	Gorilla
g__Haemophilus	0	0	K02012	Gorilla
g__Lysinibacillus	0	0	K02012	Gorilla
g__Micrococcus	0	0	K02012	Gorilla
g__Micromonospora	0	0	K02012	Gorilla
g__Morganella	0	0	K02012	Gorilla
g__Neisseria	0	0	K02012	Gorilla
g__Nitrosospira	0.396	0.16481595551634	K02012	Gorilla
g__Olsenella	11.264	4.68809829024256	K02012	Gorilla
g__Paracoccus	0	0	K02012	Gorilla
g__Pseudomonas	3.331	1.38636855511346	K02012	Gorilla
g__Ralstonia	0	0	K02012	Gorilla
g__Rhodopseudomonas	0.124	0.0516090365758237	K02012	Gorilla
g__Selenomonas	0	0	K02012	Gorilla
g__Staphylococcus	0	0	K02012	Gorilla
g__Stenotrophomonas	0	0	K02012	Gorilla
g__Streptococcus	2.999	1.24818952170077	K02012	Gorilla
g__Variovorax	0	0	K02012	Gorilla
unclassified	65.223	27.1459370369754	K02012	Gorilla
Total	240.268	100	K02012	Gorilla
g__Acidovorax	0	0	K02012	Alouatta
g__Actinobacillus	0	0	K02012	Alouatta
g__Aggregatibacter	210.667	82.1522023124768	K02012	Alouatta
g__Agrobacterium	0	0	K02012	Alouatta
g__Arcanobacterium	0	0	K02012	Alouatta
g__Atopobium	0	0	K02012	Alouatta
g__Citrobacter	0	0	K02012	Alouatta
g__Clostridium	0	0	K02012	Alouatta
g__Cryptobacterium	0	0	K02012	Alouatta
g__Enterobacter	0	0	K02012	Alouatta
g__Escherichia	0	0	K02012	Alouatta
g__Exiguobacterium	0	0	K02012	Alouatta
g__Fretibacterium	0	0	K02012	Alouatta
g__Fusobacterium	4.861	1.89560707391737	K02012	Alouatta
g__Haemophilus	0	0	K02012	Alouatta
g__Lysinibacillus	0	0	K02012	Alouatta
g__Micrococcus	0	0	K02012	Alouatta
g__Micromonospora	0	0	K02012	Alouatta
g__Morganella	0	0	K02012	Alouatta
g__Neisseria	0	0	K02012	Alouatta
g__Nitrosospira	0	0	K02012	Alouatta
g__Olsenella	0	0	K02012	Alouatta
g__Paracoccus	0	0	K02012	Alouatta
g__Pseudomonas	0	0	K02012	Alouatta
g__Ralstonia	0	0	K02012	Alouatta
g__Rhodopseudomonas	0.284	0.110749312691325	K02012	Alouatta
g__Selenomonas	0	0	K02012	Alouatta
g__Staphylococcus	0	0	K02012	Alouatta
g__Stenotrophomonas	0.086	0.0335367637023027	K02012	Alouatta
g__Streptococcus	0	0	K02012	Alouatta
g__Variovorax	0	0	K02012	Alouatta
unclassified	40.537	15.8079045372122	K02012	Alouatta
Total	256.435	100	K02012	Alouatta
g__Enterobacter	0.317	0.0461492323504663	K03043	Homo
g__Enterococcus	0	0	K03043	Homo
g__Fretibacterium	71.61	10.425067913618	K03043	Homo
g__Fusobacterium	31.277	4.55334239818781	K03043	Homo
g__Haemophilus	0	0	K03043	Homo
g__Neisseria	0.626	0.0911338153040754	K03043	Homo
g__Stenotrophomonas	0.926	0.13480816768622	K03043	Homo
g__Streptococcus	78.993	11.4998937257425	K03043	Homo
g__Streptomyces	1.729	0.251709850895761	K03043	Homo
unclassified	501.424	72.9978948962152	K03043	Homo
Total	686.902	100	K03043	Homo
g__Enterobacter	1.4	0.424728931928087	K03043	Pan
g__Enterococcus	1.736	0.526663875590828	K03043	Pan
g__Fretibacterium	88.553	26.8650150778771	K03043	Pan
g__Fusobacterium	39.248	11.9069722287954	K03043	Pan
g__Haemophilus	0	0	K03043	Pan
g__Neisseria	0	0	K03043	Pan
g__Stenotrophomonas	0.935	0.283658250966258	K03043	Pan
g__Streptococcus	0	0	K03043	Pan
g__Streptomyces	0	0	K03043	Pan
unclassified	197.75	59.9929616348423	K03043	Pan
Total	329.622	100	K03043	Pan
g__Enterobacter	2.036	0.494644189024049	K03043	Gorilla
g__Enterococcus	0	0	K03043	Gorilla
g__Fretibacterium	12.677	3.07986462881035	K03043	Gorilla
g__Fusobacterium	23.643	5.74404349759116	K03043	Gorilla
g__Haemophilus	0	0	K03043	Gorilla
g__Neisseria	0	0	K03043	Gorilla
g__Stenotrophomonas	0	0	K03043	Gorilla
g__Streptococcus	3.973	0.965236425831311	K03043	Gorilla
g__Streptomyces	0	0	K03043	Gorilla
unclassified	369.28	89.7162112587431	K03043	Gorilla
Total	411.609	100	K03043	Gorilla
g__Enterobacter	0	0	K03043	Alouatta
g__Enterococcus	0	0	K03043	Alouatta
g__Fretibacterium	0	0	K03043	Alouatta
g__Fusobacterium	18.061	6.17486974002708	K03043	Alouatta
g__Haemophilus	0	0	K03043	Alouatta
g__Neisseria	0	0	K03043	Alouatta
g__Stenotrophomonas	0.838	0.286503562490598	K03043	Alouatta
g__Streptococcus	0	0	K03043	Alouatta
g__Streptomyces	0	0	K03043	Alouatta
unclassified	273.593	93.5386266974823	K03043	Alouatta
Total	292.492	100	K03043	Alouatta
g__Aeromonas	0	0	K03046	Homo
g__Arcanobacterium	0	0	K03046	Homo
g__Corynebacterium	5.937	1.0828566842735	K03046	Homo
g__Fretibacterium	109.363	19.9468511979455	K03046	Homo
g__Fusobacterium	29.782	5.4319753698894	K03046	Homo
g__Lysinibacillus	0	0	K03046	Homo
g__Pantoea	0.256	0.04669215280007	K03046	Homo
g__Prevotella	0	0	K03046	Homo
g__Propionibacterium	9.129	1.66504946449937	K03046	Homo
g__Pseudomonas	0.303	0.0552645402282079	K03046	Homo
g__Rhodopseudomonas	1.034	0.188592523419033	K03046	Homo
g__Stenotrophomonas	0.111	0.0202454256281554	K03046	Homo
g__Streptococcus	34.838	6.35414538769078	K03046	Homo
unclassified	357.519	65.2083272536259	K03046	Homo
Total	548.272	100	K03046	Homo
g__Aeromonas	0	0	K03046	Pan
g__Arcanobacterium	0	0	K03046	Pan
g__Corynebacterium	0	0	K03046	Pan
g__Fretibacterium	135.206	41.1179198661902	K03046	Pan
g__Fusobacterium	44.09	13.4083479054208	K03046	Pan
g__Lysinibacillus	2.991	0.909602372082415	K03046	Pan
g__Pantoea	0	0	K03046	Pan
g__Prevotella	0	0	K03046	Pan
g__Propionibacterium	0	0	K03046	Pan
g__Pseudomonas	0	0	K03046	Pan
g__Rhodopseudomonas	0.33	0.100357332927849	K03046	Pan
g__Stenotrophomonas	0.343	0.104310803618946	K03046	Pan
g__Streptococcus	0	0	K03046	Pan
unclassified	145.865	44.3594617197598	K03046	Pan
Total	328.825	100	K03046	Pan
g__Aeromonas	0.801	0.263939185248403	K03046	Gorilla
g__Arcanobacterium	0.535	0.176288968923715	K03046	Gorilla
g__Corynebacterium	0	0	K03046	Gorilla
g__Fretibacterium	18.64	6.14210538455709	K03046	Gorilla
g__Fusobacterium	23.231	7.65489539638657	K03046	Gorilla
g__Lysinibacillus	0.269	0.0886387525990266	K03046	Gorilla
g__Pantoea	0	0	K03046	Gorilla
g__Prevotella	0	0	K03046	Gorilla
g__Propionibacterium	0	0	K03046	Gorilla
g__Pseudomonas	0.535	0.176288968923715	K03046	Gorilla
g__Rhodopseudomonas	0.705	0.232306024469568	K03046	Gorilla
g__Stenotrophomonas	0	0	K03046	Gorilla
g__Streptococcus	2.971	0.978980423686647	K03046	Gorilla
unclassified	255.792	84.2865568952053	K03046	Gorilla
Total	303.479	100	K03046	Gorilla
g__Aeromonas	0	0	K03046	Alouatta
g__Arcanobacterium	0	0	K03046	Alouatta
g__Corynebacterium	0	0	K03046	Alouatta
g__Fretibacterium	0	0	K03046	Alouatta
g__Fusobacterium	16.14	8.09696288641175	K03046	Alouatta
g__Lysinibacillus	0	0	K03046	Alouatta
g__Pantoea	0	0	K03046	Alouatta
g__Prevotella	0	0	K03046	Alouatta
g__Propionibacterium	0	0	K03046	Alouatta
g__Pseudomonas	0	0	K03046	Alouatta
g__Rhodopseudomonas	0.657	0.329597559874382	K03046	Alouatta
g__Stenotrophomonas	0.116	0.0581937853050659	K03046	Alouatta
g__Streptococcus	0	0	K03046	Alouatta
unclassified	182.421	91.5152457684088	K03046	Alouatta
Total	199.334	100	K03046	Alouatta
g__Actinobacillus	0	0	K03169	Homo
g__Aggregatibacter	3.751	0.558549409510082	K03169	Homo
g__Alloprevotella	0	0	K03169	Homo
g__Bacillus	0	0	K03169	Homo
g__Bacteroides	0	0	K03169	Homo
g__Bulleidia	3.422	0.509559072072381	K03169	Homo
g__Capnocytophaga	0	0	K03169	Homo
g__Citrobacter	0	0	K03169	Homo
g__Enterobacter	0.227	0.0338018437640065	K03169	Homo
g__Enterococcus	0	0	K03169	Homo
g__Escherichia	0	0	K03169	Homo
g__Eubacteriaceae_noname	0	0	K03169	Homo
g__Exiguobacterium	0.423	0.0629875767056157	K03169	Homo
g__Faecalibacterium	0	0	K03169	Homo
g__Filifactor	30.39	4.52527767395665	K03169	Homo
g__Fretibacterium	122.232	18.2011760659121	K03169	Homo
g__Haemophilus	0	0	K03169	Homo
g__Johnsonella	45.351	6.75307231956591	K03169	Homo
g__Lachnoanaerobaculum	2.334	0.347548472886305	K03169	Homo
g__Leptotrichia	2.593	0.386115334273432	K03169	Homo
g__Macrococcus	0	0	K03169	Homo
g__Mogibacterium	100.079	14.9024437095067	K03169	Homo
g__Morganella	0	0	K03169	Homo
g__Neisseria	0	0	K03169	Homo
g__Parvimonas	77.259	11.5043905170193	K03169	Homo
g__Porphyromonas	61.551	9.16536249127034	K03169	Homo
g__Prevotella	6.335	0.943324582577011	K03169	Homo
g__Pseudomonas	0.204	0.0303769873473891	K03169	Homo
g__Selenomonas	2.18	0.324616825575041	K03169	Homo
g__Shuttleworthia	0	0	K03169	Homo
g__Solobacterium	12.954	1.92893869655921	K03169	Homo
g__Staphylococcus	0	0	K03169	Homo
g__Streptococcus	85.812	12.7779903835988	K03169	Homo
g__Tannerella	45.158	6.72433330702646	K03169	Homo
unclassified	69.306	10.3201347308733	K03169	Homo
Total	671.561	100	K03169	Homo
g__Actinobacillus	0	0	K03169	Pan
g__Aggregatibacter	0.047	0.00562464023245322	K03169	Pan
g__Alloprevotella	0	0	K03169	Pan
g__Bacillus	2.153	0.257656391924931	K03169	Pan
g__Bacteroides	0	0	K03169	Pan
g__Bulleidia	21.831	2.6125855513763	K03169	Pan
g__Capnocytophaga	0	0	K03169	Pan
g__Citrobacter	0	0	K03169	Pan
g__Enterobacter	1.546	0.18501476168878	K03169	Pan
g__Enterococcus	2.44	0.292002599301827	K03169	Pan
g__Escherichia	0.091	0.0108902608756009	K03169	Pan
g__Eubacteriaceae_noname	0	0	K03169	Pan
g__Exiguobacterium	0	0	K03169	Pan
g__Faecalibacterium	0	0	K03169	Pan
g__Filifactor	16.559	1.98166845977006	K03169	Pan
g__Fretibacterium	263.961	31.5890566042252	K03169	Pan
g__Haemophilus	0	0	K03169	Pan
g__Johnsonella	29.769	3.56255138467872	K03169	Pan
g__Lachnoanaerobaculum	0	0	K03169	Pan
g__Leptotrichia	0	0	K03169	Pan
g__Macrococcus	0.205	0.0245330052692108	K03169	Pan
g__Mogibacterium	0	0	K03169	Pan
g__Morganella	0.281	0.0336281681982841	K03169	Pan
g__Neisseria	0	0	K03169	Pan
g__Parvimonas	22.566	2.70054535075615	K03169	Pan
g__Porphyromonas	199.049	23.8208300772251	K03169	Pan
g__Prevotella	5.731	0.685847088769987	K03169	Pan
g__Pseudomonas	0.026	0.00311150310731455	K03169	Pan
g__Selenomonas	0.033	0.00394921548236077	K03169	Pan
g__Shuttleworthia	0	0	K03169	Pan
g__Solobacterium	0	0	K03169	Pan
g__Staphylococcus	0.384	0.0459545074311071	K03169	Pan
g__Streptococcus	35.435	4.24061971568042	K03169	Pan
g__Tannerella	47.301	5.6606618645802	K03169	Pan
unclassified	186.201	22.283268849426	K03169	Pan
Total	835.609	100	K03169	Pan
g__Actinobacillus	1.764	0.703747735958956	K03169	Gorilla
g__Aggregatibacter	54.663	21.80780186549	K03169	Gorilla
g__Alloprevotella	0	0	K03169	Gorilla
g__Bacillus	0	0	K03169	Gorilla
g__Bacteroides	0	0	K03169	Gorilla
g__Bulleidia	0.758	0.302404072481229	K03169	Gorilla
g__Capnocytophaga	0	0	K03169	Gorilla
g__Citrobacter	1.261	0.503075904220093	K03169	Gorilla
g__Enterobacter	0.619	0.246950027527547	K03169	Gorilla
g__Enterococcus	0.293	0.116892339362797	K03169	Gorilla
g__Escherichia	0.917	0.365837116708822	K03169	Gorilla
g__Eubacteriaceae_noname	0	0	K03169	Gorilla
g__Exiguobacterium	3.034	1.21041418985231	K03169	Gorilla
g__Faecalibacterium	0	0	K03169	Gorilla
g__Filifactor	3.985	1.58981560532678	K03169	Gorilla
g__Fretibacterium	50.233	20.0404535263187	K03169	Gorilla
g__Haemophilus	0	0	K03169	Gorilla
g__Johnsonella	1.447	0.577280597467466	K03169	Gorilla
g__Lachnoanaerobaculum	0	0	K03169	Gorilla
g__Leptotrichia	0	0	K03169	Gorilla
g__Macrococcus	0.103	0.041091846260642	K03169	Gorilla
g__Mogibacterium	0	0	K03169	Gorilla
g__Morganella	0.123	0.0490708455345531	K03169	Gorilla
g__Neisseria	0	0	K03169	Gorilla
g__Parvimonas	2.243	0.894844768569126	K03169	Gorilla
g__Porphyromonas	15.913	6.34849077228734	K03169	Gorilla
g__Prevotella	0.685	0.273280725131454	K03169	Gorilla
g__Pseudomonas	0.304	0.121280788963448	K03169	Gorilla
g__Selenomonas	0	0	K03169	Gorilla
g__Shuttleworthia	0.689	0.274876524986236	K03169	Gorilla
g__Solobacterium	0.448	0.178729583735608	K03169	Gorilla
g__Staphylococcus	0.887	0.353868617797956	K03169	Gorilla
g__Streptococcus	1.842	0.734865833127209	K03169	Gorilla
g__Tannerella	27.35	10.9112815070734	K03169	Gorilla
unclassified	81.097	32.3536452058183	K03169	Gorilla
Total	250.658	100	K03169	Gorilla
g__Actinobacillus	0	0	K03169	Alouatta
g__Aggregatibacter	47.491	47.9489121106568	K03169	Alouatta
g__Alloprevotella	0	0	K03169	Alouatta
g__Bacillus	0	0	K03169	Alouatta
g__Bacteroides	0	0	K03169	Alouatta
g__Bulleidia	0	0	K03169	Alouatta
g__Capnocytophaga	0	0	K03169	Alouatta
g__Citrobacter	0	0	K03169	Alouatta
g__Enterobacter	0	0	K03169	Alouatta
g__Enterococcus	0	0	K03169	Alouatta
g__Escherichia	0	0	K03169	Alouatta
g__Eubacteriaceae_noname	0	0	K03169	Alouatta
g__Exiguobacterium	0	0	K03169	Alouatta
g__Faecalibacterium	0	0	K03169	Alouatta
g__Filifactor	0	0	K03169	Alouatta
g__Fretibacterium	0	0	K03169	Alouatta
g__Haemophilus	0	0	K03169	Alouatta
