Genus	Sum	Percent	KOrtholog	Host_Genus
g__Olsenella	37.289	3.01966275074441	K01610	Homo
g__Pantoea	0.053	0.00429193933303263	K01610	Homo
g__Paracoccus	0	0	K01610	Homo
g__Porphyromonas	28.175	2.28161114543763	K01610	Homo
g__Prevotella	58.923	4.77158379849588	K01610	Homo
g__Proteus	0	0	K01610	Homo
g__Pseudomonas	4.286	0.347080226063733	K01610	Homo
g__Rhodopseudomonas	1.014	0.0821137072395299	K01610	Homo
g__Selenomonas	12.531	1.01476022230626	K01610	Homo
g__Staphylococcus	1.947	0.157668035498387	K01610	Homo
g__Streptococcus	80.217	6.49597165052601	K01610	Homo
g__Tannerella	106.68	8.63894505750794	K01610	Homo
g__Veillonella	20.494	1.65960386209756	K01610	Homo
unclassified	131.877	10.6793978004216	K01610	Homo
Total	1234.873	100	K01610	Homo
g__Actinobacillus	0	0	K01610	Pan
g__Aggregatibacter	0.112	0.0467153284671533	K01610	Pan
g__Agrobacterium	0	0	K01610	Pan
g__Bacillus	2.817	1.17497393117831	K01610	Pan
g__Bacteroides	0	0	K01610	Pan
g__Campylobacter	9.825	4.09801876955162	K01610	Pan
g__Capnocytophaga	0.429	0.178936392075078	K01610	Pan
g__Citrobacter	0	0	K01610	Pan
g__Enterobacter	1.053	0.439207507820647	K01610	Pan
g__Enterococcus	0.34	0.141814389989572	K01610	Pan
g__Escherichia	0.215	0.0896767466110532	K01610	Pan
g__Exiguobacterium	0	0	K01610	Pan
g__Filifactor	1.781	0.742857142857143	K01610	Pan
g__Flavobacterium	0.051	0.0212721584984359	K01610	Pan
g__Fretibacterium	94.171	39.2788321167883	K01610	Pan
g__Fusobacterium	19.264	8.03503649635037	K01610	Pan
g__Haemophilus	0	0	K01610	Pan
g__Klebsiella	0	0	K01610	Pan
g__Leptotrichia	0	0	K01610	Pan
g__Lysinibacillus	2.638	1.10031282586027	K01610	Pan
g__Macrococcus	0.055	0.0229405630865485	K01610	Pan
g__Malassezia	0	0	K01610	Pan
g__Morganella	0	0	K01610	Pan
g__Oligotropha	0	0	K01610	Pan
g__Olsenella	33.39	13.9270072992701	K01610	Pan
g__Pantoea	0	0	K01610	Pan
g__Paracoccus	3.869	1.61376433785193	K01610	Pan
g__Porphyromonas	11.107	4.63274244004171	K01610	Pan
g__Prevotella	1.775	0.740354535974974	K01610	Pan
g__Proteus	0	0	K01610	Pan
g__Pseudomonas	0.865	0.360792492179353	K01610	Pan
g__Rhodopseudomonas	0.458	0.191032325338895	K01610	Pan
g__Selenomonas	0.323	0.134723670490094	K01610	Pan
g__Staphylococcus	0.402	0.167674661105318	K01610	Pan
g__Streptococcus	0.043	0.0179353493222106	K01610	Pan
g__Tannerella	32.563	13.5820646506778	K01610	Pan
g__Veillonella	0	0	K01610	Pan
unclassified	22.204	9.26131386861314	K01610	Pan
Total	239.75	100	K01610	Pan
g__Actinobacillus	1.132	0.42165488367242	K01610	Gorilla
g__Aggregatibacter	82.84	30.8567937839428	K01610	Gorilla
g__Agrobacterium	0	0	K01610	Gorilla
g__Bacillus	0	0	K01610	Gorilla
g__Bacteroides	0.068	0.0253290919520535	K01610	Gorilla
g__Campylobacter	18.699	6.96512780016837	K01610	Gorilla
g__Capnocytophaga	1.115	0.415322610684407	K01610	Gorilla
g__Citrobacter	2.186	0.81425580892925	K01610	Gorilla
g__Enterobacter	0.928	0.34566760781626	K01610	Gorilla
g__Enterococcus	0	0	K01610	Gorilla
g__Escherichia	3.66	1.36330112565465	K01610	Gorilla
g__Exiguobacterium	3.842	1.43109369529102	K01610	Gorilla
g__Filifactor	0.348	0.129625352931097	K01610	Gorilla
g__Flavobacterium	0	0	K01610	Gorilla
g__Fretibacterium	10.703	3.98672457592395	K01610	Gorilla
g__Fusobacterium	12.478	4.64788837320182	K01610	Gorilla
g__Haemophilus	0	0	K01610	Gorilla
g__Klebsiella	0.402	0.149739631834199	K01610	Gorilla
g__Leptotrichia	0	0	K01610	Gorilla
g__Lysinibacillus	0.319	0.118823240186839	K01610	Gorilla
g__Macrococcus	0.261	0.0972190146983231	K01610	Gorilla
g__Malassezia	0	0	K01610	Gorilla
g__Morganella	0.153	0.0569904568921204	K01610	Gorilla
g__Oligotropha	0.313	0.116588320308717	K01610	Gorilla
g__Olsenella	8.343	3.10765609052915	K01610	Gorilla
g__Pantoea	0	0	K01610	Gorilla
g__Paracoccus	0	0	K01610	Gorilla
g__Porphyromonas	1.303	0.485350100198908	K01610	Gorilla
g__Prevotella	3.373	1.25639745815113	K01610	Gorilla
g__Proteus	0.183	0.0681650562827323	K01610	Gorilla
g__Pseudomonas	2.534	0.943881161860347	K01610	Gorilla
g__Rhodopseudomonas	0.466	0.173578777200837	K01610	Gorilla
g__Selenomonas	0	0	K01610	Gorilla
g__Staphylococcus	2.024	0.753912972219946	K01610	Gorilla
g__Streptococcus	0.133	0.0495407239650459	K01610	Gorilla
g__Tannerella	24.294	9.04919058651747	K01610	Gorilla
g__Veillonella	0.577	0.214924794946101	K01610	Gorilla
unclassified	85.789	31.95525690404	K01610	Gorilla
Total	268.466	100	K01610	Gorilla
g__Actinobacillus	0	0	K01610	Alouatta
g__Aggregatibacter	74.027	51.2162891419557	K01610	Alouatta
g__Agrobacterium	0	0	K01610	Alouatta
g__Bacillus	0	0	K01610	Alouatta
g__Bacteroides	0.042	0.0290581023675435	K01610	Alouatta
g__Campylobacter	8.515	5.89118432522935	K01610	Alouatta
g__Capnocytophaga	0.091	0.0629592217963442	K01610	Alouatta
g__Citrobacter	0	0	K01610	Alouatta
g__Enterobacter	0	0	K01610	Alouatta
g__Enterococcus	0	0	K01610	Alouatta
g__Escherichia	0	0	K01610	Alouatta
g__Exiguobacterium	0	0	K01610	Alouatta
g__Filifactor	0	0	K01610	Alouatta
g__Flavobacterium	0	0	K01610	Alouatta
g__Fretibacterium	0	0	K01610	Alouatta
g__Fusobacterium	1.294	0.895266296752411	K01610	Alouatta
g__Haemophilus	0	0	K01610	Alouatta
g__Klebsiella	0	0	K01610	Alouatta
g__Leptotrichia	0	0	K01610	Alouatta
g__Lysinibacillus	0	0	K01610	Alouatta
g__Macrococcus	0.042	0.0290581023675435	K01610	Alouatta
g__Malassezia	0	0	K01610	Alouatta
g__Morganella	0	0	K01610	Alouatta
g__Oligotropha	0	0	K01610	Alouatta
g__Olsenella	0	0	K01610	Alouatta
g__Pantoea	0	0	K01610	Alouatta
g__Paracoccus	0	0	K01610	Alouatta
g__Porphyromonas	5.576	3.85780901908149	K01610	Alouatta
g__Prevotella	0.724	0.500906336050035	K01610	Alouatta
g__Proteus	0	0	K01610	Alouatta
g__Pseudomonas	0	0	K01610	Alouatta
g__Rhodopseudomonas	0.389	0.269133376689867	K01610	Alouatta
g__Selenomonas	0	0	K01610	Alouatta
g__Staphylococcus	0	0	K01610	Alouatta
g__Streptococcus	0.624	0.431720378032075	K01610	Alouatta
g__Tannerella	0	0	K01610	Alouatta
g__Veillonella	0	0	K01610	Alouatta
unclassified	53.214	36.8166156996776	K01610	Alouatta
Total	144.538	100	K01610	Alouatta
g__Acidaminococcus	0	0	K01759	Homo
g__Acidovorax	0	0	K01759	Homo
g__Actinobacillus	0	0	K01759	Homo
g__Aeromonas	0	0	K01759	Homo
g__Aggregatibacter	154.534	12.6060983777196	K01759	Homo
g__Agrobacterium	2.32	0.189253809752608	K01759	Homo
g__Atopobium	5.521	0.450375122260408	K01759	Homo
g__Bacillus	0	0	K01759	Homo
g__Bacteroidetes_noname	85.924	7.00924325395822	K01759	Homo
g__Clostridium	0	0	K01759	Homo
g__Debaryomyces	0	0	K01759	Homo
g__Enterobacter	0.283	0.0230857017930983	K01759	Homo
g__Escherichia	0	0	K01759	Homo
g__Haemophilus	0.039	0.00318142180187573	K01759	Homo
g__Klebsiella	0	0	K01759	Homo
g__Leptotrichia	39.902	3.25500237790886	K01759	Homo
g__Lysinibacillus	0	0	K01759	Homo
g__Malassezia	2.566	0.209321239579824	K01759	Homo
g__Methanobrevibacter	1.562	0.127420021911023	K01759	Homo
g__Neisseria	0.284	0.0231672767110951	K01759	Homo
g__Nitrosospira	0	0	K01759	Homo
g__Oligotropha	0	0	K01759	Homo
g__Olsenella	32.575	2.65730295374621	K01759	Homo
g__Paracoccus	0	0	K01759	Homo
g__Porphyromonas	32.183	2.62532558589145	K01759	Homo
g__Prevotella	1.134	0.0925059570083867	K01759	Homo
g__Pseudomonas	0.69	0.0562866934178014	K01759	Homo
g__Ralstonia	1.196	0.0975636019241892	K01759	Homo
g__Rhodopseudomonas	0.316	0.0257776740869931	K01759	Homo
g__Selenomonas	7.334	0.598270448588632	K01759	Homo
g__Streptococcus	539.788	44.0331618356641	K01759	Homo
g__Tannerella	86.139	7.02678186132753	K01759	Homo
g__Variovorax	0.43	0.0350772147386299	K01759	Homo
unclassified	231.147	18.8557975702095	K01759	Homo
Total	1225.867	100	K01759	Homo
g__Acidaminococcus	0	0	K01759	Pan
g__Acidovorax	0	0	K01759	Pan
g__Actinobacillus	0	0	K01759	Pan
g__Aeromonas	0	0	K01759	Pan
g__Aggregatibacter	0	0	K01759	Pan
g__Agrobacterium	0	0	K01759	Pan
g__Atopobium	0	0	K01759	Pan
g__Bacillus	4.089	0.78729090292967	K01759	Pan
g__Bacteroidetes_noname	460.924	88.7457256399988	K01759	Pan
g__Clostridium	0.765	0.147292135177598	K01759	Pan
g__Debaryomyces	0.071	0.0136702504543914	K01759	Pan
g__Enterobacter	0.504	0.0970395243522997	K01759	Pan
g__Escherichia	0	0	K01759	Pan
g__Haemophilus	0	0	K01759	Pan
g__Klebsiella	0	0	K01759	Pan
g__Leptotrichia	0	0	K01759	Pan
g__Lysinibacillus	2.716	0.522935214565171	K01759	Pan
g__Malassezia	0	0	K01759	Pan
g__Methanobrevibacter	0	0	K01759	Pan
g__Neisseria	0	0	K01759	Pan
g__Nitrosospira	0	0	K01759	Pan
g__Oligotropha	0	0	K01759	Pan
g__Olsenella	3.523	0.678313976772127	K01759	Pan
g__Paracoccus	0.171	0.032924124333816	K01759	Pan
g__Porphyromonas	11.726	2.25770925110132	K01759	Pan
g__Prevotella	0	0	K01759	Pan
g__Pseudomonas	0	0	K01759	Pan
g__Ralstonia	0	0	K01759	Pan
g__Rhodopseudomonas	0	0	K01759	Pan
g__Selenomonas	0	0	K01759	Pan
g__Streptococcus	0	0	K01759	Pan
g__Tannerella	30.579	5.88764209358923	K01759	Pan
g__Variovorax	0	0	K01759	Pan
unclassified	4.308	0.829456886725609	K01759	Pan
Total	519.376	100	K01759	Pan
g__Acidaminococcus	1.428	0.579627788038073	K01759	Gorilla
g__Acidovorax	0	0	K01759	Gorilla
g__Actinobacillus	1.907	0.774054756154486	K01759	Gorilla
g__Aeromonas	0.705	0.286160777707872	K01759	Gorilla
g__Aggregatibacter	47.894	19.4402614007672	K01759	Gorilla
g__Agrobacterium	0	0	K01759	Gorilla
g__Atopobium	0	0	K01759	Gorilla
g__Bacillus	0	0	K01759	Gorilla
g__Bacteroidetes_noname	53.305	21.6365961074016	K01759	Gorilla
g__Clostridium	0	0	K01759	Gorilla
g__Debaryomyces	0	0	K01759	Gorilla
g__Enterobacter	0.863	0.350293264059424	K01759	Gorilla
g__Escherichia	2.078	0.843463966066609	K01759	Gorilla
g__Haemophilus	0	0	K01759	Gorilla
g__Klebsiella	1.653	0.670955695817182	K01759	Gorilla
g__Leptotrichia	0	0	K01759	Gorilla
g__Lysinibacillus	0	0	K01759	Gorilla
g__Malassezia	0	0	K01759	Gorilla
g__Methanobrevibacter	0.913	0.370588354677004	K01759	Gorilla
g__Neisseria	2.856	1.15925557607615	K01759	Gorilla
g__Nitrosospira	0.386	0.156678099567715	K01759	Gorilla
g__Oligotropha	0.315	0.127859070890752	K01759	Gorilla
g__Olsenella	0.712	0.289002090394334	K01759	Gorilla
g__Paracoccus	0	0	K01759	Gorilla
g__Porphyromonas	0.821	0.333245387940657	K01759	Gorilla
g__Prevotella	0	0	K01759	Gorilla
g__Pseudomonas	3.101	1.25870152010229	K01759	Gorilla
g__Ralstonia	0	0	K01759	Gorilla
g__Rhodopseudomonas	0	0	K01759	Gorilla
g__Selenomonas	0	0	K01759	Gorilla
g__Streptococcus	2.537	1.02977289793599	K01759	Gorilla
g__Tannerella	24.198	9.82201205528383	K01759	Gorilla
g__Variovorax	0	0	K01759	Gorilla
unclassified	100.693	40.8714711911189	K01759	Gorilla
Total	246.365	100	K01759	Gorilla
g__Acidaminococcus	0	0	K01759	Alouatta
g__Acidovorax	0	0	K01759	Alouatta
g__Actinobacillus	0	0	K01759	Alouatta
g__Aeromonas	0	0	K01759	Alouatta
g__Aggregatibacter	20.351	17.7479135235072	K01759	Alouatta
g__Agrobacterium	0	0	K01759	Alouatta
g__Atopobium	0	0	K01759	Alouatta
g__Bacillus	0	0	K01759	Alouatta
g__Bacteroidetes_noname	0	0	K01759	Alouatta
g__Clostridium	0	0	K01759	Alouatta
g__Debaryomyces	0	0	K01759	Alouatta
g__Enterobacter	0	0	K01759	Alouatta
g__Escherichia	0	0	K01759	Alouatta
g__Haemophilus	0	0	K01759	Alouatta
g__Klebsiella	0	0	K01759	Alouatta
g__Leptotrichia	0	0	K01759	Alouatta
g__Lysinibacillus	0	0	K01759	Alouatta
g__Malassezia	0	0	K01759	Alouatta
g__Methanobrevibacter	0	0	K01759	Alouatta
g__Neisseria	0	0	K01759	Alouatta
g__Nitrosospira	0	0	K01759	Alouatta
g__Oligotropha	0	0	K01759	Alouatta
g__Olsenella	0	0	K01759	Alouatta
g__Paracoccus	0	0	K01759	Alouatta
g__Porphyromonas	5.712	4.98138086807887	K01759	Alouatta
g__Prevotella	0	0	K01759	Alouatta
g__Pseudomonas	0	0	K01759	Alouatta
g__Ralstonia	0	0	K01759	Alouatta
g__Rhodopseudomonas	0	0	K01759	Alouatta
g__Selenomonas	0	0	K01759	Alouatta
g__Streptococcus	0	0	K01759	Alouatta
g__Tannerella	0	0	K01759	Alouatta
g__Variovorax	0	0	K01759	Alouatta
unclassified	88.604	77.2707056084139	K01759	Alouatta
Total	114.667	100	K01759	Alouatta
g__Acidovorax	0	0	K02012	Homo
g__Actinobacillus	0	0	K02012	Homo
g__Aggregatibacter	596.187	53.3610974617572	K02012	Homo
g__Agrobacterium	2.307	0.206485635956963	K02012	Homo
g__Arcanobacterium	0	0	K02012	Homo
g__Atopobium	7.624	0.682378191823097	K02012	Homo
g__Burkholderia	117.26	10.4952343616443	K02012	Homo
g__Citrobacter	0	0	K02012	Homo
g__Clostridium	0	0	K02012	Homo
g__Cryptobacterium	0	0	K02012	Homo
g__Enterobacter	0	0	K02012	Homo
g__Escherichia	0	0	K02012	Homo
g__Exiguobacterium	0	0	K02012	Homo
g__Fretibacterium	100.206	8.96883382605263	K02012	Homo
g__Fusobacterium	86.259	7.72052209450007	K02012	Homo
g__Haemophilus	144.97	12.9753890960906	K02012	Homo
g__Lysinibacillus	0	0	K02012	Homo
g__Micrococcus	0.698	0.0624737641516949	K02012	Homo
g__Micromonospora	0	0	K02012	Homo
g__Morganella	0	0	K02012	Homo
g__Neisseria	0	0	K02012	Homo
g__Nitrosospira	0	0	K02012	Homo
g__Olsenella	37.115	3.32193947921226	K02012	Homo
g__Paracoccus	0	0	K02012	Homo
g__Pseudomonas	4.786	0.428365953051593	K02012	Homo
g__Ralstonia	1.552	0.138910146079413	K02012	Homo
g__Rhodopseudomonas	0.154	0.0137836098558181	K02012	Homo
g__Selenomonas	7.483	0.669758133448614	K02012	Homo
g__Staphylococcus	0.122	0.0109194831325312	K02012	Homo
g__Stenotrophomonas	0	0	K02012	Homo
g__Streptococcus	7.65	0.684705294785768	K02012	Homo
g__Variovorax	0.498	0.0445729721311519	K02012	Homo
unclassified	2.398	0.21463049632631	K02012	Homo
Total	1117.269	100	K02012	Homo
g__Acidovorax	0	0	K02012	Pan
g__Actinobacillus	0	0	K02012	Pan
g__Aggregatibacter	0.456	0.238270656655119	K02012	Pan
g__Agrobacterium	0	0	K02012	Pan
g__Arcanobacterium	0	0	K02012	Pan
g__Atopobium	0	0	K02012	Pan
g__Burkholderia	0	0	K02012	Pan
g__Citrobacter	0	0	K02012	Pan
g__Clostridium	0.622	0.3250095360515	K02012	Pan
g__Cryptobacterium	5.423	2.8336442347384	K02012	Pan
g__Enterobacter	1.782	0.931136645086452	K02012	Pan
g__Escherichia	0	0	K02012	Pan
g__Exiguobacterium	0	0	K02012	Pan
g__Fretibacterium	92.604	48.387754142304	K02012	Pan
g__Fusobacterium	49.832	26.0383845667498	K02012	Pan
g__Haemophilus	0	0	K02012	Pan
g__Lysinibacillus	3.525	1.84189487874845	K02012	Pan
g__Micrococcus	0	0	K02012	Pan
g__Micromonospora	1.433	0.748775989006108	K02012	Pan
g__Morganella	0.539	0.281640096353309	K02012	Pan
g__Neisseria	0	0	K02012	Pan
g__Nitrosospira	0	0	K02012	Pan
g__Olsenella	31.828	16.6308738158314	K02012	Pan
g__Paracoccus	2.117	1.10618197398879	K02012	Pan
g__Pseudomonas	1.086	0.56746037966548	K02012	Pan
g__Ralstonia	0	0	K02012	Pan
g__Rhodopseudomonas	0.067	0.035009065780467	K02012	Pan
g__Selenomonas	0	0	K02012	Pan
g__Staphylococcus	0	0	K02012	Pan
g__Stenotrophomonas	0.065	0.0339640190407516	K02012	Pan
g__Streptococcus	0	0	K02012	Pan
g__Variovorax	0	0	K02012	Pan
unclassified	0	0	K02012	Pan
Total	191.379	100	K02012	Pan
g__Acidovorax	0	0	K02012	Gorilla
g__Actinobacillus	2.938	1.22280120532073	K02012	Gorilla
g__Aggregatibacter	109.883	45.7335142424293	K02012	Gorilla
g__Agrobacterium	0	0	K02012	Gorilla
g__Arcanobacterium	0.387	0.161070138345514	K02012	Gorilla
g__Atopobium	0	0	K02012	Gorilla
g__Burkholderia	0	0	K02012	Gorilla
g__Citrobacter	5.283	2.19879467927481	K02012	Gorilla
g__Clostridium	0.081	0.0337123545374332	K02012	Gorilla
g__Cryptobacterium	3.017	1.25568115604242	K02012	Gorilla
g__Enterobacter	1.196	0.497777481811977	K02012	Gorilla
g__Escherichia	0.238	0.0990560540729519	K02012	Gorilla
g__Exiguobacterium	4.281	1.78176036758952	K02012	Gorilla
g__Fretibacterium	6.556	2.72861970799274	K02012	Gorilla
g__Fusobacterium	23.071	9.60219421645829	K02012	Gorilla
g__Haemophilus	0	0	K02012	Gorilla
g__Lysinibacillus	0	0	K02012	Gorilla
g__Micrococcus	0	0	K02012	Gorilla
g__Micromonospora	0	0	K02012	Gorilla
g__Morganella	0	0	K02012	Gorilla
g__Neisseria	0	0	K02012	Gorilla
g__Nitrosospira	0.396	0.16481595551634	K02012	Gorilla
g__Olsenella	11.264	4.68809829024256	K02012	Gorilla
g__Paracoccus	0	0	K02012	Gorilla
g__Pseudomonas	3.331	1.38636855511346	K02012	Gorilla
g__Ralstonia	0	0	K02012	Gorilla
g__Rhodopseudomonas	0.124	0.0516090365758237	K02012	Gorilla
g__Selenomonas	0	0	K02012	Gorilla
g__Staphylococcus	0	0	K02012	Gorilla
g__Stenotrophomonas	0	0	K02012	Gorilla
g__Streptococcus	2.999	1.24818952170077	K02012	Gorilla
g__Variovorax	0	0	K02012	Gorilla
unclassified	65.223	27.1459370369754	K02012	Gorilla
Total	240.268	100	K02012	Gorilla
g__Acidovorax	0	0	K02012	Alouatta
g__Actinobacillus	0	0	K02012	Alouatta
g__Aggregatibacter	210.667	82.1522023124768	K02012	Alouatta
g__Agrobacterium	0	0	K02012	Alouatta
g__Arcanobacterium	0	0	K02012	Alouatta
g__Atopobium	0	0	K02012	Alouatta
g__Burkholderia	0	0	K02012	Alouatta
g__Citrobacter	0	0	K02012	Alouatta
g__Clostridium	0	0	K02012	Alouatta
g__Cryptobacterium	0	0	K02012	Alouatta
g__Enterobacter	0	0	K02012	Alouatta
g__Escherichia	0	0	K02012	Alouatta
g__Exiguobacterium	0	0	K02012	Alouatta
g__Fretibacterium	0	0	K02012	Alouatta
g__Fusobacterium	4.861	1.89560707391737	K02012	Alouatta
g__Haemophilus	0	0	K02012	Alouatta
g__Lysinibacillus	0	0	K02012	Alouatta
g__Micrococcus	0	0	K02012	Alouatta
g__Micromonospora	0	0	K02012	Alouatta
g__Morganella	0	0	K02012	Alouatta
g__Neisseria	0	0	K02012	Alouatta
g__Nitrosospira	0	0	K02012	Alouatta
g__Olsenella	0	0	K02012	Alouatta
g__Paracoccus	0	0	K02012	Alouatta
g__Pseudomonas	0	0	K02012	Alouatta
g__Ralstonia	0	0	K02012	Alouatta
g__Rhodopseudomonas	0.284	0.110749312691325	K02012	Alouatta
g__Selenomonas	0	0	K02012	Alouatta
g__Staphylococcus	0	0	K02012	Alouatta
g__Stenotrophomonas	0.086	0.0335367637023027	K02012	Alouatta
g__Streptococcus	0	0	K02012	Alouatta
g__Variovorax	0	0	K02012	Alouatta
unclassified	40.537	15.8079045372122	K02012	Alouatta
Total	256.435	100	K02012	Alouatta
g__Enterobacter	0.317	0.0218633053731314	K03043	Homo
g__Enterococcus	0	0	K03043	Homo
g__Fretibacterium	115.283	7.95100136697386	K03043	Homo
g__Fusobacterium	118.965	8.20494676250657	K03043	Homo
g__Haemophilus	0	0	K03043	Homo
g__Neisseria	1.262	0.0870394049870407	K03043	Homo
g__Stenotrophomonas	0.926	0.0638656806798729	K03043	Homo
g__Streptococcus	177.211	12.2221394589211	K03043	Homo
g__Streptomyces	1.729	0.119248122997301	K03043	Homo
unclassified	1034.225	71.3298958975611	K03043	Homo
Total	1449.918	100	K03043	Homo
g__Enterobacter	1.4	0.424728931928087	K03043	Pan
g__Enterococcus	1.736	0.526663875590828	K03043	Pan
g__Fretibacterium	88.553	26.8650150778771	K03043	Pan
g__Fusobacterium	39.248	11.9069722287954	K03043	Pan
g__Haemophilus	0	0	K03043	Pan
g__Neisseria	0	0	K03043	Pan
g__Stenotrophomonas	0.935	0.283658250966258	K03043	Pan
g__Streptococcus	0	0	K03043	Pan
g__Streptomyces	0	0	K03043	Pan
unclassified	197.75	59.9929616348423	K03043	Pan
Total	329.622	100	K03043	Pan
g__Enterobacter	2.036	0.494644189024049	K03043	Gorilla
g__Enterococcus	0	0	K03043	Gorilla
g__Fretibacterium	12.677	3.07986462881035	K03043	Gorilla
g__Fusobacterium	23.643	5.74404349759116	K03043	Gorilla
g__Haemophilus	0	0	K03043	Gorilla
g__Neisseria	0	0	K03043	Gorilla
g__Stenotrophomonas	0	0	K03043	Gorilla
g__Streptococcus	3.973	0.965236425831311	K03043	Gorilla
g__Streptomyces	0	0	K03043	Gorilla
unclassified	369.28	89.7162112587431	K03043	Gorilla
Total	411.609	100	K03043	Gorilla
g__Enterobacter	0	0	K03043	Alouatta
g__Enterococcus	0	0	K03043	Alouatta
g__Fretibacterium	0	0	K03043	Alouatta
g__Fusobacterium	18.061	6.17486974002708	K03043	Alouatta
g__Haemophilus	0	0	K03043	Alouatta
g__Neisseria	0	0	K03043	Alouatta
g__Stenotrophomonas	0.838	0.286503562490598	K03043	Alouatta
g__Streptococcus	0	0	K03043	Alouatta
g__Streptomyces	0	0	K03043	Alouatta
unclassified	273.593	93.5386266974823	K03043	Alouatta
Total	292.492	100	K03043	Alouatta
g__Actinobacillus	0	0	K03169	Homo
g__Aggregatibacter	14.07	1.23149906784186	K03169	Homo
g__Alloprevotella	1.033	0.0904149635451768	K03169	Homo
g__Bacillus	0	0	K03169	Homo
g__Bacteroides	0	0	K03169	Homo
g__Bulleidia	4.989	0.436670138554586	K03169	Homo
g__Capnocytophaga	0.042	0.00367611662042345	K03169	Homo
g__Citrobacter	0	0	K03169	Homo
g__Enterobacter	0.227	0.0198685350675268	K03169	Homo
g__Enterococcus	0	0	K03169	Homo
g__Escherichia	0	0	K03169	Homo
g__Eubacteriaceae_noname	0	0	K03169	Homo
g__Exiguobacterium	0.423	0.0370237459628362	K03169	Homo
g__Faecalibacterium	0	0	K03169	Homo
g__Filifactor	41.611	3.64206877839144	K03169	Homo
g__Fretibacterium	172.54	15.1018371830444	K03169	Homo
g__Haemophilus	2.002	0.175228225573518	K03169	Homo
g__Johnsonella	53.027	4.64127228645701	K03169	Homo
g__Lachnoanaerobaculum	4.961	0.43421939414097	K03169	Homo
g__Leptotrichia	3.577	0.313082598839397	K03169	Homo
g__Macrococcus	0	0	K03169	Homo
g__Mogibacterium	113.696	9.95142274465869	K03169	Homo
g__Morganella	0	0	K03169	Homo
g__Neisseria	0.243	0.0212689604467357	K03169	Homo
g__Parvimonas	85.161	7.45385160742576	K03169	Homo
g__Porphyromonas	168.279	14.7288863992438	K03169	Homo
g__Prevotella	48.939	4.28346360206913	K03169	Homo
g__Pseudomonas	0.204	0.0178554235849139	K03169	Homo
g__Selenomonas	8.822	0.772159543461326	K03169	Homo
g__Shuttleworthia	0.786	0.0687958967536389	K03169	Homo
g__Solobacterium	15.827	1.38528327979624	K03169	Homo
g__Staphylococcus	0	0	K03169	Homo
g__Streptococcus	107.009	9.36613246273556	K03169	Homo
g__Tannerella	106.596	9.32998398263472	K03169	Homo
unclassified	188.446	16.4940350631504	K03169	Homo
Total	1142.51	100	K03169	Homo
g__Actinobacillus	0	0	K03169	Pan
g__Aggregatibacter	0.047	0.00562464023245322	K03169	Pan
g__Alloprevotella	0	0	K03169	Pan
g__Bacillus	2.153	0.257656391924931	K03169	Pan
g__Bacteroides	0	0	K03169	Pan
g__Bulleidia	21.831	2.6125855513763	K03169	Pan
g__Capnocytophaga	0	0	K03169	Pan
g__Citrobacter	0	0	K03169	Pan
g__Enterobacter	1.546	0.18501476168878	K03169	Pan
g__Enterococcus	2.44	0.292002599301827	K03169	Pan
g__Escherichia	0.091	0.0108902608756009	K03169	Pan
g__Eubacteriaceae_noname	0	0	K03169	Pan
g__Exiguobacterium	0	0	K03169	Pan
g__Faecalibacterium	0	0	K03169	Pan
g__Filifactor	16.559	1.98166845977006	K03169	Pan
g__Fretibacterium	263.961	31.5890566042252	K03169	Pan
g__Haemophilus	0	0	K03169	Pan
g__Johnsonella	29.769	3.56255138467872	K03169	Pan
g__Lachnoanaerobaculum	0	0	K03169	Pan
g__Leptotrichia	0	0	K03169	Pan
g__Macrococcus	0.205	0.0245330052692108	K03169	Pan
g__Mogibacterium	0	0	K03169	Pan
g__Morganella	0.281	0.0336281681982841	K03169	Pan
g__Neisseria	0	0	K03169	Pan
g__Parvimonas	22.566	2.70054535075615	K03169	Pan
g__Porphyromonas	199.049	23.8208300772251	K03169	Pan
g__Prevotella	5.731	0.685847088769987	K03169	Pan
g__Pseudomonas	0.026	0.00311150310731455	K03169	Pan
g__Selenomonas	0.033	0.00394921548236077	K03169	Pan
g__Shuttleworthia	0	0	K03169	Pan
g__Solobacterium	0	0	K03169	Pan
g__Staphylococcus	0.384	0.0459545074311071	K03169	Pan
g__Streptococcus	35.435	4.24061971568042	K03169	Pan
g__Tannerella	47.301	5.6606618645802	K03169	Pan
unclassified	186.201	22.283268849426	K03169	Pan
Total	835.609	100	K03169	Pan
g__Actinobacillus	1.764	0.703747735958956	K03169	Gorilla
g__Aggregatibacter	54.663	21.80780186549	K03169	Gorilla
g__Alloprevotella	0	0	K03169	Gorilla
g__Bacillus	0	0	K03169	Gorilla
g__Bacteroides	0	0	K03169	Gorilla
g__Bulleidia	0.758	0.302404072481229	K03169	Gorilla
g__Capnocytophaga	0	0	K03169	Gorilla
g__Citrobacter	1.261	0.503075904220093	K03169	Gorilla
g__Enterobacter	0.619	0.246950027527547	K03169	Gorilla
g__Enterococcus	0.293	0.116892339362797	K03169	Gorilla
g__Escherichia	0.917	0.365837116708822	K03169	Gorilla
g__Eubacteriaceae_noname	0	0	K03169	Gorilla
g__Exiguobacterium	3.034	1.21041418985231	K03169	Gorilla
g__Faecalibacterium	0	0	K03169	Gorilla
