Genus	Sum	Percent	KOrtholog	Host_Genus
g__Aggregatibacter	0	0	K03205	Pan
g__Agrobacterium	0	0	K03205	Pan
g__Blautia	0.828	0.115605483720989	K03205	Pan
g__Bulleidia	66.909	9.34184457764207	K03205	Pan
g__Clostridiales_Family_XIII_Incertae_Sedis_noname	45.339	6.33023795462066	K03205	Pan
g__Eggerthia	88.073	12.2967654199984	K03205	Pan
g__Enterococcus	2.948	0.411600200494534	K03205	Pan
g__Escherichia	0	0	K03205	Pan
g__Eubacteriaceae_noname	3.676	0.513243669273375	K03205	Pan
g__Exiguobacterium	0	0	K03205	Pan
g__Faecalibacterium	0	0	K03205	Pan
g__Filifactor	148.723	20.7647274824113	K03205	Pan
g__Fusobacterium	0.966	0.134873064341153	K03205	Pan
g__Gemella	0	0	K03205	Pan
g__Johnsonella	134.233	18.741631517294	K03205	Pan
g__Klebsiella	0	0	K03205	Pan
g__Lachnospiraceae_noname	0	0	K03205	Pan
g__Leptotrichia	0	0	K03205	Pan
g__Mogibacterium	0	0	K03205	Pan
g__Nitrosomonas	0	0	K03205	Pan
g__Paracoccus	0.107	0.0149393559880988	K03205	Pan
g__Parascardovia	0	0	K03205	Pan
g__Parvimonas	74.728	10.4335345259686	K03205	Pan
g__Peptostreptococcus	57.943	8.09001031792904	K03205	Pan
g__Ralstonia	0	0	K03205	Pan
g__Rhodopseudomonas	0	0	K03205	Pan
g__Selenomonas	0	0	K03205	Pan
g__Shuttleworthia	0	0	K03205	Pan
g__Solobacterium	0	0	K03205	Pan
g__Stenotrophomonas	0.079	0.0110299918042972	K03205	Pan
g__Streptococcus	91.677	12.7999564385134	K03205	Pan
Total	716.229	100	K03205	Pan
g__Aggregatibacter	2.895	6.55644887328728	K03205	Gorilla
g__Agrobacterium	0	0	K03205	Gorilla
g__Blautia	0.085	0.192503680217416	K03205	Gorilla
g__Bulleidia	1.841	4.16940323859133	K03205	Gorilla
g__Clostridiales_Family_XIII_Incertae_Sedis_noname	3.393	7.68429396444344	K03205	Gorilla
g__Eggerthia	3.742	8.47469142792436	K03205	Gorilla
g__Enterococcus	0.784	1.77556335635828	K03205	Gorilla
g__Escherichia	0.112	0.253651908051183	K03205	Gorilla
g__Eubacteriaceae_noname	0	0	K03205	Gorilla
g__Exiguobacterium	0	0	K03205	Gorilla
g__Faecalibacterium	0	0	K03205	Gorilla
g__Filifactor	9.046	20.4869210734911	K03205	Gorilla
g__Fusobacterium	0.156	0.353300871928434	K03205	Gorilla
g__Gemella	0	0	K03205	Gorilla
g__Johnsonella	6.471	14.6551919374929	K03205	Gorilla
g__Klebsiella	0.056	0.126825954025592	K03205	Gorilla
g__Lachnospiraceae_noname	0	0	K03205	Gorilla
g__Leptotrichia	0	0	K03205	Gorilla
g__Mogibacterium	0	0	K03205	Gorilla
g__Nitrosomonas	0.078	0.176650435964217	K03205	Gorilla
g__Paracoccus	0	0	K03205	Gorilla
g__Parascardovia	0	0	K03205	Gorilla
g__Parvimonas	3.137	7.10451817461216	K03205	Gorilla
g__Peptostreptococcus	0	0	K03205	Gorilla
g__Ralstonia	0	0	K03205	Gorilla
g__Rhodopseudomonas	0.062	0.140414449099762	K03205	Gorilla
g__Selenomonas	0	0	K03205	Gorilla
g__Shuttleworthia	0.54	1.22296455667535	K03205	Gorilla
g__Solobacterium	2.11	4.77862076774997	K03205	Gorilla
g__Stenotrophomonas	0	0	K03205	Gorilla
g__Streptococcus	9.647	21.8480353300872	K03205	Gorilla
Total	44.155	100	K03205	Gorilla
g__Aggregatibacter	0.083	2.56251929607904	K03205	Alouatta
g__Agrobacterium	0	0	K03205	Alouatta
g__Blautia	0	0	K03205	Alouatta
g__Bulleidia	0	0	K03205	Alouatta
g__Clostridiales_Family_XIII_Incertae_Sedis_noname	0	0	K03205	Alouatta
g__Eggerthia	0	0	K03205	Alouatta
g__Enterococcus	0	0	K03205	Alouatta
g__Escherichia	0	0	K03205	Alouatta
g__Eubacteriaceae_noname	0	0	K03205	Alouatta
g__Exiguobacterium	0	0	K03205	Alouatta
g__Faecalibacterium	0	0	K03205	Alouatta
g__Filifactor	0	0	K03205	Alouatta
g__Fusobacterium	1.502	46.3723371410929	K03205	Alouatta
g__Gemella	0	0	K03205	Alouatta
g__Johnsonella	0	0	K03205	Alouatta
g__Klebsiella	0	0	K03205	Alouatta
g__Lachnospiraceae_noname	0	0	K03205	Alouatta
g__Leptotrichia	0	0	K03205	Alouatta
g__Mogibacterium	0	0	K03205	Alouatta
g__Nitrosomonas	0.084	2.59339302253782	K03205	Alouatta
g__Paracoccus	0	0	K03205	Alouatta
g__Parascardovia	0	0	K03205	Alouatta
g__Parvimonas	0.895	27.6319851806113	K03205	Alouatta
g__Peptostreptococcus	0	0	K03205	Alouatta
g__Ralstonia	0	0	K03205	Alouatta
g__Rhodopseudomonas	0.068	2.09941339919728	K03205	Alouatta
g__Selenomonas	0	0	K03205	Alouatta
g__Shuttleworthia	0	0	K03205	Alouatta
g__Solobacterium	0	0	K03205	Alouatta
g__Stenotrophomonas	0	0	K03205	Alouatta
g__Streptococcus	0.607	18.7403519604816	K03205	Alouatta
Total	3.239	100	K03205	Alouatta
g__Acidovorax	0	0	K06147	Homo
g__Advenella	0	0	K06147	Homo
g__Aeromonas	0	0	K06147	Homo
g__Aggregatibacter	167.802	1.0893948159318	K06147	Homo
g__Agrobacterium	1.457	0.00945905440228742	K06147	Homo
g__Alloprevotella	27.527	0.178709259115831	K06147	Homo
g__Arcanobacterium	0	0	K06147	Homo
g__Arthrobacter	0	0	K06147	Homo
g__Atopobium	17.291	0.112255668956727	K06147	Homo
g__Bacillus	0	0	K06147	Homo
g__Bacteroides	0	0	K06147	Homo
g__Bacteroidetes_noname	294.506	1.91197548098837	K06147	Homo
g__Bifidobacterium	2.709	0.0175872192009586	K06147	Homo
g__Blautia	0.056	0.00036356008684152	K06147	Homo
g__Brachybacterium	0	0	K06147	Homo
g__Burkholderia	53.162	0.345135381011945	K06147	Homo
g__Capnocytophaga	123.234	0.800052923961213	K06147	Homo
g__Catonella	77.561	0.503537212419914	K06147	Homo
g__Caulobacter	0.182	0.00118157028223494	K06147	Homo
g__Chlorobium	2.31	0.0149968535822127	K06147	Homo
g__Citrobacter	0	0	K06147	Homo
g__Clostridium	1.426	0.009257797925643	K06147	Homo
g__Corynebacterium	1.222	0.00793340046643461	K06147	Homo
g__Cryptobacterium	0	0	K06147	Homo
g__Desulfovibrio	0.02	0.000129842888157686	K06147	Homo
g__Enterococcus	0	0	K06147	Homo
g__Erysipelothrix	0	0	K06147	Homo
g__Eubacteriaceae_noname	65.734	0.426754620507866	K06147	Homo
g__Eubacterium	22.003	0.142846653406678	K06147	Homo
g__Exiguobacterium	1.048	0.00680376733946274	K06147	Homo
g__Faecalibacterium	0	0	K06147	Homo
g__Filifactor	81.906	0.531745579872171	K06147	Homo
g__Fretibacterium	1532.143	9.94689360952907	K06147	Homo
g__Fusobacterium	286.425	1.85951246202826	K06147	Homo
g__Gemella	79.711	0.517495322896865	K06147	Homo
g__Haemophilus	288.357	1.87205528502429	K06147	Homo
g__Johnsonella	85.223	0.553280022873123	K06147	Homo
g__Kocuria	0	0	K06147	Homo
g__Lachnoanaerobaculum	2.224	0.0144385291631347	K06147	Homo
g__Lachnospiraceae_noname	33.074	0.214721184146365	K06147	Homo
g__Lactobacillus	0.152	0.000986805949998413	K06147	Homo
g__Lactococcus	0.748	0.00485612401709745	K06147	Homo
g__Leptotrichia	48.925	0.317628165155739	K06147	Homo
g__Lysinibacillus	0	0	K06147	Homo
g__Macrococcus	0	0	K06147	Homo
g__Methanobrevibacter	1.573	0.010212143153602	K06147	Homo
g__Micrococcus	4.342	0.0281888910190336	K06147	Homo
g__Micromonospora	0	0	K06147	Homo
g__Mogibacterium	76.739	0.498200669716633	K06147	Homo
g__Nitrosomonas	0	0	K06147	Homo
g__Nitrosospira	0	0	K06147	Homo
g__Oligotropha	0	0	K06147	Homo
g__Olsenella	729.813	4.73805138675126	K06147	Homo
g__Paracoccus	0	0	K06147	Homo
g__Parascardovia	0.164	0.00106471168289302	K06147	Homo
g__Parvimonas	34.23	0.222226103081879	K06147	Homo
g__Peptostreptococcaceae_noname	113.176	0.734754935506713	K06147	Homo
g__Peptostreptococcus	84.182	0.546521700544516	K06147	Homo
g__Porphyromonas	36.83	0.239105678542379	K06147	Homo
g__Prevotella	261.052	1.69478728196701	K06147	Homo
g__Propionibacterium	5243.075	34.0388000413679	K06147	Homo
g__Pseudomonas	1.464	0.00950449941314261	K06147	Homo
g__Pseudoramibacter	163.954	1.06441304425026	K06147	Homo
g__Ralstonia	0.475	0.00308376859374504	K06147	Homo
g__Rhodococcus	0	0	K06147	Homo
g__Rhodopseudomonas	1.615	0.0104848132187331	K06147	Homo
g__Rothia	322.114	2.09121060380124	K06147	Homo
g__Selenomonas	8.831	0.0573321272660262	K06147	Homo
g__Slackia	120.648	0.783264238522424	K06147	Homo
g__Staphylococcus	0	0	K06147	Homo
g__Stenotrophomonas	0.062	0.000402512953288826	K06147	Homo
g__Streptococcus	3903.557	25.3424557484076	K06147	Homo
g__Streptomyces	0.646	0.00419392528749325	K06147	Homo
g__Streptosporangium	4.687	0.0304286808397537	K06147	Homo
g__Tannerella	594.018	3.85645063688261	K06147	Homo
g__Treponema	34.341	0.222946731111155	K06147	Homo
g__Variovorax	0.881	0.00571957922334606	K06147	Homo
unclassified	362.624	2.35420737376463	K06147	Homo
Total	15403.231	100	K06147	Homo
g__Acidovorax	0	0	K06147	Pan
g__Advenella	0.086	0.00215409439492115	K06147	Pan
g__Aeromonas	0	0	K06147	Pan
g__Aggregatibacter	0	0	K06147	Pan
g__Agrobacterium	0	0	K06147	Pan
g__Alloprevotella	2.817	0.0705591152382892	K06147	Pan
g__Arcanobacterium	0	0	K06147	Pan
g__Arthrobacter	0	0	K06147	Pan
g__Atopobium	0	0	K06147	Pan
g__Bacillus	4.593	0.115043669254335	K06147	Pan
g__Bacteroides	0	0	K06147	Pan
g__Bacteroidetes_noname	144.459	3.61835258367342	K06147	Pan
g__Bifidobacterium	2.076	0.0519988367890267	K06147	Pan
g__Blautia	0.229	0.00573590251670863	K06147	Pan
g__Brachybacterium	1.222	0.0306081784952749	K06147	Pan
g__Burkholderia	0	0	K06147	Pan
g__Capnocytophaga	0.275	0.00688809254189902	K06147	Pan
g__Catonella	0	0	K06147	Pan
g__Caulobacter	0	0	K06147	Pan
g__Chlorobium	0	0	K06147	Pan
g__Citrobacter	0	0	K06147	Pan
g__Clostridium	0.512	0.0128243759325538	K06147	Pan
g__Corynebacterium	0	0	K06147	Pan
g__Cryptobacterium	16.438	0.411732600740858	K06147	Pan
g__Desulfovibrio	0	0	K06147	Pan
g__Enterococcus	7.113	0.178163644547373	K06147	Pan
g__Erysipelothrix	0	0	K06147	Pan
g__Eubacteriaceae_noname	16.171	0.405044889072905	K06147	Pan
g__Eubacterium	108.485	2.71728988875605	K06147	Pan
g__Exiguobacterium	0	0	K06147	Pan
g__Faecalibacterium	0	0	K06147	Pan
g__Filifactor	18.393	0.460700676811449	K06147	Pan
g__Fretibacterium	427.686	10.7125118068168	K06147	Pan
g__Fusobacterium	301.44	7.55035133029105	K06147	Pan
g__Gemella	0	0	K06147	Pan
g__Haemophilus	0	0	K06147	Pan
g__Johnsonella	147.901	3.70456645468875	K06147	Pan
g__Kocuria	0.7	0.0175333264702884	K06147	Pan
g__Lachnoanaerobaculum	0	0	K06147	Pan
g__Lachnospiraceae_noname	0	0	K06147	Pan
g__Lactobacillus	0	0	K06147	Pan
g__Lactococcus	0	0	K06147	Pan
g__Leptotrichia	0	0	K06147	Pan
g__Lysinibacillus	12.719	0.31858054196514	K06147	Pan
g__Macrococcus	0.491	0.0122983761384451	K06147	Pan
g__Methanobrevibacter	0	0	K06147	Pan
g__Micrococcus	0	0	K06147	Pan
g__Micromonospora	4.261	0.10672786298557	K06147	Pan
g__Mogibacterium	0	0	K06147	Pan
g__Nitrosomonas	0	0	K06147	Pan
g__Nitrosospira	0	0	K06147	Pan
g__Oligotropha	0	0	K06147	Pan
g__Olsenella	1204.048	30.1585238141397	K06147	Pan
g__Paracoccus	3.457	0.0865895851539814	K06147	Pan
g__Parascardovia	0	0	K06147	Pan
g__Parvimonas	17.672	0.442641350547052	K06147	Pan
g__Peptostreptococcaceae_noname	13.383	0.335212154502671	K06147	Pan
g__Peptostreptococcus	108.629	2.72089674448708	K06147	Pan
g__Porphyromonas	49.011	1.22760837662186	K06147	Pan
g__Prevotella	15.93	0.399008415245277	K06147	Pan
g__Propionibacterium	245.349	6.14540588022684	K06147	Pan
g__Pseudomonas	0.639	0.016005422306449	K06147	Pan
g__Pseudoramibacter	248.078	6.21376080585172	K06147	Pan
g__Ralstonia	0	0	K06147	Pan
g__Rhodococcus	0	0	K06147	Pan
g__Rhodopseudomonas	1.09	0.0273018940751634	K06147	Pan
g__Rothia	0.428	0.0107203767561192	K06147	Pan
g__Selenomonas	0.547	0.0137010422560682	K06147	Pan
g__Slackia	518.599	12.9896651059501	K06147	Pan
g__Staphylococcus	0.098	0.00245466570584038	K06147	Pan
g__Stenotrophomonas	0.359	0.00899209171833362	K06147	Pan
g__Streptococcus	0	0	K06147	Pan
g__Streptomyces	0	0	K06147	Pan
g__Streptosporangium	0	0	K06147	Pan
g__Tannerella	235.878	5.90817997308384	K06147	Pan
g__Treponema	1.004	0.0251477996802422	K06147	Pan
g__Variovorax	0	0	K06147	Pan
unclassified	110.131	2.75851825357047	K06147	Pan
Total	3992.397	100	K06147	Pan
g__Acidovorax	0	0	K06147	Gorilla
g__Advenella	0	0	K06147	Gorilla
g__Aeromonas	0.214	0.0127714606791194	K06147	Gorilla
g__Aggregatibacter	2.592	0.154689841496624	K06147	Gorilla
g__Agrobacterium	0	0	K06147	Gorilla
g__Alloprevotella	0	0	K06147	Gorilla
g__Arcanobacterium	0.429	0.0256026010810385	K06147	Gorilla
g__Arthrobacter	0.507	0.0302576194594091	K06147	Gorilla
g__Atopobium	0	0	K06147	Gorilla
g__Bacillus	0	0	K06147	Gorilla
g__Bacteroides	0.428	0.0255429213582389	K06147	Gorilla
g__Bacteroidetes_noname	61.564	3.67412245443602	K06147	Gorilla
g__Bifidobacterium	37.422	2.23333458660751	K06147	Gorilla
g__Blautia	0	0	K06147	Gorilla
g__Brachybacterium	0	0	K06147	Gorilla
g__Burkholderia	0	0	K06147	Gorilla
g__Capnocytophaga	1.783	0.106408945751729	K06147	Gorilla
g__Catonella	0	0	K06147	Gorilla
g__Caulobacter	0	0	K06147	Gorilla
g__Chlorobium	0	0	K06147	Gorilla
g__Citrobacter	0.06	0.00358078336797741	K06147	Gorilla
g__Clostridium	0	0	K06147	Gorilla
g__Corynebacterium	0	0	K06147	Gorilla
g__Cryptobacterium	8.169	0.487523655550125	K06147	Gorilla
g__Desulfovibrio	1.035	0.0617685130976104	K06147	Gorilla
g__Enterococcus	1.258	0.0750770912819264	K06147	Gorilla
g__Erysipelothrix	7.332	0.43757172756684	K06147	Gorilla
g__Eubacteriaceae_noname	0	0	K06147	Gorilla
g__Eubacterium	2.624	0.156599592626212	K06147	Gorilla
g__Exiguobacterium	12.597	0.751785468106858	K06147	Gorilla
g__Faecalibacterium	0	0	K06147	Gorilla
g__Filifactor	4.487	0.267782916201911	K06147	Gorilla
g__Fretibacterium	177.911	10.6176791630038	K06147	Gorilla
g__Fusobacterium	26.515	1.58240785003202	K06147	Gorilla
g__Gemella	0	0	K06147	Gorilla
g__Haemophilus	0	0	K06147	Gorilla
g__Johnsonella	1.533	0.0914890150518229	K06147	Gorilla
g__Kocuria	0	0	K06147	Gorilla
g__Lachnoanaerobaculum	0	0	K06147	Gorilla
g__Lachnospiraceae_noname	0	0	K06147	Gorilla
g__Lactobacillus	0.474	0.0282881886070216	K06147	Gorilla
g__Lactococcus	0.18	0.0107423501039322	K06147	Gorilla
g__Leptotrichia	0	0	K06147	Gorilla
g__Lysinibacillus	0.031	0.00185007140678833	K06147	Gorilla
g__Macrococcus	0.182	0.0108617095495315	K06147	Gorilla
g__Methanobrevibacter	0.23	0.0137263362439134	K06147	Gorilla
g__Micrococcus	0	0	K06147	Gorilla
g__Micromonospora	0	0	K06147	Gorilla
g__Mogibacterium	0	0	K06147	Gorilla
g__Nitrosomonas	0.708	0.0422532437421335	K06147	Gorilla
g__Nitrosospira	0.207	0.0123537026195221	K06147	Gorilla
g__Oligotropha	0.207	0.0123537026195221	K06147	Gorilla
g__Olsenella	435.731	26.0043052952028	K06147	Gorilla
g__Paracoccus	0	0	K06147	Gorilla
g__Parascardovia	0	0	K06147	Gorilla
g__Parvimonas	3.612	0.21556315875224	K06147	Gorilla
g__Peptostreptococcaceae_noname	0	0	K06147	Gorilla
g__Peptostreptococcus	0	0	K06147	Gorilla
g__Porphyromonas	8.256	0.492715791433692	K06147	Gorilla
g__Prevotella	1.735	0.103544319057347	K06147	Gorilla
g__Propionibacterium	330.574	19.7285646847628	K06147	Gorilla
g__Pseudomonas	3.295	0.19664468662476	K06147	Gorilla
g__Pseudoramibacter	0.808	0.0482212160220958	K06147	Gorilla
g__Ralstonia	0	0	K06147	Gorilla
g__Rhodococcus	0.651	0.0388514995425549	K06147	Gorilla
g__Rhodopseudomonas	1.91	0.113988270547281	K06147	Gorilla
g__Rothia	95.955	5.72656780123788	K06147	Gorilla
g__Selenomonas	0	0	K06147	Gorilla
g__Slackia	187.972	11.2181168540908	K06147	Gorilla
g__Staphylococcus	2.124	0.1267597312264	K06147	Gorilla
g__Stenotrophomonas	0	0	K06147	Gorilla
g__Streptococcus	34.447	2.05578741127863	K06147	Gorilla
g__Streptomyces	0	0	K06147	Gorilla
g__Streptosporangium	0	0	K06147	Gorilla
g__Tannerella	127.216	7.59221561567691	K06147	Gorilla
g__Treponema	2.329	0.138994074400323	K06147	Gorilla
g__Variovorax	0	0	K06147	Gorilla
unclassified	88.317	5.27073407849435	K06147	Gorilla
Total	1675.611	100	K06147	Gorilla
g__Acidovorax	0	0	K06147	Alouatta
g__Advenella	0	0	K06147	Alouatta
g__Aeromonas	0	0	K06147	Alouatta
g__Aggregatibacter	0.976	0.173689277712427	K06147	Alouatta
g__Agrobacterium	0	0	K06147	Alouatta
g__Alloprevotella	0	0	K06147	Alouatta
g__Arcanobacterium	0	0	K06147	Alouatta
g__Arthrobacter	0	0	K06147	Alouatta
g__Atopobium	0	0	K06147	Alouatta
g__Bacillus	0	0	K06147	Alouatta
g__Bacteroides	1.548	0.275482583912742	K06147	Alouatta
g__Bacteroidetes_noname	0	0	K06147	Alouatta
g__Bifidobacterium	0.385	0.0685147253271356	K06147	Alouatta
g__Blautia	0	0	K06147	Alouatta
g__Brachybacterium	0	0	K06147	Alouatta
g__Burkholderia	0	0	K06147	Alouatta
g__Capnocytophaga	0.087	0.0154825483206774	K06147	Alouatta
g__Catonella	0.121	0.0215331993885283	K06147	Alouatta
g__Caulobacter	0	0	K06147	Alouatta
g__Chlorobium	0	0	K06147	Alouatta
g__Citrobacter	0	0	K06147	Alouatta
g__Clostridium	0	0	K06147	Alouatta
g__Corynebacterium	0.94	0.167282705993526	K06147	Alouatta
g__Cryptobacterium	0	0	K06147	Alouatta
g__Desulfovibrio	0	0	K06147	Alouatta
g__Enterococcus	0	0	K06147	Alouatta
g__Erysipelothrix	0.481	0.0855989165775382	K06147	Alouatta
g__Eubacteriaceae_noname	0	0	K06147	Alouatta
g__Eubacterium	20.315	3.61526401304093	K06147	Alouatta
g__Exiguobacterium	0	0	K06147	Alouatta
g__Faecalibacterium	0	0	K06147	Alouatta
g__Filifactor	0	0	K06147	Alouatta
g__Fretibacterium	0	0	K06147	Alouatta
g__Fusobacterium	7.807	1.38933626137389	K06147	Alouatta
g__Gemella	0	0	K06147	Alouatta
g__Haemophilus	0	0	K06147	Alouatta
g__Johnsonella	0	0	K06147	Alouatta
g__Kocuria	0	0	K06147	Alouatta
g__Lachnoanaerobaculum	0	0	K06147	Alouatta
g__Lachnospiraceae_noname	0	0	K06147	Alouatta
g__Lactobacillus	0	0	K06147	Alouatta
g__Lactococcus	0	0	K06147	Alouatta
g__Leptotrichia	0	0	K06147	Alouatta
g__Lysinibacillus	0	0	K06147	Alouatta
g__Macrococcus	0.074	0.013169064088852	K06147	Alouatta
g__Methanobrevibacter	0	0	K06147	Alouatta
g__Micrococcus	0	0	K06147	Alouatta
g__Micromonospora	0	0	K06147	Alouatta
g__Mogibacterium	0	0	K06147	Alouatta
g__Nitrosomonas	0.309	0.0549897405872335	K06147	Alouatta
g__Nitrosospira	0	0	K06147	Alouatta
g__Oligotropha	0	0	K06147	Alouatta
g__Olsenella	0	0	K06147	Alouatta
g__Paracoccus	0	0	K06147	Alouatta
g__Parascardovia	0	0	K06147	Alouatta
g__Parvimonas	2.24	0.398631129176061	K06147	Alouatta
g__Peptostreptococcaceae_noname	0	0	K06147	Alouatta
g__Peptostreptococcus	0	0	K06147	Alouatta
g__Porphyromonas	4.387	0.780711948078295	K06147	Alouatta
g__Prevotella	1.769	0.314811815853774	K06147	Alouatta
g__Propionibacterium	166.919	29.7049595763121	K06147	Alouatta
g__Pseudomonas	0	0	K06147	Alouatta
g__Pseudoramibacter	0	0	K06147	Alouatta
g__Ralstonia	0	0	K06147	Alouatta
g__Rhodococcus	0	0	K06147	Alouatta
g__Rhodopseudomonas	1.094	0.19468859612438	K06147	Alouatta
g__Rothia	0	0	K06147	Alouatta
g__Selenomonas	0	0	K06147	Alouatta
g__Slackia	0	0	K06147	Alouatta
g__Staphylococcus	0	0	K06147	Alouatta
g__Stenotrophomonas	0.455	0.0809719481138875	K06147	Alouatta
g__Streptococcus	1.391	0.247542812805313	K06147	Alouatta
g__Streptomyces	0.178	0.0316769379434549	K06147	Alouatta
g__Streptosporangium	0	0	K06147	Alouatta
g__Tannerella	0	0	K06147	Alouatta
g__Treponema	0	0	K06147	Alouatta
g__Variovorax	0	0	K06147	Alouatta
unclassified	350.447	62.3656621992693	K06147	Alouatta
Total	561.923	100	K06147	Alouatta
g__Abiotrophia	41.141	1.10079582339212	K07052	Homo
g__Arthrobacter	0	0	K07052	Homo
g__Atopobium	2.375	0.0635470717910669	K07052	Homo
g__Bacillus	0	0	K07052	Homo
g__Burkholderia	21.165	0.566304747140181	K07052	Homo
g__Capnocytophaga	94.692	2.53364181980619	K07052	Homo
g__Citrobacter	0	0	K07052	Homo
g__Clostridium	0.19	0.00508376574328535	K07052	Homo
g__Erysipelothrix	0	0	K07052	Homo
g__Exiguobacterium	0	0	K07052	Homo
g__Filifactor	18.382	0.491840957331954	K07052	Homo
g__Flavobacterium	0	0	K07052	Homo
g__Fretibacterium	100.094	2.67818130688633	K07052	Homo
g__Fusobacterium	12.754	0.341254464683481	K07052	Homo
g__Kocuria	0	0	K07052	Homo
g__Lactococcus	0.38	0.0101675314865707	K07052	Homo
g__Leptotrichia	8.276	0.221438133112787	K07052	Homo
g__Lysinibacillus	0	0	K07052	Homo
g__Macrococcus	0	0	K07052	Homo
g__Methanobrevibacter	2.229	0.0596405991672792	K07052	Homo
g__Micromonospora	0	0	K07052	Homo
g__Neisseria	122.524	3.27833323121207	K07052	Homo
g__Pantoea	0.142	0.00379944597656063	K07052	Homo
g__Porphyromonas	23.349	0.624741296526156	K07052	Homo
g__Prevotella	7.124	0.190614458711394	K07052	Homo
g__Propionibacterium	752.106	20.1238458848388	K07052	Homo
g__Pseudomonas	0	0	K07052	Homo
g__Staphylococcus	11.818	0.316210229232349	K07052	Homo
g__Streptococcus	2289.895	61.2699460880021	K07052	Homo
g__Tannerella	192.927	5.16208249239375	K07052	Homo
g__Treponema	2.974	0.0795743122133191	K07052	Homo
unclassified	32.85	0.87895634035223	K07052	Homo
Total	3737.387	100	K07052	Homo
g__Abiotrophia	0	0	K07052	Pan
g__Arthrobacter	0	0	K07052	Pan
g__Atopobium	0	0	K07052	Pan
g__Bacillus	7.89	4.0916869781673	K07052	Pan
g__Burkholderia	0	0	K07052	Pan
g__Capnocytophaga	0	0	K07052	Pan
g__Citrobacter	0	0	K07052	Pan
g__Clostridium	0.212	0.109941399159882	K07052	Pan
g__Erysipelothrix	0	0	K07052	Pan
g__Exiguobacterium	0	0	K07052	Pan
g__Filifactor	3.305	1.71394492558212	K07052	Pan
g__Flavobacterium	0.093	0.0482290100088161	K07052	Pan
g__Fretibacterium	84.804	43.9786340299746	K07052	Pan
g__Fusobacterium	2.594	1.34522636519214	K07052	Pan
g__Kocuria	0.2	0.103718301094228	K07052	Pan
g__Lactococcus	0	0	K07052	Pan
g__Leptotrichia	0	0	K07052	Pan
g__Lysinibacillus	6.403	3.32054140953171	K07052	Pan
g__Macrococcus	0.948	0.491624747186641	K07052	Pan
g__Methanobrevibacter	0	0	K07052	Pan
g__Micromonospora	2.594	1.34522636519214	K07052	Pan
g__Neisseria	0	0	K07052	Pan
g__Pantoea	0	0	K07052	Pan
g__Porphyromonas	15.78	8.1833739563346	K07052	Pan
g__Prevotella	0.597	0.309599128766271	K07052	Pan
g__Propionibacterium	25.663	13.3086138049059	K07052	Pan
g__Pseudomonas	0	0	K07052	Pan
g__Staphylococcus	0.367	0.190323082507908	K07052	Pan
g__Streptococcus	0.565	0.293004200591194	K07052	Pan
g__Tannerella	40.489	20.997251465021	K07052	Pan
g__Treponema	0.326	0.169060830783592	K07052	Pan
unclassified	0	0	K07052	Pan
Total	192.83	100	K07052	Pan
g__Abiotrophia	0	0	K07052	Gorilla
g__Arthrobacter	0.453	0.486082795029723	K07052	Gorilla
g__Atopobium	0	0	K07052	Gorilla
g__Bacillus	0	0	K07052	Gorilla
g__Burkholderia	0	0	K07052	Gorilla
g__Capnocytophaga	3.03	3.25128227139086	K07052	Gorilla
g__Citrobacter	0.338	0.362684292980235	K07052	Gorilla
g__Clostridium	0	0	K07052	Gorilla
g__Erysipelothrix	1.169	1.25437259909436	K07052	Gorilla
g__Exiguobacterium	6.185	6.63669334935725	K07052	Gorilla
g__Filifactor	0.438	0.469987338240659	K07052	Gorilla
g__Flavobacterium	0	0	K07052	Gorilla
g__Fretibacterium	9.928	10.6530463334549	K07052	Gorilla
g__Fusobacterium	1.541	1.65353992746314	K07052	Gorilla
g__Kocuria	0	0	K07052	Gorilla
g__Lactococcus	0.419	0.449599759641179	K07052	Gorilla
g__Leptotrichia	0	0	K07052	Gorilla
g__Lysinibacillus	0.362	0.388437023842737	K07052	Gorilla
g__Macrococcus	0.532	0.570852200785458	K07052	Gorilla
g__Methanobrevibacter	0.29	0.311178831255231	K07052	Gorilla
g__Micromonospora	0	0	K07052	Gorilla
g__Neisseria	0	0	K07052	Gorilla
g__Pantoea	0	0	K07052	Gorilla
g__Porphyromonas	0.37	0.397021267463571	K07052	Gorilla
g__Prevotella	1.074	1.15243470609696	K07052	Gorilla
g__Propionibacterium	15.126	16.2306586260918	K07052	Gorilla
g__Pseudomonas	1.637	1.75655085091315	K07052	Gorilla
g__Staphylococcus	3.419	3.66869111745391	K07052	Gorilla
g__Streptococcus	19.152	20.5506792282765	K07052	Gorilla
g__Tannerella	26.769	28.723952185763	K07052	Gorilla
g__Treponema	0.962	1.03225529540528	K07052	Gorilla
unclassified	0	0	K07052	Gorilla
Total	93.194	100	K07052	Gorilla
g__Abiotrophia	0	0	K07052	Alouatta
g__Arthrobacter	0	0	K07052	Alouatta
g__Atopobium	0	0	K07052	Alouatta
g__Bacillus	0	0	K07052	Alouatta
g__Burkholderia	0	0	K07052	Alouatta
g__Capnocytophaga	0	0	K07052	Alouatta
g__Citrobacter	0	0	K07052	Alouatta
g__Clostridium	0	0	K07052	Alouatta
g__Erysipelothrix	0.191	2.75772451631533	K07052	Alouatta
g__Exiguobacterium	0	0	K07052	Alouatta
g__Filifactor	0	0	K07052	Alouatta
