Pathway_name	Pathway_number	KOrtholog	Enzyme_name
Glycosaminoglycan biosynthesis - heparan sulfate / heparin	ko00534	K02368	alpha-1,4-N-acetylglucosaminyltransferase EXTL1 [EC:2.4.1.224]
Glycosaminoglycan biosynthesis - heparan sulfate / heparin	ko00534	K02366	glucuronyl/N-acetylglucosaminyl transferase EXT1 [EC:2.4.1.225 2.4.1.224]
Glycosaminoglycan biosynthesis - heparan sulfate / heparin	ko00534	K02367	glucuronyl/N-acetylglucosaminyl transferase EXT2 [EC:2.4.1.225 2.4.1.224]
Glycosaminoglycan biosynthesis - heparan sulfate / heparin	ko00534	K02576	heparan sulfate N-deacetylase/N-sulfotransferase NDST1 [EC:2.8.2.- 3.1.1.-]
Glycosaminoglycan biosynthesis - heparan sulfate / heparin	ko00534	K02577	heparan sulfate N-deacetylase/N-sulfotransferase NDST2 [EC:2.8.2.- 3.1.1.-]
Glycosaminoglycan biosynthesis - heparan sulfate / heparin	ko00534	K02578	heparan sulfate N-deacetylase/N-sulfotransferase NDST3 [EC:2.8.2.- 3.1.1.-]
Glycosaminoglycan biosynthesis - heparan sulfate / heparin	ko00534	K02579	heparan sulfate N-deacetylase/N-sulfotransferase NDST4 [EC:2.8.2.- 3.1.1.-]
Glycosaminoglycan biosynthesis - heparan sulfate / heparin	ko00534	K01793	heparosan-N-sulfate-glucuronate 5-epimerase [EC:5.1.3.17]
Glycosaminoglycan biosynthesis - heparan sulfate / heparin	ko00534	K02513	heparan sulfate 2-O-sulfotransferase HS2ST1 [EC:2.8.2.-]
Glycosaminoglycan biosynthesis - heparan sulfate / heparin	ko00534	K02514	heparan sulfate 6-O-sulfotransferase HS6ST1 [EC:2.8.2.-]
Glycosaminoglycan biosynthesis - heparan sulfate / heparin	ko00534	K08102	heparan sulfate 6-O-sulfotransferase HS6ST2 [EC:2.8.2.-]
Glycosaminoglycan biosynthesis - heparan sulfate / heparin	ko00534	K08103	heparan sulfate 6-O-sulfotransferase HS6ST3 [EC:2.8.2.-]
Glycosaminoglycan biosynthesis - heparan sulfate / heparin	ko00534	K01024	[heparan sulfate]-glucosamine 3-sulfotransferase 1 [EC:2.8.2.23]
Glycosaminoglycan biosynthesis - heparan sulfate / heparin	ko00534	K07808	[heparan sulfate]-glucosamine 3-sulfotransferase 2 [EC:2.8.2.29]
Glycosaminoglycan biosynthesis - heparan sulfate / heparin	ko00534	K07809	[heparan sulfate]-glucosamine 3-sulfotransferase 3 [EC:2.8.2.30]
Glycosaminoglycan biosynthesis - heparan sulfate / heparin	ko00534	K08104	[heparan sulfate]-glucosamine 3-sulfotransferase 5 [EC:2.8.2.23]
Lipopolysaccharide biosynthesis	ko00540	K00677	UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129]
Lipopolysaccharide biosynthesis	ko00540	K02535	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase [EC:3.5.1.108]
Lipopolysaccharide biosynthesis	ko00540	K16363	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase / 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59 3.5.1.108]
Lipopolysaccharide biosynthesis	ko00540	K02536	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]
Lipopolysaccharide biosynthesis	ko00540	K03269	UDP-2,3-diacylglucosamine hydrolase [EC:3.6.1.54]
Lipopolysaccharide biosynthesis	ko00540	K00748	lipid-A-disaccharide synthase [EC:2.4.1.182]
Lipopolysaccharide biosynthesis	ko00540	K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]
Lipopolysaccharide biosynthesis	ko00540	K06041	arabinose-5-phosphate isomerase [EC:5.3.1.13]
Lipopolysaccharide biosynthesis	ko00540	K01627	2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase) [EC:2.5.1.55]
Lipopolysaccharide biosynthesis	ko00540	K03270	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (KDO 8-P phosphatase) [EC:3.1.3.45]
Lipopolysaccharide biosynthesis	ko00540	K00979	3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [EC:2.7.7.38]
Lipopolysaccharide biosynthesis	ko00540	K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.15 2.4.99.14 2.4.99.13 2.4.99.12]
Lipopolysaccharide biosynthesis	ko00540	K02517	Kdo2-lipid IVA lauroyltransferase/acyltransferase [EC:2.3.1.- 2.3.1.241]
Lipopolysaccharide biosynthesis	ko00540	K02560	lauroyl-Kdo2-lipid IVA myristoyltransferase [EC:2.3.1.243]
Lipopolysaccharide biosynthesis	ko00540	K12979	beta-hydroxylase [EC:1.14.11.-]
Lipopolysaccharide biosynthesis	ko00540	K09953	lipid A 3-O-deacylase [EC:3.1.1.-]
Lipopolysaccharide biosynthesis	ko00540	K19803	Kdo2-lipid A phosphotransferase [EC:2.7.4.29]
Lipopolysaccharide biosynthesis	ko00540	K03760	lipid A ethanolaminephosphotransferase [EC:2.7.8.43]
Lipopolysaccharide biosynthesis	ko00540	K12975	KDO II ethanolaminephosphotransferase [EC:2.7.8.42]
Lipopolysaccharide biosynthesis	ko00540	K12973	lipid IVA palmitoyltransferase [EC:2.3.1.251]
Lipopolysaccharide biosynthesis	ko00540	K07264	4-amino-4-deoxy-L-arabinose transferase [EC:2.4.2.43]
Lipopolysaccharide biosynthesis	ko00540	K12976	lipid A 3-O-deacylase [EC:3.1.1.-]
Lipopolysaccharide biosynthesis	ko00540	K09778	Kdo2-lipid IVA 3' secondary acyltransferase [EC:2.3.1.-]
Lipopolysaccharide biosynthesis	ko00540	K12977	lipid A 1-phosphatase [EC:3.1.3.-]
Lipopolysaccharide biosynthesis	ko00540	K23082	3-deoxy-D-manno-octulosonic acid-hydrolase [EC:3.2.1.144]
Lipopolysaccharide biosynthesis	ko00540	K23083	3-deoxy-D-manno-octulosonic acid-hydrolase
Lipopolysaccharide biosynthesis	ko00540	K23159	lipid A 4'-phosphatase [EC:3.1.3.-]
Lipopolysaccharide biosynthesis	ko00540	K11211	3-deoxy-D-manno-octulosonic acid kinase [EC:2.7.1.166]
Lipopolysaccharide biosynthesis	ko00540	K12974	KDO2-lipid IV(A) palmitoleoyltransferase [EC:2.3.1.242]
Lipopolysaccharide biosynthesis	ko00540	K03271	D-sedoheptulose 7-phosphate isomerase [EC:5.3.1.28]
Lipopolysaccharide biosynthesis	ko00540	K03272	D-beta-D-heptose 7-phosphate kinase / D-beta-D-heptose 1-phosphate adenosyltransferase [EC:2.7.7.70 2.7.1.167]
Lipopolysaccharide biosynthesis	ko00540	K21344	D-glycero-beta-D-manno-heptose-7-phosphate kinase [EC:2.7.1.167]
Lipopolysaccharide biosynthesis	ko00540	K03273	D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase [EC:3.1.3.83 3.1.3.82]
Lipopolysaccharide biosynthesis	ko00540	K21345	D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase [EC:2.7.7.70]
Lipopolysaccharide biosynthesis	ko00540	K03274	ADP-L-glycero-D-manno-heptose 6-epimerase [EC:5.1.3.20]
Lipopolysaccharide biosynthesis	ko00540	K07031	D-glycero-alpha-D-manno-heptose-7-phosphate kinase [EC:2.7.1.168]
Lipopolysaccharide biosynthesis	ko00540	K15669	D-glycero-alpha-D-manno-heptose 1-phosphate guanylyltransferase [EC:2.7.7.71]
Lipopolysaccharide biosynthesis	ko00540	K02841	heptosyltransferase I [EC:2.4.-.-]
Lipopolysaccharide biosynthesis	ko00540	K02843	heptosyltransferase II [EC:2.4.-.-]
Lipopolysaccharide biosynthesis	ko00540	K02848	heptose I phosphotransferase [EC:2.7.1.-]
Lipopolysaccharide biosynthesis	ko00540	K19353	heptose-I-phosphate ethanolaminephosphotransferase [EC:2.7.8.-]
Lipopolysaccharide biosynthesis	ko00540	K02849	heptosyltransferase III [EC:2.4.-.-]
Lipopolysaccharide biosynthesis	ko00540	K23160	GlcNAc transferase
Lipopolysaccharide biosynthesis	ko00540	K02850	heptose II phosphotransferase [EC:2.7.1.-]
Lipopolysaccharide biosynthesis	ko00540	K12981	KDO transferase III [EC:2.4.99.-]
Lipopolysaccharide biosynthesis	ko00540	K12986	1,5-rhamnosyltransferase [EC:2.4.1.-]
Lipopolysaccharide biosynthesis	ko00540	K02844	UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase [EC:2.4.1.-]
Lipopolysaccharide biosynthesis	ko00540	K02840	UDP-D-galactose:(glucosyl)LPS alpha-1,6-D-galactosyltransferase [EC:2.4.1.-]
Lipopolysaccharide biosynthesis	ko00540	K03275	UDP-glucose:(glucosyl)LPS alpha-1,3-glucosyltransferase [EC:2.4.1.-]
Lipopolysaccharide biosynthesis	ko00540	K03276	UDP-glucose/galactose:(glucosyl)LPS alpha-1,2-glucosyl/galactosyltransferase [EC:2.4.1.-]
Lipopolysaccharide biosynthesis	ko00540	K03277	heptosyltransferase IV [EC:2.4.-.-]
Lipopolysaccharide biosynthesis	ko00540	K12983	UDP-glucose:(glucosyl)LPS beta-1,3-glucosyltransferase [EC:2.4.1.-]
Lipopolysaccharide biosynthesis	ko00540	K12985	(galactosyl)LPS 1,2-glucosyltransferase [EC:2.4.1.-]
Lipopolysaccharide biosynthesis	ko00540	K03280	UDP-N-acetylglucosamine:(glucosyl)LPS alpha-1,2-N-acetylglucosaminyltransferase [EC:2.4.1.56]
Lipopolysaccharide biosynthesis	ko00540	K03278	UDP-D-galactose:(glucosyl)LPS alpha-1,3-D-galactosyltransferase [EC:2.4.1.44]
Lipopolysaccharide biosynthesis	ko00540	K03279	UDP-glucose:(galactosyl)LPS alpha-1,2-glucosyltransferase [EC:2.4.1.58]
Lipopolysaccharide biosynthesis	ko00540	K00713	UDP-glucose:(glucosyl)LPS alpha-1,2-glucosyltransferase [EC:2.4.1.-]
Lipopolysaccharide biosynthesis	ko00540	K23067	beta-1,4-galactosyltransferase
Lipopolysaccharide biosynthesis	ko00540	K02847	O-antigen ligase [EC:2.4.1.-]
Peptidoglycan biosynthesis	ko00550	K00790	UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]
Peptidoglycan biosynthesis	ko00550	K00075	UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]
Peptidoglycan biosynthesis	ko00550	K01924	UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]
Peptidoglycan biosynthesis	ko00550	K01925	UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]
Peptidoglycan biosynthesis	ko00550	K01928	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]
Peptidoglycan biosynthesis	ko00550	K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]
Peptidoglycan biosynthesis	ko00550	K01929	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]
Peptidoglycan biosynthesis	ko00550	K15792	murE/murF fusion protein [EC:6.3.2.10 6.3.2.13]
Peptidoglycan biosynthesis	ko00550	K00887	undecaprenol kinase [EC:2.7.1.66]
Peptidoglycan biosynthesis	ko00550	K06153	undecaprenyl-diphosphatase [EC:3.6.1.27]
Peptidoglycan biosynthesis	ko00550	K19302	undecaprenyl-diphosphatase [EC:3.6.1.27]
Peptidoglycan biosynthesis	ko00550	K01000	phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]
Peptidoglycan biosynthesis	ko00550	K02563	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]
Peptidoglycan biosynthesis	ko00550	K03814	monofunctional glycosyltransferase [EC:2.4.1.129]
Peptidoglycan biosynthesis	ko00550	K05366	penicillin-binding protein 1A [EC:3.4.16.4 2.4.1.129]
Peptidoglycan biosynthesis	ko00550	K05365	penicillin-binding protein 1B [EC:3.4.16.4 2.4.1.129]
Peptidoglycan biosynthesis	ko00550	K05367	penicillin-binding protein 1C [EC:2.4.1.129]
Peptidoglycan biosynthesis	ko00550	K12555	penicillin-binding protein 2A [EC:3.4.16.4 2.4.1.129]
Peptidoglycan biosynthesis	ko00550	K18770	penicillin-binding protein 4 [EC:3.4.16.4 2.4.1.129]
Peptidoglycan biosynthesis	ko00550	K21464	penicillin-binding protein 2D [EC:3.4.16.4 2.4.1.129]
Peptidoglycan biosynthesis	ko00550	K05515	penicillin-binding protein 2 [EC:3.4.16.4]
Peptidoglycan biosynthesis	ko00550	K03587	cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]
Peptidoglycan biosynthesis	ko00550	K18149	penicillin-binding protein
Peptidoglycan biosynthesis	ko00550	K08724	penicillin-binding protein 2B
Peptidoglycan biosynthesis	ko00550	K08384	stage V sporulation protein D (sporulation-specific penicillin-binding protein)
Peptidoglycan biosynthesis	ko00550	K21465	penicillin-binding protein A
Peptidoglycan biosynthesis	ko00550	K21466	penicillin-binding protein H
Peptidoglycan biosynthesis	ko00550	K05364	penicillin-binding protein A
Peptidoglycan biosynthesis	ko00550	K07258	serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]
Peptidoglycan biosynthesis	ko00550	K07259	serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4) [EC:3.4.21.- 3.4.16.4]
Peptidoglycan biosynthesis	ko00550	K21469	serine-type D-Ala-D-Ala carboxypeptidase [EC:3.4.16.4]
Peptidoglycan biosynthesis	ko00550	K07260	zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]
Peptidoglycan biosynthesis	ko00550	K18866	zinc D-Ala-D-Ala dipeptidase/carboxypeptidase [EC:3.4.17.14 3.4.13.22]
Peptidoglycan biosynthesis	ko00550	K05362	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-L-lysine ligase [EC:6.3.2.7]
Peptidoglycan biosynthesis	ko00550	K23393	lipid II isoglutaminyl synthase (glutamine-hydrolysing) [EC:6.3.5.13]
Peptidoglycan biosynthesis	ko00550	K07009	lipid II isoglutaminyl synthase (glutamine-hydrolysing) [EC:6.3.5.13]
Peptidoglycan biosynthesis	ko00550	K11693	peptidoglycan pentaglycine glycine transferase (the first glycine) [EC:2.3.2.16]
Peptidoglycan biosynthesis	ko00550	K11694	peptidoglycan pentaglycine glycine transferase (the second and third glycine) [EC:2.3.2.17]
Peptidoglycan biosynthesis	ko00550	K11695	peptidoglycan pentaglycine glycine transferase (the fourth and fifth glycine) [EC:2.3.2.18]
Peptidoglycan biosynthesis	ko00550	K12551	monofunctional glycosyltransferase [EC:2.4.1.129]
Peptidoglycan biosynthesis	ko00550	K04478	monofunctional glycosyltransferase [EC:2.4.1.129]
Peptidoglycan biosynthesis	ko00550	K12552	penicillin-binding protein 1 [EC:3.4.-.-]
Peptidoglycan biosynthesis	ko00550	K12553	penicillin-binding protein 3 [EC:3.4.-.-]
Peptidoglycan biosynthesis	ko00550	K02545	penicillin-binding protein 2 prime [EC:3.4.16.4]
Peptidoglycan biosynthesis	ko00550	K05363	serine/alanine adding enzyme [EC:2.3.2.10]
Peptidoglycan biosynthesis	ko00550	K12554	alanine adding enzyme [EC:2.3.2.-]
Peptidoglycan biosynthesis	ko00550	K03693	penicillin-binding protein 1B
Peptidoglycan biosynthesis	ko00550	K00687	penicillin-binding protein 2B
Peptidoglycan biosynthesis	ko00550	K12556	penicillin-binding protein 2X
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	ko00563	K03857	phosphatidylinositol N-acetylglucosaminyltransferase subunit A [EC:2.4.1.198]
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	ko00563	K03859	phosphatidylinositol N-acetylglucosaminyltransferase subunit C
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	ko00563	K03858	phosphatidylinositol N-acetylglucosaminyltransferase subunit H
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	ko00563	K03861	phosphatidylinositol N-acetylglucosaminyltransferase subunit P
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	ko00563	K03860	phosphatidylinositol N-acetylglucosaminyltransferase subunit Q
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	ko00563	K11001	phosphatidylinositol N-acetylglucosaminyltransferase subunit Y
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	ko00563	K11002	phosphatidylinositol N-acetylglucosaminyltransferase ERI1 subunit
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	ko00563	K09658	dolichol phosphate-mannose biosynthesis regulatory protein
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	ko00563	K03434	N-acetylglucosaminylphosphatidylinositol deacetylase [EC:3.5.1.89]
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	ko00563	K05283	glucosaminylphosphatidylinositol acyltransferase [EC:2.3.-.-]
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	ko00563	K01127	glycosylphosphatidylinositol phospholipase D [EC:3.1.4.50]
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	ko00563	K05284	GPI mannosyltransferase 1 subunit M [EC:2.4.1.-]
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	ko00563	K07541	GPI mannosyltransferase 1 subunit X
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	ko00563	K07542	GPI mannosyltransferase 2 [EC:2.4.1.-]
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	ko00563	K05285	GPI ethanolamine phosphate transferase 1 [EC:2.7.-.-]
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	ko00563	K05286	GPI mannosyltransferase 3 [EC:2.4.1.-]
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	ko00563	K05288	GPI ethanolamine phosphate transferase 3 subunit O [EC:2.7.-.-]
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	ko00563	K05287	GPI ethanolamine phosphate transferase 2/3 subunit F
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	ko00563	K05289	GPI-anchor transamidase subunit GAA1
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	ko00563	K05290	GPI-anchor transamidase subunit K
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	ko00563	K05291	GPI-anchor transamidase subunit S
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	ko00563	K05292	GPI-anchor transamidase subunit T
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	ko00563	K05293	GPI-anchor transamidase subunit U
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	ko00563	K05294	GPI inositol-deacylase [EC:3.-.-.-]
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	ko00563	K08098	GPI mannosyltransferase 4 [EC:2.4.1.-]
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	ko00563	K05310	ethanolamine phosphate transferase 2 subunit G [EC:2.7.-.-]
Lipoarabinomannan (LAM) biosynthesis	ko00571	K08256	phosphatidyl-myo-inositol alpha-mannosyltransferase [EC:2.4.1.345]
Lipoarabinomannan (LAM) biosynthesis	ko00571	K13668	phosphatidyl-myo-inositol dimannoside synthase [EC:2.4.1.346]
Lipoarabinomannan (LAM) biosynthesis	ko00571	K22311	phosphatidylinositol dimannoside acyltransferase [EC:2.3.1.265]
Lipoarabinomannan (LAM) biosynthesis	ko00571	K14335	alpha-1,6-mannosyltransferase [EC:2.4.1.-]
Lipoarabinomannan (LAM) biosynthesis	ko00571	K13669	alpha-1,2-mannosyltransferase [EC:2.4.1.-]
Lipoarabinomannan (LAM) biosynthesis	ko00571	K14340	mannosyltransferase [EC:2.4.1.-]
Lipoarabinomannan (LAM) biosynthesis	ko00571	K14337	alpha-1,6-mannosyltransferase [EC:2.4.1.-]
Lipoarabinomannan (LAM) biosynthesis	ko00571	K14339	alpha-1,6-mannosyltransferase [EC:2.4.1.-]
Lipoarabinomannan (LAM) biosynthesis	ko00571	K13671	alpha-1,2-mannosyltransferase [EC:2.4.1.-]
Lipoarabinomannan (LAM) biosynthesis	ko00571	K11387	arabinosyltransferase C [EC:2.4.2.-]
Lipoarabinomannan (LAM) biosynthesis	ko00571	K13687	arabinofuranosyltransferase [EC:2.4.2.-]
Lipoarabinomannan (LAM) biosynthesis	ko00571	K16647	arabinofuranan 3-O-arabinosyltransferase [EC:2.4.2.47]
Lipoarabinomannan (LAM) biosynthesis	ko00571	K16648	arabinofuranan 3-O-arabinosyltransferase [EC:2.4.2.-]
Lipoarabinomannan (LAM) biosynthesis	ko00571	K23176	methylthioxylose transferase
Arabinogalactan biosynthesis - Mycobacterium	ko00572	K02851	UDP-GlcNAc:undecaprenyl-phosphate/decaprenyl-phosphate GlcNAc-1-phosphate transferase [EC:2.7.8.35 2.7.8.33]
Arabinogalactan biosynthesis - Mycobacterium	ko00572	K16870	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase [EC:2.4.1.289]
Arabinogalactan biosynthesis - Mycobacterium	ko00572	K16649	rhamnopyranosyl-N-acetylglucosaminyl-diphospho-decaprenol beta-1,3/1,4-galactofuranosyltransferase [EC:2.4.1.287]
Arabinogalactan biosynthesis - Mycobacterium	ko00572	K16650	galactofuranosylgalactofuranosylrhamnosyl-N-acetylglucosaminyl-diphospho-decaprenol beta-1,5/1,6-galactofuranosyltransferase [EC:2.4.1.288]
Arabinogalactan biosynthesis - Mycobacterium	ko00572	K13686	galactan 5-O-arabinofuranosyltransferase [EC:2.4.2.46]
Arabinogalactan biosynthesis - Mycobacterium	ko00572	K13687	arabinofuranosyltransferase [EC:2.4.2.-]
Arabinogalactan biosynthesis - Mycobacterium	ko00572	K16647	arabinofuranan 3-O-arabinosyltransferase [EC:2.4.2.47]
Arabinogalactan biosynthesis - Mycobacterium	ko00572	K11385	arabinosyltransferase A [EC:2.4.2.-]
Arabinogalactan biosynthesis - Mycobacterium	ko00572	K11386	arabinosyltransferase B [EC:2.4.2.-]
Arabinogalactan biosynthesis - Mycobacterium	ko00572	K16648	arabinofuranan 3-O-arabinosyltransferase [EC:2.4.2.-]
Arabinogalactan biosynthesis - Mycobacterium	ko00572	K18851	diacylglycerol O-acyltransferase / trehalose O-mycolyltransferase [EC:2.3.1.122 2.3.1.20]
Arabinogalactan biosynthesis - Mycobacterium	ko00572	K22902	D-galactosaminyltransferase
Glycosphingolipid biosynthesis - lacto and neolacto series	ko00601	K03766	beta-1,3-N-acetylglucosaminyltransferase 5 [EC:2.4.1.206]
Glycosphingolipid biosynthesis - lacto and neolacto series	ko00601	K07819	beta-1,3-galactosyltransferase 1 [EC:2.4.1.86]
Glycosphingolipid biosynthesis - lacto and neolacto series	ko00601	K07820	beta-1,3-galactosyltransferase 2 [EC:2.4.1.86]
Glycosphingolipid biosynthesis - lacto and neolacto series	ko00601	K03877	beta-1,3-galactosyltransferase 5 [EC:2.4.1.-]
Glycosphingolipid biosynthesis - lacto and neolacto series	ko00601	K00718	galactoside 2-L-fucosyltransferase 1/2 [EC:2.4.1.69]
Glycosphingolipid biosynthesis - lacto and neolacto series	ko00601	K00716	galactoside 3(4)-fucosyltransferase 3 [EC:2.4.1.65]
Glycosphingolipid biosynthesis - lacto and neolacto series	ko00601	K00781	neolactotetraosylceramide alpha-2,3-sialyltransferase (sialyltransferase 6) [EC:2.4.99.6]
Glycosphingolipid biosynthesis - lacto and neolacto series	ko00601	K03494	beta-galactoside alpha-2,3-sialyltransferase (sialyltransferase 4C) [EC:2.4.99.4]
Glycosphingolipid biosynthesis - lacto and neolacto series	ko00601	K00743	N-acetyllactosaminide 3-alpha-galactosyltransferase [EC:2.4.1.87]
Glycosphingolipid biosynthesis - lacto and neolacto series	ko00601	K00709	histo-blood group ABO system transferase [EC:2.4.1.37 2.4.1.40]
Glycosphingolipid biosynthesis - lacto and neolacto series	ko00601	K07966	beta-1,4-galactosyltransferase 1 [EC:2.4.1.- 2.4.1.38 2.4.1.90 2.4.1.22]
Glycosphingolipid biosynthesis - lacto and neolacto series	ko00601	K07967	beta-1,4-galactosyltransferase 2 [EC:2.4.1.- 2.4.1.38 2.4.1.90 2.4.1.22]
Glycosphingolipid biosynthesis - lacto and neolacto series	ko00601	K07968	beta-1,4-galactosyltransferase 3 [EC:2.4.1.- 2.4.1.38 2.4.1.90]
Glycosphingolipid biosynthesis - lacto and neolacto series	ko00601	K07969	beta-1,4-galactosyltransferase 4 [EC:2.4.1.- 2.4.1.275 2.4.1.90]
Glycosphingolipid biosynthesis - lacto and neolacto series	ko00601	K03663	4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase [EC:2.4.1.152]
Glycosphingolipid biosynthesis - lacto and neolacto series	ko00601	K07632	galactoside alpha-1,3-fucosyltransferase 4 [EC:2.4.1.-]
Glycosphingolipid biosynthesis - lacto and neolacto series	ko00601	K07633	galactoside alpha-1,3-fucosyltransferase 5 [EC:2.4.1.65]
Glycosphingolipid biosynthesis - lacto and neolacto series	ko00601	K07634	galactoside alpha-1,3-fucosyltransferase 6 [EC:2.4.1.65]
Glycosphingolipid biosynthesis - lacto and neolacto series	ko00601	K07635	galactoside alpha-1,3-fucosyltransferase 7 [EC:2.4.1.-]
Glycosphingolipid biosynthesis - lacto and neolacto series	ko00601	K03792	neolactotetraosylceramide alpha-2,3-sialyltransferase (sialyltransferase 10) [EC:2.4.99.6]
Glycosphingolipid biosynthesis - lacto and neolacto series	ko00601	K03371	alpha-N-acetyl-neuraminate alpha-2,8-sialyltransferase (sialyltransferase 8A) [EC:2.4.99.8]
Glycosphingolipid biosynthesis - lacto and neolacto series	ko00601	K01988	lactosylceramide 4-alpha-galactosyltransferase [EC:2.4.1.228]
Glycosphingolipid biosynthesis - lacto and neolacto series	ko00601	K00719	galactosylgalactosylglucosylceramide beta-D-acetylgalactosaminyltransferase [EC:2.4.1.79]
Glycosphingolipid biosynthesis - lacto and neolacto series	ko00601	K00741	N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase [EC:2.4.1.149]
Glycosphingolipid biosynthesis - lacto and neolacto series	ko00601	K07970	beta-1,3-N-acetylglucosaminyltransferase 3 [EC:2.4.1.149 2.4.1.146]
Glycosphingolipid biosynthesis - lacto and neolacto series	ko00601	K07971	beta-1,3-N-acetylglucosaminyltransferase 4 [EC:2.4.1.149]
Glycosphingolipid biosynthesis - lacto and neolacto series	ko00601	K00742	N-acetyllactosaminide beta-1,6-N-acetylglucosaminyltransferase [EC:2.4.1.150]
Glycosphingolipid biosynthesis - globo and isoglobo series	ko00603	K20736	alpha-1,3-galactosyltransferase 2 [EC:2.4.1.87]
Glycosphingolipid biosynthesis - globo and isoglobo series	ko00603	K00719	galactosylgalactosylglucosylceramide beta-D-acetylgalactosaminyltransferase [EC:2.4.1.79]
Glycosphingolipid biosynthesis - globo and isoglobo series	ko00603	K00722	globoside alpha-N-acetylgalactosaminyltransferase [EC:2.4.1.88]
Glycosphingolipid biosynthesis - globo and isoglobo series	ko00603	K01988	lactosylceramide 4-alpha-galactosyltransferase [EC:2.4.1.228]
Glycosphingolipid biosynthesis - globo and isoglobo series	ko00603	K01189	alpha-galactosidase [EC:3.2.1.22]
Glycosphingolipid biosynthesis - globo and isoglobo series	ko00603	K07406	alpha-galactosidase [EC:3.2.1.22]
Glycosphingolipid biosynthesis - globo and isoglobo series	ko00603	K07407	alpha-galactosidase [EC:3.2.1.22]
Glycosphingolipid biosynthesis - globo and isoglobo series	ko00603	K03877	beta-1,3-galactosyltransferase 5 [EC:2.4.1.-]
Glycosphingolipid biosynthesis - globo and isoglobo series	ko00603	K12373	hexosaminidase [EC:3.2.1.52]
