Genus	Sum	Percent	KOrtholog	Host_Genus
g__Macrococcus	1.114	0.0765325400696625	K01990	Gorilla
g__Methanobrevibacter	0.835	0.0573650547200791	K01990	Gorilla
g__Micrococcus	0	0	K01990	Gorilla
g__Micromonospora	0	0	K01990	Gorilla
g__Morganella	0.141	0.0096867936712948	K01990	Gorilla
g__Nitrosomonas	0.792	0.0544109261536559	K01990	Gorilla
g__Nitrosospira	0.208	0.0142897381817682	K01990	Gorilla
g__Olsenella	65.044	4.46856601103333	K01990	Gorilla
g__Pantoea	0	0	K01990	Gorilla
g__Paracoccus	0	0	K01990	Gorilla
g__Parascardovia	0	0	K01990	Gorilla
g__Peptostreptococcus	0	0	K01990	Gorilla
g__Porphyromonas	0.647	0.0444493298250194	K01990	Gorilla
g__Prevotella	1.479	0.101608282552092	K01990	Gorilla
g__Propionibacterium	633.242	43.5041460850926	K01990	Gorilla
g__Proteus	2.131	0.146401115698789	K01990	Gorilla
g__Pseudomonas	8.487	0.583062538214745	K01990	Gorilla
g__Rhodanobacter	0.141	0.0096867936712948	K01990	Gorilla
g__Rhodococcus	1.643	0.112875191503102	K01990	Gorilla
g__Rhodopseudomonas	2.143	0.147225523670814	K01990	Gorilla
g__Rothia	411.038	28.2385836671041	K01990	Gorilla
g__Selenomonas	0	0	K01990	Gorilla
g__Staphylococcus	4.853	0.333404324019813	K01990	Gorilla
g__Stenotrophomonas	0	0	K01990	Gorilla
g__Streptococcus	47.275	3.24782390645718	K01990	Gorilla
g__Streptomyces	0	0	K01990	Gorilla
g__Streptosporangium	0	0	K01990	Gorilla
g__Tannerella	38.975	2.67760839247316	K01990	Gorilla
g__Treponema	0	0	K01990	Gorilla
g__Variovorax	0	0	K01990	Gorilla
unclassified	73.808	5.07065863326898	K01990	Gorilla
Total	1455.59	100	K01990	Gorilla
g__Acidovorax	0	0	K01990	Alouatta
g__Acinetobacter	0	0	K01990	Alouatta
g__Actinobacillus	0	0	K01990	Alouatta
g__Advenella	0	0	K01990	Alouatta
g__Aeromonas	0	0	K01990	Alouatta
g__Aggregatibacter	0.728	0.253670026865328	K01990	Alouatta
g__Agrobacterium	0	0	K01990	Alouatta
g__Alloprevotella	0	0	K01990	Alouatta
g__Arcanobacterium	0	0	K01990	Alouatta
g__Arthrobacter	0	0	K01990	Alouatta
g__Atopobium	0	0	K01990	Alouatta
g__Bacillus	0	0	K01990	Alouatta
g__Bacteroides	0	0	K01990	Alouatta
g__Bifidobacterium	0.705	0.245655726566012	K01990	Alouatta
g__Brachybacterium	0	0	K01990	Alouatta
g__Burkholderia	0	0	K01990	Alouatta
g__Campylobacter	3.913	1.36347639440114	K01990	Alouatta
g__Capnocytophaga	0.579	0.20175129883932	K01990	Alouatta
g__Citrobacter	0	0	K01990	Alouatta
g__Clostridium	0	0	K01990	Alouatta
g__Corynebacterium	3.026	1.0544031611188	K01990	Alouatta
g__Cryptobacterium	0	0	K01990	Alouatta
g__Desulfovibrio	0.084	0.029269618484461	K01990	Alouatta
g__Enterobacter	0	0	K01990	Alouatta
g__Enterococcus	0	0	K01990	Alouatta
g__Erysipelothrix	0.218	0.0759616289239582	K01990	Alouatta
g__Escherichia	0	0	K01990	Alouatta
g__Exiguobacterium	0	0	K01990	Alouatta
g__Faecalibacterium	0	0	K01990	Alouatta
g__Filifactor	0	0	K01990	Alouatta
g__Flavobacterium	0	0	K01990	Alouatta
g__Fretibacterium	0	0	K01990	Alouatta
g__Fusobacterium	2.832	0.986804280333256	K01990	Alouatta
g__Gemella	0	0	K01990	Alouatta
g__Granulicatella	0	0	K01990	Alouatta
g__Haemophilus	0	0	K01990	Alouatta
g__Klebsiella	0	0	K01990	Alouatta
g__Kocuria	0	0	K01990	Alouatta
g__Lachnospiraceae_noname	0	0	K01990	Alouatta
g__Lactobacillus	0	0	K01990	Alouatta
g__Lactococcus	0	0	K01990	Alouatta
g__Lysinibacillus	0	0	K01990	Alouatta
g__Macrococcus	0.162	0.0564485499343176	K01990	Alouatta
g__Methanobrevibacter	0	0	K01990	Alouatta
g__Micrococcus	0	0	K01990	Alouatta
g__Micromonospora	0	0	K01990	Alouatta
g__Morganella	0	0	K01990	Alouatta
g__Nitrosomonas	0	0	K01990	Alouatta
g__Nitrosospira	0	0	K01990	Alouatta
g__Olsenella	0	0	K01990	Alouatta
g__Pantoea	0	0	K01990	Alouatta
g__Paracoccus	0	0	K01990	Alouatta
g__Parascardovia	0	0	K01990	Alouatta
g__Peptostreptococcus	0	0	K01990	Alouatta
g__Porphyromonas	5.539	1.93005258077892	K01990	Alouatta
g__Prevotella	0.141	0.0491311453132023	K01990	Alouatta
g__Propionibacterium	120.315	41.9235017614038	K01990	Alouatta
g__Proteus	0	0	K01990	Alouatta
g__Pseudomonas	0	0	K01990	Alouatta
g__Rhodanobacter	0	0	K01990	Alouatta
g__Rhodococcus	0	0	K01990	Alouatta
g__Rhodopseudomonas	0.768	0.267607940429357	K01990	Alouatta
g__Rothia	0	0	K01990	Alouatta
g__Selenomonas	0	0	K01990	Alouatta
g__Staphylococcus	0	0	K01990	Alouatta
g__Stenotrophomonas	0.513	0.178753741458672	K01990	Alouatta
g__Streptococcus	0.851	0.296529111074718	K01990	Alouatta
g__Streptomyces	2.526	0.880179241568434	K01990	Alouatta
g__Streptosporangium	0	0	K01990	Alouatta
g__Tannerella	0	0	K01990	Alouatta
g__Treponema	0	0	K01990	Alouatta
g__Variovorax	0	0	K01990	Alouatta
unclassified	144.087	50.2068037925063	K01990	Alouatta
Total	286.987	100	K01990	Alouatta
g__Agrobacterium	2.526	0.0673860559416307	K02027	Homo
g__Arcanobacterium	0	0	K02027	Homo
g__Arthrobacter	0	0	K02027	Homo
g__Bifidobacterium	3.509	0.0936095290178869	K02027	Homo
g__Burkholderia	22.507	0.600418828613731	K02027	Homo
g__Citrobacter	0	0	K02027	Homo
g__Clostridium	0	0	K02027	Homo
g__Corynebacterium	0	0	K02027	Homo
g__Erysipelothrix	0	0	K02027	Homo
g__Escherichia	0	0	K02027	Homo
g__Faecalibacterium	0	0	K02027	Homo
g__Flavobacterium	0	0	K02027	Homo
g__Fretibacterium	47.295	1.26168785263635	K02027	Homo
g__Kocuria	0	0	K02027	Homo
g__Lactococcus	0	0	K02027	Homo
g__Leptotrichia	5.228	0.139467260674127	K02027	Homo
g__Micrococcus	0.9	0.0240092835896547	K02027	Homo
g__Micromonospora	0	0	K02027	Homo
g__Pantoea	0.07	0.00186738872363981	K02027	Homo
g__Parascardovia	0.046	0.00122714116124902	K02027	Homo
g__Propionibacterium	2837.953	75.708020434568	K02027	Homo
g__Ralstonia	0.95	0.0253431326779688	K02027	Homo
g__Rhodococcus	0	0	K02027	Homo
g__Rhodopseudomonas	0.036	0.000960371343586187	K02027	Homo
g__Streptococcus	825.546	22.0230755892278	K02027	Homo
g__Streptomyces	0.207	0.00552213522562057	K02027	Homo
g__Streptosporangium	1.634	0.0435901882061064	K02027	Homo
g__Variovorax	0.143	0.00381480839257846	K02027	Homo
Total	3748.55	100	K02027	Homo
g__Agrobacterium	0	0	K02027	Pan
g__Arcanobacterium	0	0	K02027	Pan
g__Arthrobacter	0	0	K02027	Pan
g__Bifidobacterium	2.432	1.25780308554819	K02027	Pan
g__Burkholderia	0	0	K02027	Pan
g__Citrobacter	0	0	K02027	Pan
g__Clostridium	0.071	0.0367204025797376	K02027	Pan
g__Corynebacterium	0	0	K02027	Pan
g__Erysipelothrix	0	0	K02027	Pan
g__Escherichia	0	0	K02027	Pan
g__Faecalibacterium	0	0	K02027	Pan
g__Flavobacterium	0.064	0.0331000811986367	K02027	Pan
g__Fretibacterium	31.952	16.5252155384194	K02027	Pan
g__Kocuria	0.051	0.0263766272051636	K02027	Pan
g__Lactococcus	0	0	K02027	Pan
g__Leptotrichia	0	0	K02027	Pan
g__Micrococcus	0	0	K02027	Pan
g__Micromonospora	7.912	4.09199753818146	K02027	Pan
g__Pantoea	0	0	K02027	Pan
g__Parascardovia	0	0	K02027	Pan
g__Propionibacterium	150.818	78.0013757221248	K02027	Pan
g__Ralstonia	0	0	K02027	Pan
g__Rhodococcus	0	0	K02027	Pan
g__Rhodopseudomonas	0.053	0.027411004742621	K02027	Pan
g__Streptococcus	0	0	K02027	Pan
g__Streptomyces	0	0	K02027	Pan
g__Streptosporangium	0	0	K02027	Pan
g__Variovorax	0	0	K02027	Pan
Total	193.353	100	K02027	Pan
g__Agrobacterium	0	0	K02027	Gorilla
g__Arcanobacterium	0.251	0.105155114267161	K02027	Gorilla
g__Arthrobacter	0.082	0.0343534636251283	K02027	Gorilla
g__Bifidobacterium	52.01	21.7893127212552	K02027	Gorilla
g__Burkholderia	0	0	K02027	Gorilla
g__Citrobacter	0.683	0.286139215316617	K02027	Gorilla
g__Clostridium	0	0	K02027	Gorilla
g__Corynebacterium	0	0	K02027	Gorilla
g__Erysipelothrix	3.33	1.39508577892289	K02027	Gorilla
g__Escherichia	3.068	1.28532227319382	K02027	Gorilla
g__Faecalibacterium	0	0	K02027	Gorilla
g__Flavobacterium	0	0	K02027	Gorilla
g__Fretibacterium	4.019	1.68373866230964	K02027	Gorilla
g__Kocuria	0	0	K02027	Gorilla
g__Lactococcus	0.172	0.0720584846770984	K02027	Gorilla
g__Leptotrichia	0	0	K02027	Gorilla
g__Micrococcus	0	0	K02027	Gorilla
g__Micromonospora	0	0	K02027	Gorilla
g__Pantoea	0	0	K02027	Gorilla
g__Parascardovia	0	0	K02027	Gorilla
g__Propionibacterium	168.555	70.6152202601646	K02027	Gorilla
g__Ralstonia	0	0	K02027	Gorilla
g__Rhodococcus	0.078	0.0326776849117074	K02027	Gorilla
g__Rhodopseudomonas	0.287	0.120237122687949	K02027	Gorilla
g__Streptococcus	6.16	2.58069921866818	K02027	Gorilla
g__Streptomyces	0	0	K02027	Gorilla
g__Streptosporangium	0	0	K02027	Gorilla
g__Variovorax	0	0	K02027	Gorilla
Total	238.695	100	K02027	Gorilla
g__Agrobacterium	0	0	K02027	Alouatta
g__Arcanobacterium	0	0	K02027	Alouatta
g__Arthrobacter	0	0	K02027	Alouatta
g__Bifidobacterium	0.337	0.199921692393484	K02027	Alouatta
g__Burkholderia	0	0	K02027	Alouatta
g__Citrobacter	0	0	K02027	Alouatta
g__Clostridium	0	0	K02027	Alouatta
g__Corynebacterium	0.059	0.0350011271549423	K02027	Alouatta
g__Erysipelothrix	1.399	0.829941981182445	K02027	Alouatta
g__Escherichia	0	0	K02027	Alouatta
g__Faecalibacterium	0	0	K02027	Alouatta
g__Flavobacterium	0	0	K02027	Alouatta
g__Fretibacterium	0	0	K02027	Alouatta
g__Kocuria	0	0	K02027	Alouatta
g__Lactococcus	0	0	K02027	Alouatta
g__Leptotrichia	0	0	K02027	Alouatta
g__Micrococcus	0	0	K02027	Alouatta
g__Micromonospora	0	0	K02027	Alouatta
g__Pantoea	0	0	K02027	Alouatta
g__Parascardovia	0	0	K02027	Alouatta
g__Propionibacterium	166.406	98.7186028024631	K02027	Alouatta
g__Ralstonia	0	0	K02027	Alouatta
g__Rhodococcus	0	0	K02027	Alouatta
g__Rhodopseudomonas	0.165	0.0978845081451776	K02027	Alouatta
g__Streptococcus	0	0	K02027	Alouatta
g__Streptomyces	0.2	0.118647888660821	K02027	Alouatta
g__Streptosporangium	0	0	K02027	Alouatta
g__Variovorax	0	0	K02027	Alouatta
Total	168.566	100	K02027	Alouatta
g__Aggregatibacter	125.605	4.50858067920356	K02440	Homo
g__Arcanobacterium	0	0	K02440	Homo
g__Arthrobacter	0	0	K02440	Homo
g__Bacillus	0	0	K02440	Homo
g__Bifidobacterium	0.565	0.02028062643804	K02440	Homo
g__Citrobacter	0	0	K02440	Homo
g__Clostridium	0.208	0.00746614212232269	K02440	Homo
g__Enterobacter	0.137	0.00491760322479908	K02440	Homo
g__Escherichia	0	0	K02440	Homo
g__Exiguobacterium	0	0	K02440	Homo
g__Fretibacterium	104.579	3.75385421639608	K02440	Homo
g__Fusobacterium	15.052	0.540290246275005	K02440	Homo
g__Haemophilus	43.943	1.57733020808282	K02440	Homo
g__Klebsiella	0	0	K02440	Homo
g__Lactobacillus	0.099	0.0035535964909132	K02440	Homo
g__Lactococcus	0.743	0.0266699211388738	K02440	Homo
g__Lysinibacillus	0	0	K02440	Homo
g__Macrococcus	0	0	K02440	Homo
g__Methanobrevibacter	2.32	0.0832762005951377	K02440	Homo
g__Micrococcus	1.272	0.0456583306711272	K02440	Homo
g__Morganella	0	0	K02440	Homo
g__Prevotella	1.094	0.0392690359702934	K02440	Homo
g__Propionibacterium	559.753	20.0922858240216	K02440	Homo
g__Proteus	0	0	K02440	Homo
g__Pseudomonas	0.778	0.0279262431306108	K02440	Homo
g__Rothia	268.957	9.65418839804588	K02440	Homo
g__Selenomonas	14.252	0.511574315035303	K02440	Homo
g__Staphylococcus	0.235	0.00843530480166265	K02440	Homo
g__Streptococcus	1604.285	57.5856721861079	K02440	Homo
g__Streptomyces	0.222	0.00796867091901748	K02440	Homo
unclassified	41.811	1.50080225132901	K02440	Homo
Total	2785.91	100	K02440	Homo
g__Aggregatibacter	0	0	K02440	Pan
g__Arcanobacterium	0	0	K02440	Pan
g__Arthrobacter	0	0	K02440	Pan
g__Bacillus	3.506	3.03489348441436	K02440	Pan
g__Bifidobacterium	0.452	0.391264077283312	K02440	Pan
g__Citrobacter	0	0	K02440	Pan
g__Clostridium	1.184	1.02490413164478	K02440	Pan
g__Enterobacter	1.521	1.31662093262813	K02440	Pan
g__Escherichia	0	0	K02440	Pan
g__Exiguobacterium	0	0	K02440	Pan
g__Fretibacterium	72.31	62.5935960804342	K02440	Pan
g__Fusobacterium	2.864	2.47915999411373	K02440	Pan
g__Haemophilus	0	0	K02440	Pan
g__Klebsiella	0	0	K02440	Pan
g__Lactobacillus	0	0	K02440	Pan
g__Lactococcus	0	0	K02440	Pan
g__Lysinibacillus	1.445	1.25083316742121	K02440	Pan
g__Macrococcus	0.218	0.188707010725137	K02440	Pan
g__Methanobrevibacter	0	0	K02440	Pan
g__Micrococcus	0	0	K02440	Pan
g__Morganella	0.743	0.643161967746683	K02440	Pan
g__Prevotella	0	0	K02440	Pan
g__Propionibacterium	30.393	26.3090466833444	K02440	Pan
g__Proteus	0	0	K02440	Pan
g__Pseudomonas	0.447	0.386935934835487	K02440	Pan
g__Rothia	0.215	0.186110125256442	K02440	Pan
g__Selenomonas	0.104	0.0900253629147443	K02440	Pan
g__Staphylococcus	0.121	0.104741047237347	K02440	Pan
g__Streptococcus	0	0	K02440	Pan
g__Streptomyces	0	0	K02440	Pan
unclassified	0	0	K02440	Pan
Total	115.523	100	K02440	Pan
g__Aggregatibacter	1.017	0.394429124925826	K02440	Gorilla
g__Arcanobacterium	0.312	0.121004805286979	K02440	Gorilla
g__Arthrobacter	0.155	0.0601145667291082	K02440	Gorilla
g__Bacillus	0	0	K02440	Gorilla
g__Bifidobacterium	10.125	3.9268386331111	K02440	Gorilla
g__Citrobacter	0.274	0.106267040540488	K02440	Gorilla
g__Clostridium	0	0	K02440	Gorilla
g__Enterobacter	0	0	K02440	Gorilla
g__Escherichia	2.942	1.14101326010991	K02440	Gorilla
g__Exiguobacterium	3.47	1.34579062290326	K02440	Gorilla
g__Fretibacterium	6.773	2.62681264810484	K02440	Gorilla
g__Fusobacterium	0.882	0.342071276484345	K02440	Gorilla
g__Haemophilus	0	0	K02440	Gorilla
g__Klebsiella	0.546	0.211758409252214	K02440	Gorilla
g__Lactobacillus	0	0	K02440	Gorilla
g__Lactococcus	0.286	0.110921071513064	K02440	Gorilla
g__Lysinibacillus	0.069	0.0267606780923127	K02440	Gorilla
g__Macrococcus	0.421	0.163278919954546	K02440	Gorilla
g__Methanobrevibacter	0.15	0.0581753871572015	K02440	Gorilla
g__Micrococcus	0	0	K02440	Gorilla
g__Morganella	0	0	K02440	Gorilla
g__Prevotella	0	0	K02440	Gorilla
g__Propionibacterium	33.802	13.1096295779182	K02440	Gorilla
g__Proteus	0.373	0.144662796064241	K02440	Gorilla
g__Pseudomonas	1.644	0.637602243242929	K02440	Gorilla
g__Rothia	183.147	71.0309842111999	K02440	Gorilla
g__Selenomonas	0	0	K02440	Gorilla
g__Staphylococcus	1.199	0.465015261343231	K02440	Gorilla
g__Streptococcus	10.254	3.9768694660663	K02440	Gorilla
g__Streptomyces	0	0	K02440	Gorilla
unclassified	0	0	K02440	Gorilla
Total	257.841	100	K02440	Gorilla
g__Aggregatibacter	1.073	12.8873408599568	K02440	Alouatta
g__Arcanobacterium	0	0	K02440	Alouatta
g__Arthrobacter	0	0	K02440	Alouatta
g__Bacillus	0	0	K02440	Alouatta
g__Bifidobacterium	0	0	K02440	Alouatta
g__Citrobacter	0	0	K02440	Alouatta
g__Clostridium	0	0	K02440	Alouatta
g__Enterobacter	0	0	K02440	Alouatta
g__Escherichia	0	0	K02440	Alouatta
g__Exiguobacterium	0	0	K02440	Alouatta
g__Fretibacterium	0	0	K02440	Alouatta
g__Fusobacterium	0.979	11.7583473456642	K02440	Alouatta
g__Haemophilus	0	0	K02440	Alouatta
g__Klebsiella	0	0	K02440	Alouatta
g__Lactobacillus	0	0	K02440	Alouatta
g__Lactococcus	0	0	K02440	Alouatta
g__Lysinibacillus	0	0	K02440	Alouatta
g__Macrococcus	0	0	K02440	Alouatta
g__Methanobrevibacter	0	0	K02440	Alouatta
g__Micrococcus	0	0	K02440	Alouatta
g__Morganella	0	0	K02440	Alouatta
g__Prevotella	0	0	K02440	Alouatta
g__Propionibacterium	5.448	65.4335815517656	K02440	Alouatta
g__Proteus	0	0	K02440	Alouatta
g__Pseudomonas	0	0	K02440	Alouatta
g__Rothia	0.376	4.51597405717031	K02440	Alouatta
g__Selenomonas	0	0	K02440	Alouatta
g__Staphylococcus	0	0	K02440	Alouatta
g__Streptococcus	0	0	K02440	Alouatta
g__Streptomyces	0.45	5.40475618544319	K02440	Alouatta
unclassified	0	0	K02440	Alouatta
Total	8.326	100	K02440	Alouatta
g__Actinobacillus	0	0	K03402	Homo
g__Aggregatibacter	149.056	4.69185023322955	K03402	Homo
g__Arcanobacterium	0	0	K03402	Homo
g__Atopobium	2.931	0.0922593725418354	K03402	Homo
g__Bacillus	0	0	K03402	Homo
g__Chlorobium	0.213	0.00670462175073727	K03402	Homo
g__Clostridium	0	0	K03402	Homo
g__Cryptobacterium	0	0	K03402	Homo
g__Enterobacter	0.267	0.00840438501148757	K03402	Homo
g__Enterococcus	0	0	K03402	Homo
g__Escherichia	0	0	K03402	Homo
g__Exiguobacterium	0.805	0.0253390634241479	K03402	Homo
g__Faecalibacterium	0	0	K03402	Homo
g__Haemophilus	32.428	1.02073931517797	K03402	Homo
g__Klebsiella	0	0	K03402	Homo
g__Kocuria	0	0	K03402	Homo
g__Lactobacillus	0.305	0.00960051471349703	K03402	Homo
g__Lysinibacillus	0	0	K03402	Homo
g__Macrococcus	0	0	K03402	Homo
g__Micromonospora	0	0	K03402	Homo
g__Morganella	0	0	K03402	Homo
g__Olsenella	34.129	1.07428185789161	K03402	Homo
g__Parascardovia	0.058	0.0018256716504355	K03402	Homo
g__Porphyromonas	26.768	0.842578943773405	K03402	Homo
g__Prevotella	7.308	0.230034627954873	K03402	Homo
g__Propionibacterium	511.633	16.1047217849529	K03402	Homo
g__Rahnella	0.412	0.0129685641375763	K03402	Homo
g__Rothia	68.02	2.14107216659694	K03402	Homo
g__Selenomonas	6.185	0.194685847550751	K03402	Homo
g__Staphylococcus	7.049	0.221882059722756	K03402	Homo
g__Streptococcus	2200.334	69.2601276774026	K03402	Homo
g__Streptomyces	0.257	0.00808961403727455	K03402	Homo
g__Streptosporangium	0.509	0.0160218425874426	K03402	Homo
g__Tannerella	109.996	3.46235480795351	K03402	Homo
g__Veillonella	18.25	0.574457027938757	K03402	Homo
Total	3176.913	100	K03402	Homo
g__Actinobacillus	0	0	K03402	Pan
g__Aggregatibacter	0	0	K03402	Pan
g__Arcanobacterium	0	0	K03402	Pan
g__Atopobium	0	0	K03402	Pan
g__Bacillus	3.536	4.25972774364534	K03402	Pan
g__Chlorobium	0	0	K03402	Pan
g__Clostridium	0.416	0.501144440428864	K03402	Pan
g__Cryptobacterium	4.789	5.76918443561017	K03402	Pan
g__Enterobacter	0.197	0.237320804722323	K03402	Pan
g__Enterococcus	0.599	0.721599807252138	K03402	Pan
g__Escherichia	0	0	K03402	Pan
g__Exiguobacterium	0	0	K03402	Pan
g__Faecalibacterium	0	0	K03402	Pan
g__Haemophilus	0	0	K03402	Pan
g__Klebsiella	0	0	K03402	Pan
g__Kocuria	0.287	0.34574147693049	K03402	Pan
g__Lactobacillus	0	0	K03402	Pan
g__Lysinibacillus	2.27	2.73461028791712	K03402	Pan
g__Macrococcus	0.206	0.248162871943139	K03402	Pan
g__Micromonospora	1.71	2.05999277195519	K03402	Pan
g__Morganella	0.622	0.749307312372003	K03402	Pan
g__Olsenella	42.055	50.6625707746055	K03402	Pan
g__Parascardovia	0	0	K03402	Pan
g__Porphyromonas	6.012	7.2425009035056	K03402	Pan
g__Prevotella	0.633	0.762558727864113	K03402	Pan
g__Propionibacterium	14.117	17.0063847729189	K03402	Pan
g__Rahnella	0	0	K03402	Pan
g__Rothia	0	0	K03402	Pan
g__Selenomonas	0	0	K03402	Pan
g__Staphylococcus	0.823	0.991446813636911	K03402	Pan
g__Streptococcus	0.657	0.791470907119624	K03402	Pan
g__Streptomyces	0	0	K03402	Pan
g__Streptosporangium	0	0	K03402	Pan
g__Tannerella	4.081	4.91627514757258	K03402	Pan
g__Veillonella	0	0	K03402	Pan
Total	83.01	100	K03402	Pan
g__Actinobacillus	1.296	0.781367755316134	K03402	Gorilla
g__Aggregatibacter	9.277	5.59317026702761	K03402	Gorilla
g__Arcanobacterium	0.448	0.270102433936442	K03402	Gorilla
g__Atopobium	0	0	K03402	Gorilla
g__Bacillus	0	0	K03402	Gorilla
g__Chlorobium	0	0	K03402	Gorilla
g__Clostridium	0	0	K03402	Gorilla
g__Cryptobacterium	3.625	2.18553866745447	K03402	Gorilla
g__Enterobacter	1.353	0.815733466776798	K03402	Gorilla
g__Enterococcus	0	0	K03402	Gorilla
g__Escherichia	2.133	1.28600109729114	K03402	Gorilla
g__Exiguobacterium	4.927	2.97052386608225	K03402	Gorilla
g__Faecalibacterium	0	0	K03402	Gorilla
g__Haemophilus	0	0	K03402	Gorilla
g__Klebsiella	0.244	0.147109361340383	K03402	Gorilla
g__Kocuria	0	0	K03402	Gorilla
g__Lactobacillus	1.813	1.09307078733654	K03402	Gorilla
g__Lysinibacillus	0	0	K03402	Gorilla
g__Macrococcus	0.254	0.153138433526465	K03402	Gorilla
g__Micromonospora	0	0	K03402	Gorilla
g__Morganella	0	0	K03402	Gorilla
g__Olsenella	8.733	5.26518874010479	K03402	Gorilla
g__Parascardovia	0	0	K03402	Gorilla
g__Porphyromonas	2.37	1.42889010810126	K03402	Gorilla
g__Prevotella	0.8	0.482325774886503	K03402	Gorilla
g__Propionibacterium	21.999	13.2633559021602	K03402	Gorilla
g__Rahnella	0	0	K03402	Gorilla
g__Rothia	64.241	38.7313626306048	K03402	Gorilla
g__Selenomonas	0	0	K03402	Gorilla
g__Staphylococcus	0.325	0.195944846047642	K03402	Gorilla
g__Streptococcus	38.878	23.4398268450468	K03402	Gorilla
g__Streptomyces	0	0	K03402	Gorilla
g__Streptosporangium	0	0	K03402	Gorilla
g__Tannerella	1.863	1.12321614826694	K03402	Gorilla
g__Veillonella	1.284	0.774132868692837	K03402	Gorilla
Total	165.863	100	K03402	Gorilla
g__Actinobacillus	0	0	K03402	Alouatta
g__Aggregatibacter	51.287	96.7460197691089	K03402	Alouatta
g__Arcanobacterium	0	0	K03402	Alouatta
g__Atopobium	0	0	K03402	Alouatta
g__Bacillus	0	0	K03402	Alouatta
g__Chlorobium	0	0	K03402	Alouatta
g__Clostridium	0	0	K03402	Alouatta
g__Cryptobacterium	0	0	K03402	Alouatta
g__Enterobacter	0	0	K03402	Alouatta
g__Enterococcus	0	0	K03402	Alouatta
g__Escherichia	0	0	K03402	Alouatta
g__Exiguobacterium	0	0	K03402	Alouatta
g__Faecalibacterium	0	0	K03402	Alouatta
g__Haemophilus	0	0	K03402	Alouatta
g__Klebsiella	0	0	K03402	Alouatta
g__Kocuria	0	0	K03402	Alouatta
g__Lactobacillus	0	0	K03402	Alouatta
g__Lysinibacillus	0	0	K03402	Alouatta
g__Macrococcus	0	0	K03402	Alouatta
g__Micromonospora	0	0	K03402	Alouatta
g__Morganella	0	0	K03402	Alouatta
g__Olsenella	0	0	K03402	Alouatta
g__Parascardovia	0	0	K03402	Alouatta
g__Porphyromonas	0	0	K03402	Alouatta
g__Prevotella	0.174	0.328227571115974	K03402	Alouatta
g__Propionibacterium	0	0	K03402	Alouatta
g__Rahnella	0	0	K03402	Alouatta
g__Rothia	0	0	K03402	Alouatta
g__Selenomonas	0	0	K03402	Alouatta
g__Staphylococcus	0	0	K03402	Alouatta
g__Streptococcus	1.551	2.92575265977515	K03402	Alouatta
g__Streptomyces	0	0	K03402	Alouatta
g__Streptosporangium	0	0	K03402	Alouatta
g__Tannerella	0	0	K03402	Alouatta
g__Veillonella	0	0	K03402	Alouatta
Total	53.012	100	K03402	Alouatta
g__Acidovorax	0	0	K03574	Homo
g__Actinobacillus	0	0	K03574	Homo
g__Aeromonas	0	0	K03574	Homo
g__Aggregatibacter	26.175	0.559160458223184	K03574	Homo
g__Atopobium	2.032	0.0434083687147854	K03574	Homo
g__Bacillus	0	0	K03574	Homo
g__Bifidobacterium	0.526	0.01123661512991	K03574	Homo
g__Blautia	0	0	K03574	Homo
g__Burkholderia	51.13	1.09225880530855	K03574	Homo
g__Chlorobium	1.46	0.0311890838206628	K03574	Homo
g__Clostridium	0	0	K03574	Homo
g__Corynebacterium	0	0	K03574	Homo
g__Cryptobacterium	0	0	K03574	Homo
g__Desulfovibrio	0	0	K03574	Homo
g__Erysipelothrix	0	0	K03574	Homo
g__Escherichia	0	0	K03574	Homo
g__Exiguobacterium	0.373	0.00796817004459398	K03574	Homo
g__Faecalibacterium	0	0	K03574	Homo
g__Filifactor	7.858	0.167865630590937	K03574	Homo
g__Haemophilus	36.119	0.771588026382547	K03574	Homo
g__Klebsiella	0	0	K03574	Homo
g__Kocuria	1.057	0.0225800421907127	K03574	Homo
g__Leptotrichia	6.342	0.135480253144276	K03574	Homo
g__Lysinibacillus	0	0	K03574	Homo
g__Macrococcus	0	0	K03574	Homo
g__Methanobrevibacter	3.662	0.0782290581857994	K03574	Homo
g__Micrococcus	0.833	0.0177948676867206	K03574	Homo
g__Micromonospora	0	0	K03574	Homo
g__Morganella	0	0	K03574	Homo
g__Neisseria	6.411	0.136954257790595	K03574	Homo
g__Nitrosomonas	0	0	K03574	Homo
g__Olsenella	31.557	0.674132820636065	K03574	Homo
g__Paracoccus	0	0	K03574	Homo
g__Prevotella	4.483	0.0957675772383775	K03574	Homo
g__Propionibacterium	1205.428	25.7508184464205	K03574	Homo
g__Pseudomonas	0.358	0.00764773425191594	K03574	Homo
g__Rahnella	1.681	0.0359101711661193	K03574	Homo
g__Ralstonia	2.066	0.0441346898448557	K03574	Homo
g__Rhodococcus	0	0	K03574	Homo
g__Rhodopseudomonas	0.187	0.00399476621538626	K03574	Homo
g__Rothia	140.593	3.00340195999893	K03574	Homo
g__Staphylococcus	0	0	K03574	Homo
g__Stenotrophomonas	0.115	0.00245667441053166	K03574	Homo
g__Streptococcus	3064.257	65.4598413842826	K03574	Homo
g__Streptomyces	0	0	K03574	Homo
g__Streptosporangium	3.375	0.0720980533525595	K03574	Homo
g__Veillonella	24.548	0.524403855910705	K03574	Homo
unclassified	58.499	1.24967822905819	K03574	Homo
Total	4681.125	100	K03574	Homo
g__Acidovorax	0	0	K03574	Pan
