879243@Porphyromonas asaccharolytica DSM 20707@strain|host|culture_collection|isolation_source|collected_by@DSM 20707|Homo sapiens|DSM:20707|empyema|S. Finegold
1122971@Porphyromonas bennonis DSM 23058 = JCM 16335@strain|culture_collection|old_name|country@DSM 23058|DSM:23058|Porphyromonas bennonis DSM 23058|USA
1122971@Porphyromonas bennonis DSM 23058 = JCM 16335@old_name|strain|culture_collection@Porphyromonas bennonis DSM 23058|DSM 23058|DSM:23058
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00018.18
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00019.19
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00020.20
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00021.21
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00022.22
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00023.23
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00024.24
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00025.25
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00026.26
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00027.27
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00028.28
393921@Porphyromonas crevioricanis@strain|type_material|note@ATCC 55563|type strain of Porphyromonas crevioricanis|contig: EI38DRAFT_scaffold00029.29
553175@Porphyromonas endodontalis ATCC 35406@strain|host|culture_collection|isolation_source@ATCC 35406|Homo sapiens|ATCC:35406|biological product [ENVO:02000043]
553175@Porphyromonas endodontalis ATCC 35406@strain|culture_collection@ATCC 35406|ATCC:35406
431947@Porphyromonas gingivalis ATCC 33277@strain@ATCC 33277
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00035
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00034
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00033
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00032
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00031
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00030
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00029
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00028
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00027
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00026
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00025
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00024
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00023
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00022
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00021
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00020
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00019
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00018
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00017
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00016
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00015
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00014
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00013
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00012
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00011
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00010
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00009
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00008
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00007
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00006
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00005
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00004
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00003
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00002
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00001
1236526@Porphyromonas gingivicanis JCM 15907@strain@JCM 15907
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00001
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00002
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00003
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00004
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00005
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00006
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00007
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00008
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00009
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00010
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00011
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00012
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00013
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00014
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00015
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00016
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00017
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00018
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00019
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00020
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00021
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00022
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00023
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00024
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00025
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00026
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00027
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00028
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00029
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00030
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00031
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00032
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00033
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00034
1236526@Porphyromonas gingivicanis JCM 15907@strain|note@JCM 15907|contig: JCM15907.contig00035
1122972@Porphyromonas gulae DSM 15663@strain|culture_collection|country@DSM 15663|DSM:15663|Canada
1122972@Porphyromonas gulae DSM 15663@strain|culture_collection@DSM 15663|DSM:15663
1122973@Porphyromonas levii DSM 23370@strain|host|culture_collection|isolation_source@DSM 23370|Bos taurus|DSM:23370|Bovine rumen
1122973@Porphyromonas levii DSM 23370@strain|culture_collection@DSM 23370|DSM:23370
1884669@Porphyromonas loveana@strain|culture_collection|type_material@DSM 28520|DSM:28520|type strain of Porphyromonas loveana
322095@Porphyromonas somerae@strain|host|isolation_source@KA00683|Homo sapiens|vagina
658663@Porphyromonas sp. 31_2@strain|host|country|collection_date@31_2|Homo sapiens|Canada: Calgary|2006-03-01
1515618@Porphyromonas sp. COT-052 OH4946@strain|host|old_name|country|isolation_source|collection_date@COT-052 OH4946|dog|Porphyromonas sp. UQD_349_COT-052_OH4946|United Kingdom: Leicestershire|dog mouth|Jun-2012
1537504@Porphyromonas sp. COT-108 OH1349@strain|host|old_name|country|isolation_source|collection_date@COT-108 OH1349|dog|Porphyromonas sp. COT-108_OH1349|United Kingdom: Leicestershire|dog mouth|Jun-2012
1515614@Porphyromonas sp. COT-108 OH2963@strain|host|old_name|country|isolation_source|collection_date@COT-108 OH2963|dog|Porphyromonas sp. COT-108_OH2963|United Kingdom: Leicestershire|dog mouth|Jun-2012
1515613@Porphyromonas sp. COT-239 OH1446@strain|host|old_name|country|isolation_source|collection_date@COT-239 OH1446|dog|Porphyromonas sp. COT-239_OH1446|United Kingdom: Leicestershire|dog mouth|Jun-2012
1515617@Porphyromonas sp. COT-290 OH3588@strain|host|old_name|country|isolation_source|collection_date@COT-290 OH3588|dog|Porphyromonas sp. COT-290_OH3588CRE|United Kingdom: Leicestershire|dog mouth|Jun-2012
1515615@Porphyromonas sp. COT-290 OH860@strain|host|old_name|country|isolation_source|collection_date@COT-290 OH860|dog|Porphyromonas sp. COT-290_OH860|United Kingdom: Leicestershire|dog mouth|Jun-2012
1227272@Porphyromonas sp. oral taxon 278 str. W7784@strain|host|country|isolation_source@W7784|Homo sapiens|Finland|dental plaque biofilm of the third molar
997829@Porphyromonas sp. KLE 1280@strain|host|isolation_source@KLE 1280|Homo sapiens|oral
1122976@Porphyromonas uenonis DSM 23387 = JCM 13868@strain|host|culture_collection|old_name|country|collection_date@DSM 23387|Homo sapiens|DSM:23387|Porphyromonas uenonis DSM 23387|USA|1991
1122976@Porphyromonas uenonis DSM 23387 = JCM 13868@old_name|strain|culture_collection@Porphyromonas uenonis DSM 23387|DSM 23387|DSM:23387
