Taxon	Sample	Position	Strand	Frequency	Group
treponema_denticola	CDC009.A0101	-21	3pG>A	0.015873015873016	Chimp
treponema_denticola	CDC009.A0101	-22	3pG>A	0.008771929824561	Chimp
treponema_denticola	CDC009.A0101	-23	3pG>A	0.022058823529412	Chimp
treponema_denticola	CDC009.A0101	-24	3pG>A	0.021897810218978	Chimp
treponema_denticola	CDC009.A0101	-25	3pG>A	0.015748031496063	Chimp
treponema_denticola	CDC009.A0101	1	5pC>T	0.115384615384615	Chimp
treponema_denticola	CDC009.A0101	2	5pC>T	0.096774193548387	Chimp
treponema_denticola	CDC009.A0101	3	5pC>T	0.008474576271186	Chimp
treponema_denticola	CDC009.A0101	4	5pC>T	0.007407407407407	Chimp
treponema_denticola	CDC009.A0101	5	5pC>T	0.024	Chimp
treponema_denticola	CDC009.A0101	6	5pC>T	0.016393442622951	Chimp
treponema_denticola	CDC009.A0101	7	5pC>T	0.039370078740158	Chimp
treponema_denticola	CDC009.A0101	8	5pC>T	0.007299270072993	Chimp
treponema_denticola	CDC009.A0101	9	5pC>T	0.030769230769231	Chimp
treponema_denticola	CDC009.A0101	10	5pC>T	0.022058823529412	Chimp
treponema_socranskii	CDC009.A0101	-1	3pG>A	0.050898203592814	Chimp
treponema_socranskii	CDC009.A0101	-2	3pG>A	0.027667984189723	Chimp
treponema_socranskii	CDC009.A0101	-3	3pG>A	0.061688311688312	Chimp
treponema_socranskii	CDC009.A0101	-4	3pG>A	0.030100334448161	Chimp
treponema_socranskii	CDC009.A0101	-5	3pG>A	0.024844720496894	Chimp
treponema_socranskii	CDC009.A0101	-6	3pG>A	0.016339869281046	Chimp
treponema_socranskii	CDC009.A0101	-7	3pG>A	0.03	Chimp
treponema_socranskii	CDC009.A0101	-8	3pG>A	0.028125	Chimp
treponema_socranskii	CDC009.A0101	-9	3pG>A	0.021212121212121	Chimp
treponema_socranskii	CDC009.A0101	-10	3pG>A	0.009404388714734	Chimp
treponema_socranskii	CDC009.A0101	-11	3pG>A	0.009316770186335	Chimp
treponema_socranskii	CDC009.A0101	-12	3pG>A	0.008522727272727	Chimp
treponema_socranskii	CDC009.A0101	-13	3pG>A	0.012269938650307	Chimp
treponema_socranskii	CDC009.A0101	-14	3pG>A	0.015772870662461	Chimp
treponema_socranskii	CDC009.A0101	-15	3pG>A	0.020833333333333	Chimp
treponema_socranskii	CDC009.A0101	-16	3pG>A	0.023648648648649	Chimp
treponema_socranskii	CDC009.A0101	-17	3pG>A	0.011594202898551	Chimp
treponema_socranskii	CDC009.A0101	-18	3pG>A	0.021406727828746	Chimp
treponema_socranskii	CDC009.A0101	-19	3pG>A	0.022222222222222	Chimp
treponema_socranskii	CDC009.A0101	-20	3pG>A	0.02046783625731	Chimp
treponema_socranskii	CDC009.A0101	-21	3pG>A	0.013029315960912	Chimp
treponema_socranskii	CDC009.A0101	-22	3pG>A	0.034810126582279	Chimp
treponema_socranskii	CDC009.A0101	-23	3pG>A	0.015060240963856	Chimp
treponema_socranskii	CDC009.A0101	-24	3pG>A	0.021084337349398	Chimp
treponema_socranskii	CDC009.A0101	-25	3pG>A	0.009345794392523	Chimp
treponema_socranskii	CDC009.A0101	1	5pC>T	0.035087719298246	Chimp
treponema_socranskii	CDC009.A0101	2	5pC>T	0.028985507246377	Chimp
treponema_socranskii	CDC009.A0101	3	5pC>T	0.025270758122744	Chimp
treponema_socranskii	CDC009.A0101	4	5pC>T	0.039877300613497	Chimp
treponema_socranskii	CDC009.A0101	5	5pC>T	0.015197568389058	Chimp
treponema_socranskii	CDC009.A0101	6	5pC>T	0.038461538461539	Chimp
treponema_socranskii	CDC009.A0101	7	5pC>T	0.026143790849673	Chimp
treponema_socranskii	CDC009.A0101	8	5pC>T	0.021875	Chimp
treponema_socranskii	CDC009.A0101	9	5pC>T	0.027681660899654	Chimp
treponema_socranskii	CDC009.A0101	10	5pC>T	0.013651877133106	Chimp
fusobacterium_nucleatum	CDC010.A0101	-1	3pG>A	0.08974358974359	Chimp
fusobacterium_nucleatum	CDC010.A0101	-2	3pG>A	0.068452380952381	Chimp
fusobacterium_nucleatum	CDC010.A0101	-3	3pG>A	0.052631578947369	Chimp
fusobacterium_nucleatum	CDC010.A0101	-4	3pG>A	0.044943820224719	Chimp
fusobacterium_nucleatum	CDC010.A0101	-5	3pG>A	0.033434650455927	Chimp
fusobacterium_nucleatum	CDC010.A0101	-6	3pG>A	0.03768115942029	Chimp
fusobacterium_nucleatum	CDC010.A0101	-7	3pG>A	0.049418604651163	Chimp
fusobacterium_nucleatum	CDC010.A0101	-8	3pG>A	0.031161473087819	Chimp
fusobacterium_nucleatum	CDC010.A0101	-9	3pG>A	0.038011695906433	Chimp
fusobacterium_nucleatum	CDC010.A0101	-10	3pG>A	0.043596730245232	Chimp
fusobacterium_nucleatum	CDC010.A0101	-11	3pG>A	0.032967032967033	Chimp
fusobacterium_nucleatum	CDC010.A0101	-12	3pG>A	0.032738095238095	Chimp
fusobacterium_nucleatum	CDC010.A0101	-13	3pG>A	0.039370078740158	Chimp
fusobacterium_nucleatum	CDC010.A0101	-14	3pG>A	0.020725388601036	Chimp
fusobacterium_nucleatum	CDC010.A0101	-15	3pG>A	0.036723163841808	Chimp
fusobacterium_nucleatum	CDC010.A0101	-16	3pG>A	0.016042780748663	Chimp
fusobacterium_nucleatum	CDC010.A0101	-17	3pG>A	0.013927576601671	Chimp
fusobacterium_nucleatum	CDC010.A0101	-18	3pG>A	0.019607843137255	Chimp
fusobacterium_nucleatum	CDC010.A0101	-19	3pG>A	0.026894865525672	Chimp
fusobacterium_nucleatum	CDC010.A0101	-20	3pG>A	0.016759776536313	Chimp
fusobacterium_nucleatum	CDC010.A0101	-21	3pG>A	0.026548672566372	Chimp
fusobacterium_nucleatum	CDC010.A0101	-22	3pG>A	0.036231884057971	Chimp
fusobacterium_nucleatum	CDC010.A0101	-23	3pG>A	0.023746701846966	Chimp
fusobacterium_nucleatum	CDC010.A0101	-24	3pG>A	0.013927576601671	Chimp
fusobacterium_nucleatum	CDC010.A0101	-25	3pG>A	0.018041237113402	Chimp
fusobacterium_nucleatum	CDC010.A0101	1	5pC>T	0.073569482288828	Chimp
fusobacterium_nucleatum	CDC010.A0101	2	5pC>T	0.070175438596491	Chimp
fusobacterium_nucleatum	CDC010.A0101	3	5pC>T	0.062295081967213	Chimp
fusobacterium_nucleatum	CDC010.A0101	4	5pC>T	0.054131054131054	Chimp
fusobacterium_nucleatum	CDC010.A0101	5	5pC>T	0.046728971962617	Chimp
fusobacterium_nucleatum	CDC010.A0101	6	5pC>T	0.045751633986928	Chimp
fusobacterium_nucleatum	CDC010.A0101	7	5pC>T	0.047872340425532	Chimp
fusobacterium_nucleatum	CDC010.A0101	8	5pC>T	0.030211480362538	Chimp
fusobacterium_nucleatum	CDC010.A0101	9	5pC>T	0.030769230769231	Chimp
fusobacterium_nucleatum	CDC010.A0101	10	5pC>T	0.023684210526316	Chimp
porphyromonas_gingivalis	CDC010.A0101	-1	3pG>A	0.100714017286734	Chimp
porphyromonas_gingivalis	CDC010.A0101	-2	3pG>A	0.067760942760943	Chimp
porphyromonas_gingivalis	CDC010.A0101	-3	3pG>A	0.055383423702556	Chimp
porphyromonas_gingivalis	CDC010.A0101	-4	3pG>A	0.055030800821355	Chimp
porphyromonas_gingivalis	CDC010.A0101	-5	3pG>A	0.052063964298996	Chimp
porphyromonas_gingivalis	CDC010.A0101	-6	3pG>A	0.037135278514589	Chimp
porphyromonas_gingivalis	CDC010.A0101	-7	3pG>A	0.042512447338185	Chimp
porphyromonas_gingivalis	CDC010.A0101	-8	3pG>A	0.031710914454277	Chimp
porphyromonas_gingivalis	CDC010.A0101	-9	3pG>A	0.033552151714077	Chimp
porphyromonas_gingivalis	CDC010.A0101	-10	3pG>A	0.025744759102611	Chimp
porphyromonas_gingivalis	CDC010.A0101	-11	3pG>A	0.032511611289746	Chimp
porphyromonas_gingivalis	CDC010.A0101	-12	3pG>A	0.028505392912173	Chimp
porphyromonas_gingivalis	CDC010.A0101	-13	3pG>A	0.02827380952381	Chimp
porphyromonas_gingivalis	CDC010.A0101	-14	3pG>A	0.029078014184397	Chimp
porphyromonas_gingivalis	CDC010.A0101	-15	3pG>A	0.023755656108597	Chimp
porphyromonas_gingivalis	CDC010.A0101	-16	3pG>A	0.028835489833641	Chimp
porphyromonas_gingivalis	CDC010.A0101	-17	3pG>A	0.025761973875182	Chimp
porphyromonas_gingivalis	CDC010.A0101	-18	3pG>A	0.019927536231884	Chimp
porphyromonas_gingivalis	CDC010.A0101	-19	3pG>A	0.019209456963428	Chimp
porphyromonas_gingivalis	CDC010.A0101	-20	3pG>A	0.023414985590778	Chimp
porphyromonas_gingivalis	CDC010.A0101	-21	3pG>A	0.020415738678545	Chimp
porphyromonas_gingivalis	CDC010.A0101	-22	3pG>A	0.014673514306677	Chimp
porphyromonas_gingivalis	CDC010.A0101	-23	3pG>A	0.01801177693107	Chimp
porphyromonas_gingivalis	CDC010.A0101	-24	3pG>A	0.017459138187221	Chimp
porphyromonas_gingivalis	CDC010.A0101	-25	3pG>A	0.019089574155654	Chimp
porphyromonas_gingivalis	CDC010.A0101	1	5pC>T	0.101865671641791	Chimp
porphyromonas_gingivalis	CDC010.A0101	2	5pC>T	0.066550674206177	Chimp
porphyromonas_gingivalis	CDC010.A0101	3	5pC>T	0.059328968903437	Chimp
porphyromonas_gingivalis	CDC010.A0101	4	5pC>T	0.062928600242033	Chimp
porphyromonas_gingivalis	CDC010.A0101	5	5pC>T	0.048837209302326	Chimp
porphyromonas_gingivalis	CDC010.A0101	6	5pC>T	0.044664031620553	Chimp
porphyromonas_gingivalis	CDC010.A0101	7	5pC>T	0.042965779467681	Chimp
porphyromonas_gingivalis	CDC010.A0101	8	5pC>T	0.036069193963931	Chimp
porphyromonas_gingivalis	CDC010.A0101	9	5pC>T	0.027777777777778	Chimp
porphyromonas_gingivalis	CDC010.A0101	10	5pC>T	0.024122807017544	Chimp
pseudopropionibacterium_propionicum	CDC010.A0101	-1	3pG>A	0.036804960094981	Chimp
pseudopropionibacterium_propionicum	CDC010.A0101	-2	3pG>A	0.029157820240623	Chimp
pseudopropionibacterium_propionicum	CDC010.A0101	-3	3pG>A	0.027982737017959	Chimp
pseudopropionibacterium_propionicum	CDC010.A0101	-4	3pG>A	0.025667281043075	Chimp
pseudopropionibacterium_propionicum	CDC010.A0101	-5	3pG>A	0.025885468387951	Chimp
pseudopropionibacterium_propionicum	CDC010.A0101	-6	3pG>A	0.02214686137449	Chimp
pseudopropionibacterium_propionicum	CDC010.A0101	-7	3pG>A	0.019374068554397	Chimp
pseudopropionibacterium_propionicum	CDC010.A0101	-8	3pG>A	0.018802318094012	Chimp
pseudopropionibacterium_propionicum	CDC010.A0101	-9	3pG>A	0.020046365743898	Chimp
pseudopropionibacterium_propionicum	CDC010.A0101	-10	3pG>A	0.016470263937703	Chimp
pseudopropionibacterium_propionicum	CDC010.A0101	-11	3pG>A	0.014899713467049	Chimp
pseudopropionibacterium_propionicum	CDC010.A0101	-12	3pG>A	0.014195371367061	Chimp
pseudopropionibacterium_propionicum	CDC010.A0101	-13	3pG>A	0.0130482306326	Chimp
pseudopropionibacterium_propionicum	CDC010.A0101	-14	3pG>A	0.015360203110124	Chimp
pseudopropionibacterium_propionicum	CDC010.A0101	-15	3pG>A	0.0145572985908	Chimp
pseudopropionibacterium_propionicum	CDC010.A0101	-16	3pG>A	0.013211938663746	Chimp
pseudopropionibacterium_propionicum	CDC010.A0101	-17	3pG>A	0.014921499935124	Chimp
pseudopropionibacterium_propionicum	CDC010.A0101	-18	3pG>A	0.012993070362473	Chimp
pseudopropionibacterium_propionicum	CDC010.A0101	-19	3pG>A	0.012387079113058	Chimp
pseudopropionibacterium_propionicum	CDC010.A0101	-20	3pG>A	0.012982860066513	Chimp
pseudopropionibacterium_propionicum	CDC010.A0101	-21	3pG>A	0.013509843856076	Chimp
pseudopropionibacterium_propionicum	CDC010.A0101	-22	3pG>A	0.012098144498063	Chimp
pseudopropionibacterium_propionicum	CDC010.A0101	-23	3pG>A	0.012739681507962	Chimp
pseudopropionibacterium_propionicum	CDC010.A0101	-24	3pG>A	0.011823400765446	Chimp
pseudopropionibacterium_propionicum	CDC010.A0101	-25	3pG>A	0.010677872692202	Chimp
pseudopropionibacterium_propionicum	CDC010.A0101	1	5pC>T	0.040322048439253	Chimp
pseudopropionibacterium_propionicum	CDC010.A0101	2	5pC>T	0.033989140399126	Chimp
pseudopropionibacterium_propionicum	CDC010.A0101	3	5pC>T	0.027367688022284	Chimp
pseudopropionibacterium_propionicum	CDC010.A0101	4	5pC>T	0.025839086745506	Chimp
pseudopropionibacterium_propionicum	CDC010.A0101	5	5pC>T	0.026018622465826	Chimp
pseudopropionibacterium_propionicum	CDC010.A0101	6	5pC>T	0.02223900061775	Chimp
pseudopropionibacterium_propionicum	CDC010.A0101	7	5pC>T	0.019404553415061	Chimp
pseudopropionibacterium_propionicum	CDC010.A0101	8	5pC>T	0.017075221525128	Chimp
pseudopropionibacterium_propionicum	CDC010.A0101	9	5pC>T	0.015678254942059	Chimp
pseudopropionibacterium_propionicum	CDC010.A0101	10	5pC>T	0.013788300835655	Chimp
streptococcus_gordonii	CDC010.A0101	-1	3pG>A	0	Chimp
streptococcus_gordonii	CDC010.A0101	-2	3pG>A	0.096774193548387	Chimp
streptococcus_gordonii	CDC010.A0101	-3	3pG>A	0	Chimp
streptococcus_gordonii	CDC010.A0101	-4	3pG>A	0.026315789473684	Chimp
streptococcus_gordonii	CDC010.A0101	-5	3pG>A	0.103448275862069	Chimp
streptococcus_gordonii	CDC010.A0101	-6	3pG>A	0	Chimp
streptococcus_gordonii	CDC010.A0101	-7	3pG>A	0.08	Chimp
streptococcus_gordonii	CDC010.A0101	-8	3pG>A	0	Chimp
streptococcus_gordonii	CDC010.A0101	-9	3pG>A	0.103448275862069	Chimp
streptococcus_gordonii	CDC010.A0101	-10	3pG>A	0.064516129032258	Chimp
streptococcus_gordonii	CDC010.A0101	-11	3pG>A	0.071428571428572	Chimp
streptococcus_gordonii	CDC010.A0101	-12	3pG>A	0	Chimp
streptococcus_gordonii	CDC010.A0101	-13	3pG>A	0.028571428571429	Chimp
streptococcus_gordonii	CDC010.A0101	-14	3pG>A	0	Chimp
streptococcus_gordonii	CDC010.A0101	-15	3pG>A	0.066666666666667	Chimp
streptococcus_gordonii	CDC010.A0101	-16	3pG>A	0	Chimp
streptococcus_gordonii	CDC010.A0101	-17	3pG>A	0.03125	Chimp
streptococcus_gordonii	CDC010.A0101	-18	3pG>A	0.037037037037037	Chimp
streptococcus_gordonii	CDC010.A0101	-19	3pG>A	0.027027027027027	Chimp
streptococcus_gordonii	CDC010.A0101	-20	3pG>A	0	Chimp
streptococcus_gordonii	CDC010.A0101	-21	3pG>A	0	Chimp
streptococcus_gordonii	CDC010.A0101	-22	3pG>A	0.029411764705882	Chimp
streptococcus_gordonii	CDC010.A0101	-23	3pG>A	0	Chimp
streptococcus_gordonii	CDC010.A0101	-24	3pG>A	0.052631578947369	Chimp
streptococcus_gordonii	CDC010.A0101	-25	3pG>A	0	Chimp
streptococcus_gordonii	CDC010.A0101	1	5pC>T	0	Chimp
streptococcus_gordonii	CDC010.A0101	2	5pC>T	0	Chimp
streptococcus_gordonii	CDC010.A0101	3	5pC>T	0	Chimp
streptococcus_gordonii	CDC010.A0101	4	5pC>T	0.03448275862069	Chimp
streptococcus_gordonii	CDC010.A0101	5	5pC>T	0	Chimp
streptococcus_gordonii	CDC010.A0101	6	5pC>T	0.03030303030303	Chimp
streptococcus_gordonii	CDC010.A0101	7	5pC>T	0.08	Chimp
streptococcus_gordonii	CDC010.A0101	8	5pC>T	0	Chimp
streptococcus_gordonii	CDC010.A0101	9	5pC>T	0.028571428571429	Chimp
streptococcus_gordonii	CDC010.A0101	10	5pC>T	0.024390243902439	Chimp
tannerella_forysthia	CDC010.A0101	-1	3pG>A	0.077998652291105	Chimp
tannerella_forysthia	CDC010.A0101	-2	3pG>A	0.057477893118032	Chimp
tannerella_forysthia	CDC010.A0101	-3	3pG>A	0.05021676300578	Chimp
tannerella_forysthia	CDC010.A0101	-4	3pG>A	0.045925661186562	Chimp
tannerella_forysthia	CDC010.A0101	-5	3pG>A	0.047359154929578	Chimp
tannerella_forysthia	CDC010.A0101	-6	3pG>A	0.047868623340322	Chimp
tannerella_forysthia	CDC010.A0101	-7	3pG>A	0.042037327751614	Chimp
tannerella_forysthia	CDC010.A0101	-8	3pG>A	0.034579285361436	Chimp
tannerella_forysthia	CDC010.A0101	-9	3pG>A	0.033683864607296	Chimp
tannerella_forysthia	CDC010.A0101	-10	3pG>A	0.02912942734194	Chimp
tannerella_forysthia	CDC010.A0101	-11	3pG>A	0.029948750800769	Chimp
tannerella_forysthia	CDC010.A0101	-12	3pG>A	0.026727509778357	Chimp
tannerella_forysthia	CDC010.A0101	-13	3pG>A	0.028218400400735	Chimp
tannerella_forysthia	CDC010.A0101	-14	3pG>A	0.020613614573346	Chimp
tannerella_forysthia	CDC010.A0101	-15	3pG>A	0.023248090335437	Chimp
tannerella_forysthia	CDC010.A0101	-16	3pG>A	0.022368421052632	Chimp
tannerella_forysthia	CDC010.A0101	-17	3pG>A	0.024374495560936	Chimp
tannerella_forysthia	CDC010.A0101	-18	3pG>A	0.021512385919166	Chimp
tannerella_forysthia	CDC010.A0101	-19	3pG>A	0.022374652947901	Chimp
tannerella_forysthia	CDC010.A0101	-20	3pG>A	0.020542449045097	Chimp
tannerella_forysthia	CDC010.A0101	-21	3pG>A	0.018781642985465	Chimp
tannerella_forysthia	CDC010.A0101	-22	3pG>A	0.019102990033223	Chimp
tannerella_forysthia	CDC010.A0101	-23	3pG>A	0.019867549668874	Chimp
tannerella_forysthia	CDC010.A0101	-24	3pG>A	0.020632061568692	Chimp
tannerella_forysthia	CDC010.A0101	-25	3pG>A	0.019490979381443	Chimp
tannerella_forysthia	CDC010.A0101	1	5pC>T	0.083162217659138	Chimp
tannerella_forysthia	CDC010.A0101	2	5pC>T	0.062463740088958	Chimp
tannerella_forysthia	CDC010.A0101	3	5pC>T	0.057169287696577	Chimp
tannerella_forysthia	CDC010.A0101	4	5pC>T	0.049908925318761	Chimp
tannerella_forysthia	CDC010.A0101	5	5pC>T	0.047738693467337	Chimp
tannerella_forysthia	CDC010.A0101	6	5pC>T	0.046511627906977	Chimp
tannerella_forysthia	CDC010.A0101	7	5pC>T	0.040626613875022	Chimp
tannerella_forysthia	CDC010.A0101	8	5pC>T	0.032059800664452	Chimp
tannerella_forysthia	CDC010.A0101	9	5pC>T	0.03163385495541	Chimp
tannerella_forysthia	CDC010.A0101	10	5pC>T	0.02722443559097	Chimp
treponema_denticola	CDC010.A0101	-1	3pG>A	0.067988668555241	Chimp
treponema_denticola	CDC010.A0101	-2	3pG>A	0.084795321637427	Chimp
treponema_denticola	CDC010.A0101	-3	3pG>A	0.052959501557632	Chimp
treponema_denticola	CDC010.A0101	-4	3pG>A	0.077151335311573	Chimp
treponema_denticola	CDC010.A0101	-5	3pG>A	0.050295857988166	Chimp
treponema_denticola	CDC010.A0101	-6	3pG>A	0.061162079510703	Chimp
treponema_denticola	CDC010.A0101	-7	3pG>A	0.038805970149254	Chimp
treponema_denticola	CDC010.A0101	-8	3pG>A	0.025641025641026	Chimp
treponema_denticola	CDC010.A0101	-9	3pG>A	0.025423728813559	Chimp
treponema_denticola	CDC010.A0101	-10	3pG>A	0.022222222222222	Chimp
treponema_denticola	CDC010.A0101	-11	3pG>A	0.026246719160105	Chimp
treponema_denticola	CDC010.A0101	-12	3pG>A	0.026109660574413	Chimp
treponema_denticola	CDC010.A0101	-13	3pG>A	0.034285714285714	Chimp
treponema_denticola	CDC010.A0101	-14	3pG>A	0.026737967914439	Chimp
treponema_denticola	CDC010.A0101	-15	3pG>A	0.021341463414634	Chimp
treponema_denticola	CDC010.A0101	-16	3pG>A	0.026315789473684	Chimp
treponema_denticola	CDC010.A0101	-17	3pG>A	0.034666666666667	Chimp
treponema_denticola	CDC010.A0101	-18	3pG>A	0.011363636363636	Chimp
treponema_denticola	CDC010.A0101	-19	3pG>A	0.024456521739131	Chimp
treponema_denticola	CDC010.A0101	-20	3pG>A	0.012987012987013	Chimp
treponema_denticola	CDC010.A0101	-21	3pG>A	0.017492711370262	Chimp
treponema_denticola	CDC010.A0101	-22	3pG>A	0.011869436201781	Chimp
treponema_denticola	CDC010.A0101	-23	3pG>A	0.016620498614959	Chimp
treponema_denticola	CDC010.A0101	-24	3pG>A	0.0234375	Chimp
treponema_denticola	CDC010.A0101	-25	3pG>A	0.031168831168831	Chimp
treponema_denticola	CDC010.A0101	1	5pC>T	0.079178885630499	Chimp
treponema_denticola	CDC010.A0101	2	5pC>T	0.066666666666667	Chimp
treponema_denticola	CDC010.A0101	3	5pC>T	0.046822742474916	Chimp
treponema_denticola	CDC010.A0101	4	5pC>T	0.10062893081761	Chimp
treponema_denticola	CDC010.A0101	5	5pC>T	0.05952380952381	Chimp
treponema_denticola	CDC010.A0101	6	5pC>T	0.033434650455927	Chimp
treponema_denticola	CDC010.A0101	7	5pC>T	0.05379746835443	Chimp
treponema_denticola	CDC010.A0101	8	5pC>T	0.053050397877984	Chimp
treponema_denticola	CDC010.A0101	9	5pC>T	0.044444444444445	Chimp
treponema_denticola	CDC010.A0101	10	5pC>T	0.033149171270718	Chimp
treponema_socranskii	CDC010.A0101	-1	3pG>A	0.058315334773218	Chimp
treponema_socranskii	CDC010.A0101	-2	3pG>A	0.056042031523643	Chimp
treponema_socranskii	CDC010.A0101	-3	3pG>A	0.031327287716406	Chimp
treponema_socranskii	CDC010.A0101	-4	3pG>A	0.036727879799666	Chimp
treponema_socranskii	CDC010.A0101	-5	3pG>A	0.035369774919614	Chimp
treponema_socranskii	CDC010.A0101	-6	3pG>A	0.029814665592264	Chimp
treponema_socranskii	CDC010.A0101	-7	3pG>A	0.021294021294021	Chimp
treponema_socranskii	CDC010.A0101	-8	3pG>A	0.030325443786982	Chimp
treponema_socranskii	CDC010.A0101	-9	3pG>A	0.01942501942502	Chimp
treponema_socranskii	CDC010.A0101	-10	3pG>A	0.02013422818792	Chimp
treponema_socranskii	CDC010.A0101	-11	3pG>A	0.024727272727273	Chimp
treponema_socranskii	CDC010.A0101	-12	3pG>A	0.018081761006289	Chimp
treponema_socranskii	CDC010.A0101	-13	3pG>A	0.010534236267871	Chimp
treponema_socranskii	CDC010.A0101	-14	3pG>A	0.02366040361865	Chimp
treponema_socranskii	CDC010.A0101	-15	3pG>A	0.01659125188537	Chimp
treponema_socranskii	CDC010.A0101	-16	3pG>A	0.01980198019802	Chimp
treponema_socranskii	CDC010.A0101	-17	3pG>A	0.02	Chimp
treponema_socranskii	CDC010.A0101	-18	3pG>A	0.019359642591214	Chimp
treponema_socranskii	CDC010.A0101	-19	3pG>A	0.018718502519799	Chimp
treponema_socranskii	CDC010.A0101	-20	3pG>A	0.015140591204038	Chimp
treponema_socranskii	CDC010.A0101	-21	3pG>A	0.012830188679245	Chimp
treponema_socranskii	CDC010.A0101	-22	3pG>A	0.013709063214014	Chimp
treponema_socranskii	CDC010.A0101	-23	3pG>A	0.016886930983847	Chimp
treponema_socranskii	CDC010.A0101	-24	3pG>A	0.016679302501895	Chimp
treponema_socranskii	CDC010.A0101	-25	3pG>A	0.020161290322581	Chimp
treponema_socranskii	CDC010.A0101	1	5pC>T	0.071739130434783	Chimp
treponema_socranskii	CDC010.A0101	2	5pC>T	0.051215277777778	Chimp
treponema_socranskii	CDC010.A0101	3	5pC>T	0.040302267002519	Chimp
treponema_socranskii	CDC010.A0101	4	5pC>T	0.041463414634146	Chimp
treponema_socranskii	CDC010.A0101	5	5pC>T	0.028481012658228	Chimp
treponema_socranskii	CDC010.A0101	6	5pC>T	0.025827280064568	Chimp
treponema_socranskii	CDC010.A0101	7	5pC>T	0.026004728132388	Chimp
treponema_socranskii	CDC010.A0101	8	5pC>T	0.020879940343028	Chimp
treponema_socranskii	CDC010.A0101	9	5pC>T	0.020850040096231	Chimp
treponema_socranskii	CDC010.A0101	10	5pC>T	0.015957446808511	Chimp
fusobacterium_nucleatum	CDC011.A0101	-1	3pG>A	0.137931034482759	Chimp
fusobacterium_nucleatum	CDC011.A0101	-2	3pG>A	0	Chimp
fusobacterium_nucleatum	CDC011.A0101	-3	3pG>A	0	Chimp
fusobacterium_nucleatum	CDC011.A0101	-4	3pG>A	0.115384615384615	Chimp
fusobacterium_nucleatum	CDC011.A0101	-5	3pG>A	0	Chimp
fusobacterium_nucleatum	CDC011.A0101	-6	3pG>A	0	Chimp
fusobacterium_nucleatum	CDC011.A0101	-7	3pG>A	0	Chimp
fusobacterium_nucleatum	CDC011.A0101	-8	3pG>A	0.076923076923077	Chimp
fusobacterium_nucleatum	CDC011.A0101	-9	3pG>A	0.037037037037037	Chimp
fusobacterium_nucleatum	CDC011.A0101	-10	3pG>A	0.090909090909091	Chimp
fusobacterium_nucleatum	CDC011.A0101	-11	3pG>A	0.032258064516129	Chimp
fusobacterium_nucleatum	CDC011.A0101	-12	3pG>A	0	Chimp
fusobacterium_nucleatum	CDC011.A0101	-13	3pG>A	0.055555555555556	Chimp
fusobacterium_nucleatum	CDC011.A0101	-14	3pG>A	0.03030303030303	Chimp
fusobacterium_nucleatum	CDC011.A0101	-15	3pG>A	0	Chimp
fusobacterium_nucleatum	CDC011.A0101	-16	3pG>A	0.027027027027027	Chimp
fusobacterium_nucleatum	CDC011.A0101	-17	3pG>A	0.026315789473684	Chimp
fusobacterium_nucleatum	CDC011.A0101	-18	3pG>A	0	Chimp
fusobacterium_nucleatum	CDC011.A0101	-19	3pG>A	0	Chimp
fusobacterium_nucleatum	CDC011.A0101	-20	3pG>A	0	Chimp
fusobacterium_nucleatum	CDC011.A0101	-21	3pG>A	0	Chimp
fusobacterium_nucleatum	CDC011.A0101	-22	3pG>A	0	Chimp
fusobacterium_nucleatum	CDC011.A0101	-23	3pG>A	0.03448275862069	Chimp
fusobacterium_nucleatum	CDC011.A0101	-24	3pG>A	0	Chimp
fusobacterium_nucleatum	CDC011.A0101	-25	3pG>A	0.032258064516129	Chimp
fusobacterium_nucleatum	CDC011.A0101	1	5pC>T	0.137931034482759	Chimp
fusobacterium_nucleatum	CDC011.A0101	2	5pC>T	0.086956521739131	Chimp
fusobacterium_nucleatum	CDC011.A0101	3	5pC>T	0	Chimp
fusobacterium_nucleatum	CDC011.A0101	4	5pC>T	0.04	Chimp
fusobacterium_nucleatum	CDC011.A0101	5	5pC>T	0.107142857142857	Chimp
fusobacterium_nucleatum	CDC011.A0101	6	5pC>T	0.047619047619048	Chimp
fusobacterium_nucleatum	CDC011.A0101	7	5pC>T	0	Chimp
fusobacterium_nucleatum	CDC011.A0101	8	5pC>T	0	Chimp
fusobacterium_nucleatum	CDC011.A0101	9	5pC>T	0.058823529411765	Chimp
fusobacterium_nucleatum	CDC011.A0101	10	5pC>T	0.04	Chimp
porphyromonas_gingivalis	CDC011.A0101	-1	3pG>A	0.04296875	Chimp
porphyromonas_gingivalis	CDC011.A0101	-2	3pG>A	0.026785714285714	Chimp
porphyromonas_gingivalis	CDC011.A0101	-3	3pG>A	0.034782608695652	Chimp
porphyromonas_gingivalis	CDC011.A0101	-4	3pG>A	0.03448275862069	Chimp
porphyromonas_gingivalis	CDC011.A0101	-5	3pG>A	0.041666666666667	Chimp
porphyromonas_gingivalis	CDC011.A0101	-6	3pG>A	0.04	Chimp
porphyromonas_gingivalis	CDC011.A0101	-7	3pG>A	0.008510638297872	Chimp
porphyromonas_gingivalis	CDC011.A0101	-8	3pG>A	0.02834008097166	Chimp
