Host_Genus	Protein	Species	Count	PC1code	PC2code	PC1nomodcode	PC2nomodcode
Homo	Exodeoxyribonuclease V beta chain (EC 3.1.11.5)	Gordonia polyisoprenivorans	13.0	none	none	pc1n10nomod	none
Homo	Exodeoxyribonuclease V beta chain (EC 3.1.11.5)	Kingella oralis	13.0	none	none	pc1n10nomod	none
Homo	Exodeoxyribonuclease V beta chain (EC 3.1.11.5)	Lautropia mirabilis	1.0	none	none	pc1n10nomod	none
Homo	Exodeoxyribonuclease V beta chain (EC 3.1.11.5)	Marinobacter hydrocarbonoclasticus	4.0	none	none	pc1n10nomod	none
Homo	Exodeoxyribonuclease V beta chain (EC 3.1.11.5)	Massilia niastensis	2.0	none	none	pc1n10nomod	none
Homo	Exodeoxyribonuclease V beta chain (EC 3.1.11.5)	Mycobacterium kansasii	1.0	none	none	pc1n10nomod	none
Homo	Exodeoxyribonuclease V beta chain (EC 3.1.11.5)	Mycobacterium sp. 141	1.0	none	none	pc1n10nomod	none
Homo	Exodeoxyribonuclease V beta chain (EC 3.1.11.5)	Mycobacterium tuberculosis	1.0	none	none	pc1n10nomod	none
Homo	Exodeoxyribonuclease V beta chain (EC 3.1.11.5)	Mycobacteroides abscessus	1.0	none	none	pc1n10nomod	none
Homo	Exodeoxyribonuclease V beta chain (EC 3.1.11.5)	Mycolicibacterium setense	1.0	none	none	pc1n10nomod	none
Homo	Exodeoxyribonuclease V beta chain (EC 3.1.11.5)	Mycolicibacterium vanbaalenii	1.0	none	none	pc1n10nomod	none
Homo	Exodeoxyribonuclease V beta chain (EC 3.1.11.5)	Neisseria elongata	42.0	none	none	pc1n10nomod	none
Homo	Exodeoxyribonuclease V beta chain (EC 3.1.11.5)	Neisseria sp. HMSC071C03	2.0	none	none	pc1n10nomod	none
Homo	Exodeoxyribonuclease V beta chain (EC 3.1.11.5)	Neisseria sp. KEM232	1.0	none	none	pc1n10nomod	none
Homo	Exodeoxyribonuclease V beta chain (EC 3.1.11.5)	Neisseria sp. oral taxon 014	376.0	none	none	pc1n10nomod	none
Homo	Exodeoxyribonuclease V beta chain (EC 3.1.11.5)	Neisseria sp. oral taxon 020	1.0	none	none	pc1n10nomod	none
Homo	Exodeoxyribonuclease V beta chain (EC 3.1.11.5)	Nocardia sp. 348MFTsu5.1	1.0	none	none	pc1n10nomod	none
Homo	Exodeoxyribonuclease V beta chain (EC 3.1.11.5)	Prochlorococcus marinus	1.0	none	none	pc1n10nomod	none
Homo	Exodeoxyribonuclease V beta chain (EC 3.1.11.5)	Pseudoalteromonas marina	2.0	none	none	pc1n10nomod	none
Homo	Exodeoxyribonuclease V beta chain (EC 3.1.11.5)	Pseudomonas putida	4.0	none	none	pc1n10nomod	none
Homo	Exodeoxyribonuclease V beta chain (EC 3.1.11.5)	Pseudopropionibacterium propionicum	2.0	none	none	pc1n10nomod	none
Homo	Exodeoxyribonuclease V beta chain (EC 3.1.11.5)	Rhodopseudomonas palustris	2.0	none	none	pc1n10nomod	none
Homo	Exodeoxyribonuclease V beta chain (EC 3.1.11.5)	Serinicoccus sp. JLT9	5.0	none	none	pc1n10nomod	none
Homo	Exodeoxyribonuclease V beta chain (EC 3.1.11.5)	Serratia plymuthica	1.0	none	none	pc1n10nomod	none
Homo	Exodeoxyribonuclease V beta chain (EC 3.1.11.5)	Shewanella sp. MR-7	1.0	none	none	pc1n10nomod	none
Homo	Exodeoxyribonuclease V beta chain (EC 3.1.11.5)	Simonsiella muelleri	1.0	none	none	pc1n10nomod	none
Homo	Exodeoxyribonuclease V beta chain (EC 3.1.11.5)	Stenotrophomonas maltophilia	1.0	none	none	pc1n10nomod	none
Homo	Exodeoxyribonuclease V beta chain (EC 3.1.11.5)	Synechococcus sp. WH 5701	1.0	none	none	pc1n10nomod	none
Homo	Exodeoxyribonuclease V beta chain (EC 3.1.11.5)	Tetrasphaera elongata	1.0	none	none	pc1n10nomod	none
Homo	Exodeoxyribonuclease V beta chain (EC 3.1.11.5)	Thioalkalivibrio sp. AL21	1.0	none	none	pc1n10nomod	none
Homo	Exodeoxyribonuclease V beta chain (EC 3.1.11.5)	Thioalkalivibrio sp. ALMg13-2	1.0	none	none	pc1n10nomod	none
Homo	Exodeoxyribonuclease V beta chain (EC 3.1.11.5)	Thioalkalivibrio sp. ALgr5	1.0	none	none	pc1n10nomod	none
Homo	Exodeoxyribonuclease V beta chain (EC 3.1.11.5)	Xanthomonas campestris	1.0	none	none	pc1n10nomod	none
Homo	Exodeoxyribonuclease V beta chain (EC 3.1.11.5)	Xanthomonas hortorum	1.0	none	none	pc1n10nomod	none
Homo	Exodeoxyribonuclease V beta chain (EC 3.1.11.5)	Xanthomonas translucens	1.0	none	none	pc1n10nomod	none
Homo	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	Acinetobacter bohemicus	1.0	pc1n3	pc2p4	pc1n2nomod	none
Homo	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	Acinetobacter guillouiae	21.0	pc1n3	pc2p4	pc1n2nomod	none
Homo	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	Acinetobacter johnsonii	13.0	pc1n3	pc2p4	pc1n2nomod	none
Homo	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	Acinetobacter junii	50.0	pc1n3	pc2p4	pc1n2nomod	none
Homo	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	Acinetobacter radioresistens	1.0	pc1n3	pc2p4	pc1n2nomod	none
Homo	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	Acinetobacter soli	1.0	pc1n3	pc2p4	pc1n2nomod	none
Homo	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	Acinetobacter ursingii	29.0	pc1n3	pc2p4	pc1n2nomod	none
Homo	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	Actinobacillus succinogenes	4.0	pc1n3	pc2p4	pc1n2nomod	none
Homo	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	Actinomycetospora chiangmaiensis	1.0	pc1n3	pc2p4	pc1n2nomod	none
Homo	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	Aeromicrobium choanae	1.0	pc1n3	pc2p4	pc1n2nomod	none
Homo	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	Aggregatibacter actinomycetemcomitans	18.0	pc1n3	pc2p4	pc1n2nomod	none
Homo	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	Aggregatibacter aphrophilus	1569.0	pc1n3	pc2p4	pc1n2nomod	none
Homo	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	Aggregatibacter segnis	1.0	pc1n3	pc2p4	pc1n2nomod	none
Homo	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	Allochromatium vinosum	1.0	pc1n3	pc2p4	pc1n2nomod	none
Homo	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	Azoarcus toluclasticus	1.0	pc1n3	pc2p4	pc1n2nomod	none
Homo	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	Chlorobaculum tepidum	1.0	pc1n3	pc2p4	pc1n2nomod	none
Homo	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	Chlorobium limicola	26.0	pc1n3	pc2p4	pc1n2nomod	none
Homo	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	Chlorobium phaeobacteroides	7.0	pc1n3	pc2p4	pc1n2nomod	none
Homo	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	Comamonas testosteroni	1.0	pc1n3	pc2p4	pc1n2nomod	none
Homo	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	Desulfomicrobium baculatum	4.0	pc1n3	pc2p4	pc1n2nomod	none
Homo	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	Dickeya chrysanthemi	1.0	pc1n3	pc2p4	pc1n2nomod	none
Homo	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	Duganella zoogloeoides	1.0	pc1n3	pc2p4	pc1n2nomod	none
Homo	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	Enterobacter cloacae	4.0	pc1n3	pc2p4	pc1n2nomod	none
Homo	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	Gordonia bronchialis	1.0	pc1n3	pc2p4	pc1n2nomod	none
Homo	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	Kineococcus radiotolerans	1.0	pc1n3	pc2p4	pc1n2nomod	none
Homo	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	Kingella oralis	6.0	pc1n3	pc2p4	pc1n2nomod	none
Homo	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	Lautropia mirabilis	1.0	pc1n3	pc2p4	pc1n2nomod	none
Homo	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	Lelliottia sp. WB101	2.0	pc1n3	pc2p4	pc1n2nomod	none
Homo	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	Mycobacterium marinum	1.0	pc1n3	pc2p4	pc1n2nomod	none
Homo	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	Mycobacterium tuberculosis	1.0	pc1n3	pc2p4	pc1n2nomod	none
Homo	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	Neisseria sp. oral taxon 014	25.0	pc1n3	pc2p4	pc1n2nomod	none
Homo	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	Neisseria sp. oral taxon 020	2.0	pc1n3	pc2p4	pc1n2nomod	none
Homo	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	Nocardia farcinica	1.0	pc1n3	pc2p4	pc1n2nomod	none
Homo	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	Nocardioides sp. Iso805N	2.0	pc1n3	pc2p4	pc1n2nomod	none
Homo	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	Pantoea agglomerans	6.0	pc1n3	pc2p4	pc1n2nomod	none
Homo	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	Pseudomonas fluorescens	2.0	pc1n3	pc2p4	pc1n2nomod	none
Homo	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	Pseudomonas protegens	9.0	pc1n3	pc2p4	pc1n2nomod	none
Homo	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	Pseudomonas putida	14.0	pc1n3	pc2p4	pc1n2nomod	none
Homo	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	Pseudomonas thermotolerans	1.0	pc1n3	pc2p4	pc1n2nomod	none
Homo	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	Xanthomonas fragariae	1.0	pc1n3	pc2p4	pc1n2nomod	none
Homo	Exodeoxyribonuclease V gamma chain (EC 3.1.11.5)	Xanthomonas oryzae	1.0	pc1n3	pc2p4	pc1n2nomod	none
Homo	Ferric iron ABC transporter, permease protein	Achromobacter piechaudii	1.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Acinetobacter guillouiae	2.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Acinetobacter johnsonii	27.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Acinetobacter towneri	3.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Actinobacillus succinogenes	5.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Actinoplanes globisporus	2.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Aggregatibacter actinomycetemcomitans	165.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Aggregatibacter aphrophilus	1264.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Agrobacterium fabrum	5.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Alicycliphilus denitrificans	1.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Anaerolineaceae bacterium oral taxon 439	14.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Atopobium minutum	1.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Atopobium sp. oral taxon 199	1.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Atopobium sp. oral taxon 810	2.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Aurantimonas manganoxydans	1.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Bibersteinia trehalosi	37.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Campylobacter fetus	4.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Clostridium tetani	2.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Comamonas testosteroni	2.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Corynebacterium ihumii	3.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Dialister invisus	224.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Enterococcus sp. HMSC066C04	1.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Erythrobacter sp. NAP1	2.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Fusobacterium periodonticum	1.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Geminocystis herdmanii	2.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Glaesserella sp. 15-184	1.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Haemophilus influenzae	1.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Hahella chejuensis	1.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Histophilus somni	1.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Hoeflea sp. 108	5.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Hungatella hathewayi	1.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Intestinimonas massiliensis	1.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Kingella oralis	5.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Klebsiella pneumoniae	1.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Lamprocystis purpurea	1.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Meiothermus ruber	1.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Myxococcus xanthus	1.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Necropsobacter massiliensis	11.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Olsenella sp. oral taxon 807	2.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Oribacterium sp. oral taxon 078	80.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Oscillibacter sp. 1-3	67.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Paracoccus denitrificans	5.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Pasteurella multocida	6.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Pseudomonas protegens	1.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Rodentibacter pneumotropicus	2.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Ruminococcaceae bacterium CPB6	3.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Selenomonas bovis	1.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Selenomonas flueggei	7.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Selenomonas noxia	67.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Selenomonas sp. oral taxon 138	4.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Sinorhizobium meliloti	3.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Streptococcus oralis	1.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Streptococcus pneumoniae	1.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Streptococcus sp. HMSC071D03	1.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Streptomyces davaonensis	2.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Streptomyces sp. ATexAB-D23	4.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Streptomyces sp. CcalMP-8W	1.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Streptomyces sp. HGB0020	6.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Succinispira mobilis	1.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Symbiobacterium thermophilum	3.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Tessaracoccus aquimaris	1.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Thermus thermophilus	1.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Treponema denticola	224.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Treponema maltophilum	1530.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Treponema socranskii	2728.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Treponema vincentii	11.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Variovorax paradoxus	1.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Wenxinia marina	2.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	Yersinia enterocolitica	4.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	[Clostridium] asparagiforme	143.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	[Clostridium] bolteae	4.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	[Clostridium] clostridioforme	5.0	none	none	none	pc2p6nomod
Homo	Ferric iron ABC transporter, permease protein	[Clostridium] ultunense	4.0	none	none	none	pc2p6nomod
Homo	FtsK/SpoIIIE family protein, putative EssC component of Type VII secretion system	Bacillus cytotoxicus	2.0	none	pc2n6	none	pc2n6nomod
Homo	FtsK/SpoIIIE family protein, putative EssC component of Type VII secretion system	Granulicatella adiacens	15.0	none	pc2n6	none	pc2n6nomod
Homo	FtsK/SpoIIIE family protein, putative EssC component of Type VII secretion system	Mycolicibacter sinensis	15.0	none	pc2n6	none	pc2n6nomod
Homo	FtsK/SpoIIIE family protein, putative EssC component of Type VII secretion system	Oceanobacillus iheyensis	3.0	none	pc2n6	none	pc2n6nomod
Homo	FtsK/SpoIIIE family protein, putative EssC component of Type VII secretion system	Parvimonas micra	367.0	none	pc2n6	none	pc2n6nomod
Homo	FtsK/SpoIIIE family protein, putative EssC component of Type VII secretion system	Staphylococcus epidermidis	1.0	none	pc2n6	none	pc2n6nomod
Homo	FtsK/SpoIIIE family protein, putative EssC component of Type VII secretion system	Streptococcus equi	3.0	none	pc2n6	none	pc2n6nomod
Homo	FtsK/SpoIIIE family protein, putative EssC component of Type VII secretion system	Streptococcus gordonii	119.0	none	pc2n6	none	pc2n6nomod
Homo	FtsK/SpoIIIE family protein, putative EssC component of Type VII secretion system	Streptococcus sanguinis	10749.0	none	pc2n6	none	pc2n6nomod
Homo	FtsK/SpoIIIE family protein, putative EssC component of Type VII secretion system	Streptosporangium roseum	23.0	none	pc2n6	none	pc2n6nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Achromobacter xylosoxidans	1.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Acidithiobacillus caldus	1.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Acidobacterium capsulatum	1.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Acidovorax citrulli	1.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Acinetobacter guillouiae	2.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Acinetobacter johnsonii	1.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Acinetobacter junii	26.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Acinetobacter radioresistens	1.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Acinetobacter ursingii	7.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Actinobacillus pleuropneumoniae	2.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Aggregatibacter actinomycetemcomitans	9.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Aggregatibacter aphrophilus	539.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Agrobacterium tumefaciens	1.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Alicycliphilus denitrificans	1.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Alkalilimnicola ehrlichii	1.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Allochromatium vinosum	1.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Alloprevotella tannerae	9.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Aurantimonas manganoxydans	1.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Azoarcus olearius	1.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Azoarcus sp. BH72	2.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Azospirillum brasilense	1.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Azospirillum lipoferum	2.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Azospirillum sp. TSH58	1.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Bacteroides caccae	2.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Bacteroides coprocola	1.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Bacteroides coprophilus	2.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Bacteroides fluxus	1.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Bacteroides fragilis	1.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Bacteroides gallinarum	1.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Bacteroides massiliensis	3.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Bacteroides ovatus	15.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Bacteroidetes oral taxon 274	1832.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Bosea vaviloviae	1.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Bradyrhizobium oligotrophicum	2.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Breoghania sp. L-A4	1.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Burkholderia dolosa	3.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Burkholderia multivorans	1.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Caldimonas manganoxidans	1.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Campylobacter concisus	14.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Campylobacter curvus	40.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Campylobacter fetus	4.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Campylobacter gracilis	481.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Campylobacter ureolyticus	1.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Candidatus Atelocyanobacterium thalassa	1.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Candidatus Solibacter usitatus	2.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Capnocytophaga cynodegmi	1.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Capnocytophaga granulosa	55.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Capnocytophaga sp. oral taxon 326	4.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Capnocytophaga sp. oral taxon 332	8.0	none	pc2p7	none	pc2p7nomod
Homo	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Cardiobacterium hominis	144.0	none	pc2p7	none	pc2p7nomod
