Genus	Sum	Percent	Protein	Host_Genus
Dialister	2	0.0337325012649688	pc2p2	Alouatta
Dickeya	19	0.320458762017204	pc2p2	Alouatta
Dyadobacter	1	0.0168662506324844	pc2p2	Alouatta
Eikenella	8	0.134930005059875	pc2p2	Alouatta
Enterobacter	2	0.0337325012649688	pc2p2	Alouatta
Enterobacteriaceae	5	0.084331253162422	pc2p2	Alouatta
Erwinia	4	0.0674650025299376	pc2p2	Alouatta
Erythrobacter	2	0.0337325012649688	pc2p2	Alouatta
Escherichia	13	0.219261258222297	pc2p2	Alouatta
Flavobacterium	6	0.101197503794906	pc2p2	Alouatta
Fusobacterium	317	5.34660145049755	pc2p2	Alouatta
Gibbsiella	4	0.0674650025299376	pc2p2	Alouatta
Glaesserella	1	0.0168662506324844	pc2p2	Alouatta
Haemophilus	61	1.02884128858155	pc2p2	Alouatta
Hafnia	1	0.0168662506324844	pc2p2	Alouatta
Halobacteriovorax	1	0.0168662506324844	pc2p2	Alouatta
Herbaspirillum	3	0.0505987518974532	pc2p2	Alouatta
Herminiimonas	1	0.0168662506324844	pc2p2	Alouatta
Histophilus	2	0.0337325012649688	pc2p2	Alouatta
Hoeflea	1	0.0168662506324844	pc2p2	Alouatta
Hydrogenophaga	4	0.0674650025299376	pc2p2	Alouatta
Hymenobacter	1	0.0168662506324844	pc2p2	Alouatta
Hyphomonas	1	0.0168662506324844	pc2p2	Alouatta
Janthinobacterium	4	0.0674650025299376	pc2p2	Alouatta
Jiangella	1	0.0168662506324844	pc2p2	Alouatta
Kingella	241	4.06476640242874	pc2p2	Alouatta
Klebsiella	15	0.252993759487266	pc2p2	Alouatta
Kosakonia	7	0.118063754427391	pc2p2	Alouatta
Kutzneria	1	0.0168662506324844	pc2p2	Alouatta
Leclercia	6	0.101197503794906	pc2p2	Alouatta
Leifsonia	2	0.0337325012649688	pc2p2	Alouatta
Lentzea	3	0.0505987518974532	pc2p2	Alouatta
Longispora	1	0.0168662506324844	pc2p2	Alouatta
Luteimonas	3	0.0505987518974532	pc2p2	Alouatta
Lysobacter	1	0.0168662506324844	pc2p2	Alouatta
Mannheimia	13	0.219261258222297	pc2p2	Alouatta
Mariniflexile	1	0.0168662506324844	pc2p2	Alouatta
Marinomonas	1	0.0168662506324844	pc2p2	Alouatta
Massilia	3	0.0505987518974532	pc2p2	Alouatta
Melaminivora	1	0.0168662506324844	pc2p2	Alouatta
Methylibium	1	0.0168662506324844	pc2p2	Alouatta
Methylophilus	1	0.0168662506324844	pc2p2	Alouatta
Methyloversatilis	2	0.0337325012649688	pc2p2	Alouatta
Micavibrio	1	0.0168662506324844	pc2p2	Alouatta
Microlunatus	2	0.0337325012649688	pc2p2	Alouatta
Micromonospora	4	0.0674650025299376	pc2p2	Alouatta
Mitsuokella	1	0.0168662506324844	pc2p2	Alouatta
Mixta	1	0.0168662506324844	pc2p2	Alouatta
Moraxella	1	0.0168662506324844	pc2p2	Alouatta
Morganella	4	0.0674650025299376	pc2p2	Alouatta
Myxococcus	1	0.0168662506324844	pc2p2	Alouatta
Necropsobacter	22	0.371057513914657	pc2p2	Alouatta
Neisseria	445	7.50548153145556	pc2p2	Alouatta
Nitrobacter	5	0.084331253162422	pc2p2	Alouatta
Nocardioides	2	0.0337325012649688	pc2p2	Alouatta
Nocardiopsis	2	0.0337325012649688	pc2p2	Alouatta
Noviherbaspirillum	1	0.0168662506324844	pc2p2	Alouatta
Oblitimonas	1	0.0168662506324844	pc2p2	Alouatta
Oceanimonas	1	0.0168662506324844	pc2p2	Alouatta
Oceanisphaera	4	0.0674650025299376	pc2p2	Alouatta
Oligotropha	1	0.0168662506324844	pc2p2	Alouatta
Opitutaceae	1	0.0168662506324844	pc2p2	Alouatta
Oribacterium	1	0.0168662506324844	pc2p2	Alouatta
Ottowia	2	0.0337325012649688	pc2p2	Alouatta
Paenibacillus	2	0.0337325012649688	pc2p2	Alouatta
Pantoea	3	0.0505987518974532	pc2p2	Alouatta
Paraburkholderia	3	0.0505987518974532	pc2p2	Alouatta
Parvimonas	3	0.0505987518974532	pc2p2	Alouatta
Pasteurella	26	0.438522516444594	pc2p2	Alouatta
Pasteurellaceae	19	0.320458762017204	pc2p2	Alouatta
Paucibacter	1	0.0168662506324844	pc2p2	Alouatta
Pectobacterium	5	0.084331253162422	pc2p2	Alouatta
Phenylobacterium	1	0.0168662506324844	pc2p2	Alouatta
Photorhabdus	3	0.0505987518974532	pc2p2	Alouatta
Pimelobacter	1	0.0168662506324844	pc2p2	Alouatta
Prevotella	20	0.337325012649688	pc2p2	Alouatta
Proteus	3	0.0505987518974532	pc2p2	Alouatta
Pseudomonas	22	0.371057513914657	pc2p2	Alouatta
Pseudonocardia	1	0.0168662506324844	pc2p2	Alouatta
Pseudoxanthomonas	6	0.101197503794906	pc2p2	Alouatta
Psychromonas	1	0.0168662506324844	pc2p2	Alouatta
Rahnella	13	0.219261258222297	pc2p2	Alouatta
Ralstonia	2	0.0337325012649688	pc2p2	Alouatta
Ramlibacter	3	0.0505987518974532	pc2p2	Alouatta
Raoultella	2	0.0337325012649688	pc2p2	Alouatta
Rhizobacter	4	0.0674650025299376	pc2p2	Alouatta
Rhodopseudomonas	3	0.0505987518974532	pc2p2	Alouatta
Riemerella	1	0.0168662506324844	pc2p2	Alouatta
Rikenella	1	0.0168662506324844	pc2p2	Alouatta
Rodentibacter	8	0.134930005059875	pc2p2	Alouatta
Roseateles	2	0.0337325012649688	pc2p2	Alouatta
Roseomonas	2	0.0337325012649688	pc2p2	Alouatta
Saccharopolyspora	1	0.0168662506324844	pc2p2	Alouatta
Saccharothrix	1	0.0168662506324844	pc2p2	Alouatta
Salegentibacter	1	0.0168662506324844	pc2p2	Alouatta
Salinibacterium	1	0.0168662506324844	pc2p2	Alouatta
Salinispora	1	0.0168662506324844	pc2p2	Alouatta
Salmonella	25	0.42165626581211	pc2p2	Alouatta
Serinicoccus	1	0.0168662506324844	pc2p2	Alouatta
Serratia	5	0.084331253162422	pc2p2	Alouatta
Shewanella	9	0.15179625569236	pc2p2	Alouatta
Simonsiella	2	0.0337325012649688	pc2p2	Alouatta
Sphingomonas	7	0.118063754427391	pc2p2	Alouatta
Sphingopyxis	1	0.0168662506324844	pc2p2	Alouatta
Spirosoma	1	0.0168662506324844	pc2p2	Alouatta
Stenotrophomonas	13	0.219261258222297	pc2p2	Alouatta
Streptomyces	10	0.168662506324844	pc2p2	Alouatta
Sulfuricella	3	0.0505987518974532	pc2p2	Alouatta
Tessaracoccus	1	0.0168662506324844	pc2p2	Alouatta
Tetrasphaera	3	0.0505987518974532	pc2p2	Alouatta
Thermus	1	0.0168662506324844	pc2p2	Alouatta
Thioalkalivibrio	3	0.0505987518974532	pc2p2	Alouatta
Thiobacillus	2	0.0337325012649688	pc2p2	Alouatta
Thiomicrorhabdus	1	0.0168662506324844	pc2p2	Alouatta
Treponema	4	0.0674650025299376	pc2p2	Alouatta
Variibacter	1	0.0168662506324844	pc2p2	Alouatta
Variovorax	7	0.118063754427391	pc2p2	Alouatta
Veillonella	6	0.101197503794906	pc2p2	Alouatta
Vibrio	3	0.0505987518974532	pc2p2	Alouatta
Vitreoscilla	8	0.134930005059875	pc2p2	Alouatta
Xanthomonas	5	0.084331253162422	pc2p2	Alouatta
Yersinia	19	0.320458762017204	pc2p2	Alouatta
Total	5929	100	pc2p2	Alouatta
[Eubacterium]	33	0.0869198756782384	pc2p3	Homo
[Mannheimia]	38	0.100089553811305	pc2p3	Homo
[Polyangium]	41	0.107991360691145	pc2p3	Homo
Abiotrophia	3	0.00790180687983986	pc2p3	Homo
Achromobacter	20	0.0526787125322657	pc2p3	Homo
Acidipropionibacterium	4	0.0105357425064531	pc2p3	Homo
Acidobacteriaceae	1	0.00263393562661329	pc2p3	Homo
Acidovorax	66	0.173839751356477	pc2p3	Homo
Acinetobacter	37	0.0974556181846916	pc2p3	Homo
Actinobacillus	5	0.0131696781330664	pc2p3	Homo
Actinomyces	99	0.260759627034715	pc2p3	Homo
Actinospica	1	0.00263393562661329	pc2p3	Homo
Advenella	3	0.00790180687983986	pc2p3	Homo
Aggregatibacter	18682	49.2071853763894	pc2p3	Homo
Agrobacterium	1	0.00263393562661329	pc2p3	Homo
Agrococcus	2	0.00526787125322657	pc2p3	Homo
Alcaligenes	1	0.00263393562661329	pc2p3	Homo
Alcanivorax	4	0.0105357425064531	pc2p3	Homo
Alicycliphilus	51	0.134330716957278	pc2p3	Homo
Aliivibrio	1	0.00263393562661329	pc2p3	Homo
Alistipes	2	0.00526787125322657	pc2p3	Homo
Allochromatium	1	0.00263393562661329	pc2p3	Homo
Altererythrobacter	1	0.00263393562661329	pc2p3	Homo
Amorphus	1	0.00263393562661329	pc2p3	Homo
Anaerolineaceae	32	0.0842859400516251	pc2p3	Homo
Anaeromyxobacter	2	0.00526787125322657	pc2p3	Homo
Aquabacterium	6	0.0158036137596797	pc2p3	Homo
Aquaspirillum	12	0.0316072275193594	pc2p3	Homo
Aquitalea	17	0.0447769056524259	pc2p3	Homo
Arabia	16	0.0421429700258126	pc2p3	Homo
Arenimonas	1	0.00263393562661329	pc2p3	Homo
Aromatoleum	2	0.00526787125322657	pc2p3	Homo
Arthrobacter	2	0.00526787125322657	pc2p3	Homo
Atopobium	25	0.0658483906653321	pc2p3	Homo
Azoarcus	4	0.0105357425064531	pc2p3	Homo
Azohydromonas	2	0.00526787125322657	pc2p3	Homo
Azonexus	1	0.00263393562661329	pc2p3	Homo
Azorhizobium	3	0.00790180687983986	pc2p3	Homo
Azospira	6	0.0158036137596797	pc2p3	Homo
Azospirillum	1	0.00263393562661329	pc2p3	Homo
Bacillus	1	0.00263393562661329	pc2p3	Homo
bacterium	8	0.0210714850129063	pc2p3	Homo
Bacteroides	1	0.00263393562661329	pc2p3	Homo
Bacteroidetes	34	0.0895538113048517	pc2p3	Homo
Belnapia	1	0.00263393562661329	pc2p3	Homo
Bifidobacterium	2	0.00526787125322657	pc2p3	Homo
Bordetella	25	0.0658483906653321	pc2p3	Homo
Brachymonas	74	0.194911236369383	pc2p3	Homo
Bradyrhizobium	1	0.00263393562661329	pc2p3	Homo
Brenneria	1	0.00263393562661329	pc2p3	Homo
Brevundimonas	2	0.00526787125322657	pc2p3	Homo
Burkholderia	11	0.0289732918927461	pc2p3	Homo
Burkholderiales	3	0.00790180687983986	pc2p3	Homo
Caldimonas	3	0.00790180687983986	pc2p3	Homo
Candidatus	3	0.00790180687983986	pc2p3	Homo
Capnocytophaga	2	0.00526787125322657	pc2p3	Homo
Cardiobacterium	2153	5.6708634040984	pc2p3	Homo
Cellvibrio	1	0.00263393562661329	pc2p3	Homo
Chitiniphilus	4	0.0105357425064531	pc2p3	Homo
Chromobacterium	63	0.165937944476637	pc2p3	Homo
Chromohalobacter	1	0.00263393562661329	pc2p3	Homo
Chryseobacterium	1	0.00263393562661329	pc2p3	Homo
Cobetia	1	0.00263393562661329	pc2p3	Homo
Collimonas	2	0.00526787125322657	pc2p3	Homo
Comamonas	89	0.234420270768582	pc2p3	Homo
Coriobacteriaceae	8	0.0210714850129063	pc2p3	Homo
Corynebacterium	8	0.0210714850129063	pc2p3	Homo
Crenobacter	1	0.00263393562661329	pc2p3	Homo
Cronobacter	2	0.00526787125322657	pc2p3	Homo
Cryptobacterium	1	0.00263393562661329	pc2p3	Homo
Cupriavidus	4	0.0105357425064531	pc2p3	Homo
Curvibacter	3	0.00790180687983986	pc2p3	Homo
Dechloromonas	10	0.0263393562661329	pc2p3	Homo
Delftia	5	0.0131696781330664	pc2p3	Homo
Dermabacter	2	0.00526787125322657	pc2p3	Homo
Derxia	9	0.0237054206395196	pc2p3	Homo
Desulfarculus	1	0.00263393562661329	pc2p3	Homo
Desulfobulbus	37	0.0974556181846916	pc2p3	Homo
Desulfococcus	5	0.0131696781330664	pc2p3	Homo
Desulfomicrobium	79	0.20808091450245	pc2p3	Homo
Desulfonatronum	1	0.00263393562661329	pc2p3	Homo
Desulfovibrio	5	0.0131696781330664	pc2p3	Homo
Devriesea	1	0.00263393562661329	pc2p3	Homo
Dickeya	1	0.00263393562661329	pc2p3	Homo
Dongia	1	0.00263393562661329	pc2p3	Homo
Duganella	1	0.00263393562661329	pc2p3	Homo
Dyella	2	0.00526787125322657	pc2p3	Homo
Ectothiorhodospira	2	0.00526787125322657	pc2p3	Homo
Edwardsiella	2	0.00526787125322657	pc2p3	Homo
Eggerthella	14	0.036875098772586	pc2p3	Homo
Eggerthellaceae	5	0.0131696781330664	pc2p3	Homo
Eikenella	143	0.3766527946057	pc2p3	Homo
endosymbiont	1	0.00263393562661329	pc2p3	Homo
Enorma	1	0.00263393562661329	pc2p3	Homo
Enterobacter	1	0.00263393562661329	pc2p3	Homo
Enterorhabdus	17	0.0447769056524259	pc2p3	Homo
Erwinia	2	0.00526787125322657	pc2p3	Homo
Fibrella	1	0.00263393562661329	pc2p3	Homo
Francisella	3	0.00790180687983986	pc2p3	Homo
Frankia	2	0.00526787125322657	pc2p3	Homo
Gallibacterium	2	0.00526787125322657	pc2p3	Homo
gamma	2	0.00526787125322657	pc2p3	Homo
Gemmatimonas	1	0.00263393562661329	pc2p3	Homo
Geobacter	2	0.00526787125322657	pc2p3	Homo
Gibbsiella	1	0.00263393562661329	pc2p3	Homo
Glaesserella	1	0.00263393562661329	pc2p3	Homo
Gluconacetobacter	1	0.00263393562661329	pc2p3	Homo
Gluconobacter	1	0.00263393562661329	pc2p3	Homo
Gordonibacter	30	0.0790180687983986	pc2p3	Homo
Gryllotalpicola	1	0.00263393562661329	pc2p3	Homo
Haemophilus	84	0.221250592635516	pc2p3	Homo
Hafnia	2	0.00526787125322657	pc2p3	Homo
Haliangium	1	0.00263393562661329	pc2p3	Homo
Halioglobus	1	0.00263393562661329	pc2p3	Homo
Halomonas	11	0.0289732918927461	pc2p3	Homo
Herbaspirillum	2	0.00526787125322657	pc2p3	Homo
Herminiimonas	2	0.00526787125322657	pc2p3	Homo
Histophilus	1	0.00263393562661329	pc2p3	Homo
Hungatella	2	0.00526787125322657	pc2p3	Homo
Hydrogenophaga	30	0.0790180687983986	pc2p3	Homo
Janibacter	1	0.00263393562661329	pc2p3	Homo
Janthinobacterium	10	0.0263393562661329	pc2p3	Homo
Jeongeupia	2	0.00526787125322657	pc2p3	Homo
Jiangella	2	0.00526787125322657	pc2p3	Homo
Kangiella	2	0.00526787125322657	pc2p3	Homo
Ketobacter	6	0.0158036137596797	pc2p3	Homo
Ketogulonicigenium	1	0.00263393562661329	pc2p3	Homo
Kingella	42	0.110625296317758	pc2p3	Homo
Kitasatospora	1	0.00263393562661329	pc2p3	Homo
Klebsiella	1	0.00263393562661329	pc2p3	Homo
Kushneria	1	0.00263393562661329	pc2p3	Homo
Lactobacillus	3	0.00790180687983986	pc2p3	Homo
Laribacter	4	0.0105357425064531	pc2p3	Homo
Lautropia	8352	21.9986303534742	pc2p3	Homo
Leclercia	1	0.00263393562661329	pc2p3	Homo
Leifsonia	1	0.00263393562661329	pc2p3	Homo
Leptothrix	1	0.00263393562661329	pc2p3	Homo
Limnohabitans	4	0.0105357425064531	pc2p3	Homo
Luteimonas	3	0.00790180687983986	pc2p3	Homo
Luteitalea	1	0.00263393562661329	pc2p3	Homo
Magnetospirillum	1	0.00263393562661329	pc2p3	Homo
Mannheimia	9	0.0237054206395196	pc2p3	Homo
Marichromatium	2	0.00526787125322657	pc2p3	Homo
Marinobacter	13	0.0342411631459727	pc2p3	Homo
Massilia	6	0.0158036137596797	pc2p3	Homo
Meiothermus	1	0.00263393562661329	pc2p3	Homo
Melaminivora	4	0.0105357425064531	pc2p3	Homo
Mesorhizobium	1	0.00263393562661329	pc2p3	Homo
Methylobacillus	1	0.00263393562661329	pc2p3	Homo
Methylobacterium	1	0.00263393562661329	pc2p3	Homo
Methylococcus	1	0.00263393562661329	pc2p3	Homo
Methylocystis	1	0.00263393562661329	pc2p3	Homo
Methylophilus	2	0.00526787125322657	pc2p3	Homo
Methyloversatilis	12	0.0316072275193594	pc2p3	Homo
Micavibrio	1	0.00263393562661329	pc2p3	Homo
Microbulbifer	1	0.00263393562661329	pc2p3	Homo
Microvirgula	4	0.0105357425064531	pc2p3	Homo
Mixta	2	0.00526787125322657	pc2p3	Homo
Mizugakiibacter	2	0.00526787125322657	pc2p3	Homo
Morganella	45	0.118527103197598	pc2p3	Homo
Mycobacterium	3	0.00790180687983986	pc2p3	Homo
Mycolicibacterium	1	0.00263393562661329	pc2p3	Homo
Neisseria	401	1.05620818627193	pc2p3	Homo
Nitrosomonas	2	0.00526787125322657	pc2p3	Homo
Niveispirillum	1	0.00263393562661329	pc2p3	Homo
Nocardia	3	0.00790180687983986	pc2p3	Homo
Noviherbaspirillum	2	0.00526787125322657	pc2p3	Homo
Novosphingobium	2	0.00526787125322657	pc2p3	Homo
Oceanimonas	4	0.0105357425064531	pc2p3	Homo
Olsenella	847	2.23094347574145	pc2p3	Homo
Ottowia	4971	13.0932939998946	pc2p3	Homo
Oxalobacteraceae	1	0.00263393562661329	pc2p3	Homo
Paenalcaligenes	1	0.00263393562661329	pc2p3	Homo
Paenibacillus	2	0.00526787125322657	pc2p3	Homo
Paludibacterium	1	0.00263393562661329	pc2p3	Homo
Pandoraea	4	0.0105357425064531	pc2p3	Homo
Pannonibacter	1	0.00263393562661329	pc2p3	Homo
Pantoea	3	0.00790180687983986	pc2p3	Homo
Paraburkholderia	36	0.0948216825580783	pc2p3	Homo
Paracoccus	2	0.00526787125322657	pc2p3	Homo
Pasteurella	2	0.00526787125322657	pc2p3	Homo
Patulibacter	2	0.00526787125322657	pc2p3	Homo
Paucibacter	1	0.00263393562661329	pc2p3	Homo
Peptostreptococcaceae	1	0.00263393562661329	pc2p3	Homo
Phaeobacter	1	0.00263393562661329	pc2p3	Homo
Phenylobacterium	1	0.00263393562661329	pc2p3	Homo
Polaromonas	34	0.0895538113048517	pc2p3	Homo
Pragia	2	0.00526787125322657	pc2p3	Homo
Promicromonosporaceae	2	0.00526787125322657	pc2p3	Homo
Propionibacterium	23	0.0605805194121056	pc2p3	Homo
Providencia	4	0.0105357425064531	pc2p3	Homo
Pseudoduganella	1	0.00263393562661329	pc2p3	Homo
Pseudomonas	107	0.281831112047622	pc2p3	Homo
Pseudopropionibacterium	141	0.371384923352473	pc2p3	Homo
Pseudovibrio	1	0.00263393562661329	pc2p3	Homo
Pusillimonas	9	0.0237054206395196	pc2p3	Homo
Ralstonia	6	0.0158036137596797	pc2p3	Homo
Ramlibacter	54	0.142232523837117	pc2p3	Homo
Raoultibacter	13	0.0342411631459727	pc2p3	Homo
Rheinheimera	1	0.00263393562661329	pc2p3	Homo
Rhizobium	1	0.00263393562661329	pc2p3	Homo
Rhodanobacter	6	0.0158036137596797	pc2p3	Homo
Rhodoferax	6	0.0158036137596797	pc2p3	Homo
Rodentibacter	1	0.00263393562661329	pc2p3	Homo
Rothia	27	0.0711162619185587	pc2p3	Homo
Rudanella	1	0.00263393562661329	pc2p3	Homo
Ruminococcus	1	0.00263393562661329	pc2p3	Homo
Saccharopolyspora	1	0.00263393562661329	pc2p3	Homo
Salinibacter	1	0.00263393562661329	pc2p3	Homo
Salinicola	1	0.00263393562661329	pc2p3	Homo
Salinispora	1	0.00263393562661329	pc2p3	Homo
Schaalia	9	0.0237054206395196	pc2p3	Homo
Selenomonas	1	0.00263393562661329	pc2p3	Homo
Senegalimassilia	13	0.0342411631459727	pc2p3	Homo
Serpentinomonas	25	0.0658483906653321	pc2p3	Homo
Shewanella	7	0.018437549386293	pc2p3	Homo
Simplicispira	1	0.00263393562661329	pc2p3	Homo
Slackia	130	0.342411631459727	pc2p3	Homo
Sodalis	1	0.00263393562661329	pc2p3	Homo
Solimonas	3	0.00790180687983986	pc2p3	Homo
Sorangium	1	0.00263393562661329	pc2p3	Homo
Sphingobium	1	0.00263393562661329	pc2p3	Homo
Sphingomonas	12	0.0316072275193594	pc2p3	Homo
Sphingopyxis	2	0.00526787125322657	pc2p3	Homo
Sphingorhabdus	1	0.00263393562661329	pc2p3	Homo
Spongiibacter	1	0.00263393562661329	pc2p3	Homo
Stenotrophomonas	2	0.00526787125322657	pc2p3	Homo
Streptacidiphilus	1	0.00263393562661329	pc2p3	Homo
Streptococcus	2	0.00526787125322657	pc2p3	Homo
Streptomyces	10	0.0263393562661329	pc2p3	Homo
Sulfuricella	13	0.0342411631459727	pc2p3	Homo
Sulfurifustis	1	0.00263393562661329	pc2p3	Homo
Sulfuritalea	3	0.00790180687983986	pc2p3	Homo
Sutterella	11	0.0289732918927461	pc2p3	Homo
Tannerella	7	0.018437549386293	pc2p3	Homo
Tepidimonas	1	0.00263393562661329	pc2p3	Homo
Teredinibacter	4	0.0105357425064531	pc2p3	Homo
Tessaracoccus	1	0.00263393562661329	pc2p3	Homo
Thauera	14	0.036875098772586	pc2p3	Homo
Thermaerobacter	1	0.00263393562661329	pc2p3	Homo
Thermoactinospora	1	0.00263393562661329	pc2p3	Homo
Thioalkalivibrio	6	0.0158036137596797	pc2p3	Homo
Thioflavicoccus	3	0.00790180687983986	pc2p3	Homo
Thiohalobacter	3	0.00790180687983986	pc2p3	Homo
Thiolapillus	2	0.00526787125322657	pc2p3	Homo
Thiomonas	16	0.0421429700258126	pc2p3	Homo
Treponema	9	0.0237054206395196	pc2p3	Homo
Uliginosibacterium	10	0.0263393562661329	pc2p3	Homo
Variovorax	43	0.113259231944371	pc2p3	Homo
Verminephrobacter	6	0.0158036137596797	pc2p3	Homo
Verrucomicrobiae	2	0.00526787125322657	pc2p3	Homo
Vibrio	2	0.00526787125322657	pc2p3	Homo
Vitreoscilla	1	0.00263393562661329	pc2p3	Homo
Vogesella	1	0.00263393562661329	pc2p3	Homo
Xanthobacter	1	0.00263393562661329	pc2p3	Homo
Xanthomonas	5	0.0131696781330664	pc2p3	Homo
Xenorhabdus	4	0.0105357425064531	pc2p3	Homo
Yersinia	6	0.0158036137596797	pc2p3	Homo
Total	37966	100	pc2p3	Homo
[Enterobacter]	1	0.026816840976133	pc2p3	Pan
[Eubacterium]	1	0.026816840976133	pc2p3	Pan
Acetobacteraceae	2	0.053633681952266	pc2p3	Pan
Achromobacter	4	0.107267363904532	pc2p3	Pan
Acidisphaera	1	0.026816840976133	pc2p3	Pan
Acidithiobacillus	1	0.026816840976133	pc2p3	Pan
Acidovorax	6	0.160901045856798	pc2p3	Pan
Acinetobacter	17	0.455886296594261	pc2p3	Pan
Actinomyces	38	1.01903995709305	pc2p3	Pan
Actinoplanes	4	0.107267363904532	pc2p3	Pan
Adlercreutzia	29	0.777688388307857	pc2p3	Pan
Aggregatibacter	2	0.053633681952266	pc2p3	Pan
Agrobacterium	2	0.053633681952266	pc2p3	Pan
Alcaligenes	1	0.026816840976133	pc2p3	Pan
Algoriphagus	46	1.23357468490212	pc2p3	Pan
Alicycliphilus	3	0.080450522928399	pc2p3	Pan
Altererythrobacter	2	0.053633681952266	pc2p3	Pan
Amycolatopsis	1	0.026816840976133	pc2p3	Pan
Anaerolineaceae	11	0.294985250737463	pc2p3	Pan
Arabia	46	1.23357468490212	pc2p3	Pan
Archangium	1	0.026816840976133	pc2p3	Pan
Arenimonas	1	0.026816840976133	pc2p3	Pan
Arsenicicoccus	1	0.026816840976133	pc2p3	Pan
Atopobium	928	24.8860284258514	pc2p3	Pan
Azoarcus	1	0.026816840976133	pc2p3	Pan
Azospirillum	1	0.026816840976133	pc2p3	Pan
bacterium	35	0.938589434164655	pc2p3	Pan
Bacteroides	2	0.053633681952266	pc2p3	Pan
Bacteroidetes	1	0.026816840976133	pc2p3	Pan
Barnesiella	6	0.160901045856798	pc2p3	Pan
Beutenbergia	1	0.026816840976133	pc2p3	Pan
Bifidobacterium	3	0.080450522928399	pc2p3	Pan
Brachybacterium	1	0.026816840976133	pc2p3	Pan
Brachymonas	4	0.107267363904532	pc2p3	Pan
Bradyrhizobium	1	0.026816840976133	pc2p3	Pan
Burkholderia	5	0.134084204880665	pc2p3	Pan
Burkholderiales	1	0.026816840976133	pc2p3	Pan
Candidatus	3	0.080450522928399	pc2p3	Pan
Capnocytophaga	1	0.026816840976133	pc2p3	Pan
Cardiobacterium	4	0.107267363904532	pc2p3	Pan
Celeribacter	1	0.026816840976133	pc2p3	Pan
Chitiniphilus	2	0.053633681952266	pc2p3	Pan
Chromobacterium	5	0.134084204880665	pc2p3	Pan
Citrobacter	1	0.026816840976133	pc2p3	Pan
Collinsella	5	0.134084204880665	pc2p3	Pan
Comamonas	3	0.080450522928399	pc2p3	Pan
Coriobacteriaceae	18	0.482703137570394	pc2p3	Pan
Corynebacterium	3	0.080450522928399	pc2p3	Pan
Cronobacter	2	0.053633681952266	pc2p3	Pan
Cryptobacterium	101	2.70850093858943	pc2p3	Pan
Curvibacter	1	0.026816840976133	pc2p3	Pan
Denitrobacterium	1	0.026816840976133	pc2p3	Pan
Desulfobulbus	15	0.402252614641995	pc2p3	Pan
Desulfomicrobium	5	0.134084204880665	pc2p3	Pan
Desulfomonile	1	0.026816840976133	pc2p3	Pan
Diaphorobacter	1	0.026816840976133	pc2p3	Pan
Dickeya	5	0.134084204880665	pc2p3	Pan
Dokdonella	1	0.026816840976133	pc2p3	Pan
Dyella	2	0.053633681952266	pc2p3	Pan
Eggerthella	55	1.47492625368732	pc2p3	Pan
Eggerthellaceae	3	0.080450522928399	pc2p3	Pan
Eikenella	3	0.080450522928399	pc2p3	Pan
Enorma	7	0.187717886832931	pc2p3	Pan
Enterobacter	13	0.348618932689729	pc2p3	Pan
Enterobacteriaceae	1	0.026816840976133	pc2p3	Pan
Enterorhabdus	45	1.20675784392599	pc2p3	Pan
Erwinia	1	0.026816840976133	pc2p3	Pan
Escherichia	2	0.053633681952266	pc2p3	Pan
Flavobacterium	1	0.026816840976133	pc2p3	Pan
Friedmanniella	1	0.026816840976133	pc2p3	Pan
Gilvimarinus	4	0.107267363904532	pc2p3	Pan
Gluconacetobacter	1	0.026816840976133	pc2p3	Pan
Gordonibacter	41	1.09949048002145	pc2p3	Pan
Halomicrobium	1	0.026816840976133	pc2p3	Pan
Halomonas	2	0.053633681952266	pc2p3	Pan
Herbaspirillum	2	0.053633681952266	pc2p3	Pan
Hydrogenophaga	2	0.053633681952266	pc2p3	Pan
Hydrogenovibrio	1	0.026816840976133	pc2p3	Pan
Intrasporangium	3	0.080450522928399	pc2p3	Pan
Isoptericola	1	0.026816840976133	pc2p3	Pan
Janibacter	1	0.026816840976133	pc2p3	Pan
Janthinobacterium	4	0.107267363904532	pc2p3	Pan
Jiangella	1	0.026816840976133	pc2p3	Pan
Laribacter	1	0.026816840976133	pc2p3	Pan
Lawsonella	44	1.17994100294985	pc2p3	Pan
Lentimicrobium	1	0.026816840976133	pc2p3	Pan
Lentzea	1	0.026816840976133	pc2p3	Pan
Libanicoccus	6	0.160901045856798	pc2p3	Pan
Luteimonas	2	0.053633681952266	pc2p3	Pan
Luteitalea	1	0.026816840976133	pc2p3	Pan
Lysobacter	8	0.214534727809064	pc2p3	Pan
Marinobacter	5	0.134084204880665	pc2p3	Pan
Massilia	6	0.160901045856798	pc2p3	Pan
Meiothermus	1	0.026816840976133	pc2p3	Pan
Melaminivora	8	0.214534727809064	pc2p3	Pan
Melittangium	2	0.053633681952266	pc2p3	Pan
Mesorhizobium	2	0.053633681952266	pc2p3	Pan
Methylibium	1	0.026816840976133	pc2p3	Pan
Methylobacterium	1	0.026816840976133	pc2p3	Pan
Methylophilus	3	0.080450522928399	pc2p3	Pan
Methyloversatilis	4	0.107267363904532	pc2p3	Pan
Microbacterium	1	0.026816840976133	pc2p3	Pan
Micrococcus	1	0.026816840976133	pc2p3	Pan
Micromonospora	5	0.134084204880665	pc2p3	Pan
Micropruina	1	0.026816840976133	pc2p3	Pan
