Host_Genus	Protein	Species	Count	PC1code	PC2code	PC1nomodcode	PC2nomodcode
Pan	Ferric iron ABC transporter, permease protein	Oribacterium sp. oral taxon 078	132.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Oscillibacter ruminantium	3.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Oscillibacter sp. 1-3	73.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Paenibacillus sp. Y412MC10	1.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Paracoccus aminophilus	1.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Paracoccus denitrificans	2.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Paracoccus sp. CBA4604	1.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Parvimonas micra	2.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Parvimonas sp. KA00067	1.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Pelagibacterium halotolerans	1.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Phytobacter ursingii	1.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Polaromonas sp. JS666	1.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Pseudomonas entomophila	1.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Pseudomonas frederiksbergensis	1.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Pseudomonas furukawaii	1.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Pseudomonas koreensis	3.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Pseudomonas mandelii	1.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Pseudomonas moraviensis	1.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Pseudomonas putida	3.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Pseudomonas sp. 02C 26	1.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Pseudomonas sp. 45MFCol3.1	1.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Pseudomonas sp. GR 6-02	1.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Pseudomonas sp. HMSC08G10	4.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Pseudomonas sp. R62	2.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Pseudomonas stutzeri	1.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Rhizobium sp. IRBG74	1.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Rhizobium sp. NT-26	1.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Rhodobacter capsulatus	2.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Roseobacter litoralis	1.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Roseomonas cervicalis	3.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Roseomonas gilardii	1.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Ruminococcaceae bacterium D16	17.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Selenomonas bovis	1.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Selenomonas flueggei	2.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Selenomonas noxia	12.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Selenomonas sp. oral taxon 126	1.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Selenomonas sp. oral taxon 138	1.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Selenomonas sp. oral taxon 478	2.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Selenomonas sp. oral taxon 920	1.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Sinorhizobium medicae	1.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Sinorhizobium meliloti	1.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Sphaerochaeta globosa	5.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Starkeya novella	4.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Streptococcus suis	1.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Streptomyces malaysiensis	1.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Streptomyces sp. CLI2509	7.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Streptomyces sp. HGB0020	9.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Streptomyces sp. M56	2.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Thalassococcus sp. SH-1	1.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Treponema denticola	179.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Treponema lecithinolyticum	17.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Treponema maltophilum	747.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Treponema putidum	23.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Treponema socranskii	1179.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Treponema vincentii	4.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Variovorax paradoxus	2.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Variovorax sp. HW608	1.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Variovorax sp. PAMC 28711	1.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	Variovorax sp. PMC12	1.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	[Clostridium] aminophilum	2.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	[Clostridium] asparagiforme	31.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	[Clostridium] bolteae	5.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	[Clostridium] citroniae	1.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	[Clostridium] clostridioforme	3.0	none	none	none	pc2p6nomod
Pan	Ferric iron ABC transporter, permease protein	[Pseudomonas] mesoacidophila	1.0	none	none	none	pc2p6nomod
Pan	FtsK/SpoIIIE family protein, putative EssC component of Type VII secretion system	Actinomyces dentalis	7.0	none	pc2n6	none	pc2n6nomod
Pan	FtsK/SpoIIIE family protein, putative EssC component of Type VII secretion system	Actinomyces sp. oral taxon 414	37.0	none	pc2n6	none	pc2n6nomod
Pan	FtsK/SpoIIIE family protein, putative EssC component of Type VII secretion system	Actinomyces sp. oral taxon 897	3.0	none	pc2n6	none	pc2n6nomod
Pan	FtsK/SpoIIIE family protein, putative EssC component of Type VII secretion system	Bacillus cereus	4.0	none	pc2n6	none	pc2n6nomod
Pan	FtsK/SpoIIIE family protein, putative EssC component of Type VII secretion system	Bacillus thuringiensis	2.0	none	pc2n6	none	pc2n6nomod
Pan	FtsK/SpoIIIE family protein, putative EssC component of Type VII secretion system	Cellulosimicrobium cellulans	1.0	none	pc2n6	none	pc2n6nomod
Pan	FtsK/SpoIIIE family protein, putative EssC component of Type VII secretion system	Enterococcus faecalis	6.0	none	pc2n6	none	pc2n6nomod
Pan	FtsK/SpoIIIE family protein, putative EssC component of Type VII secretion system	Georgenia sp. ZLJ0423	1.0	none	pc2n6	none	pc2n6nomod
Pan	FtsK/SpoIIIE family protein, putative EssC component of Type VII secretion system	Mycolicibacter sinensis	3.0	none	pc2n6	none	pc2n6nomod
Pan	FtsK/SpoIIIE family protein, putative EssC component of Type VII secretion system	Oceanobacillus iheyensis	1.0	none	pc2n6	none	pc2n6nomod
Pan	FtsK/SpoIIIE family protein, putative EssC component of Type VII secretion system	Parvimonas micra	479.0	none	pc2n6	none	pc2n6nomod
Pan	FtsK/SpoIIIE family protein, putative EssC component of Type VII secretion system	Phycicoccus dokdonensis	8.0	none	pc2n6	none	pc2n6nomod
Pan	FtsK/SpoIIIE family protein, putative EssC component of Type VII secretion system	Promicromonosporaceae bacterium W15	2.0	none	pc2n6	none	pc2n6nomod
Pan	FtsK/SpoIIIE family protein, putative EssC component of Type VII secretion system	Streptococcus cristatus	4.0	none	pc2n6	none	pc2n6nomod
Pan	FtsK/SpoIIIE family protein, putative EssC component of Type VII secretion system	Streptococcus gallolyticus	1.0	none	pc2n6	none	pc2n6nomod
Pan	FtsK/SpoIIIE family protein, putative EssC component of Type VII secretion system	Streptococcus oralis	1.0	none	pc2n6	none	pc2n6nomod
Pan	FtsK/SpoIIIE family protein, putative EssC component of Type VII secretion system	Streptococcus sanguinis	20.0	none	pc2n6	none	pc2n6nomod
Pan	FtsK/SpoIIIE family protein, putative EssC component of Type VII secretion system	Streptococcus sp. HMSC078D09	1.0	none	pc2n6	none	pc2n6nomod
Pan	FtsK/SpoIIIE family protein, putative EssC component of Type VII secretion system	Streptococcus sp. M143	1.0	none	pc2n6	none	pc2n6nomod
Pan	FtsK/SpoIIIE family protein, putative EssC component of Type VII secretion system	Streptosporangium sp. 'caverna'	1.0	none	pc2n6	none	pc2n6nomod
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Achromobacter spanius	2.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Acidithiobacillus caldus	2.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Acidobacterium capsulatum	2.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Acidovorax avenae	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Acidovorax cattleyae	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Acidovorax sp. MR-S7	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Acinetobacter bereziniae	2.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Acinetobacter guillouiae	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Acinetobacter johnsonii	2.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Acinetobacter junii	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Actinokineospora inagensis	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Actinomyces radicidentis	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Actinomyces sp. oral taxon 414	2.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Aeromonas hydrophila	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Afipia sp. GAS231	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Aggregatibacter actinomycetemcomitans	2.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Aggregatibacter aphrophilus	2.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Agrobacterium fabrum	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Agrobacterium tumefaciens	2.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Alcanivorax sp. DG881	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Alicycliphilus denitrificans	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Alkalilimnicola ehrlichii	2.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Allochromatium vinosum	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Alloprevotella tannerae	3.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Altererythrobacter dongtanensis	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Altererythrobacter mangrovi	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Altererythrobacter namhicola	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Aminobacter aminovorans	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Aminobacter sp. MSH1	2.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Antarctobacter heliothermus	2.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Aquabacterium olei	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Azohydromonas australica	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Azotobacter chroococcum	4.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Bacteroides barnesiae	7.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Bacteroides eggerthii	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Bacteroides finegoldii	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Bacteroides fragilis	6.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Bacteroides gallinarum	2.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Bacteroides heparinolyticus	2.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Bacteroides mediterraneensis	2.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Bacteroides oleiciplenus	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Bacteroides sp. D2	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Bacteroides sp. D20	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Bacteroides sp. HPS0048	2.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Bacteroides stercoris	2.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Bacteroides thetaiotaomicron	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Bacteroides uniformis	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Bacteroides zoogleoformans	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Bacteroidetes oral taxon 274	1998.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Barnesiella viscericola	19.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Belnapia sp. F-4-1	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Blastochloris viridis	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Bordetella avium	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Bordetella trematum	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Bosea sp. RAC05	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Bosea sp. UNC402CLCol	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Bosea vaviloviae	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Bradyrhizobium sp. DOA9	2.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Bradyrhizobium sp. WSM1253	6.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Butyricicoccus pullicaecorum	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Campylobacter concisus	3.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Campylobacter curvus	2.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Campylobacter fetus	2.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Campylobacter gracilis	260.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Campylobacter hominis	2.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Candidatus Filomicrobium marinum	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Capnocytophaga cynodegmi	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Capnocytophaga granulosa	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Capnocytophaga ochracea	7.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Capnocytophaga sp. oral taxon 323	2.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Capnocytophaga sp. oral taxon 336	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Capnocytophaga sputigena	8.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Cardiobacterium hominis	2.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Cardiobacterium valvarum	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Caulobacter mirabilis	3.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Caulobacter vibrioides	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Chelatococcus daeguensis	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Chlorobaculum parvum	6.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Chlorobaculum tepidum	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Christensenella sp. Marseille-P3954	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Chryseobacterium gleum	4.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Citrobacter portucalensis	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Citromicrobium sp. JL477	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Collimonas arenae	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Comamonas testosteroni	2.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Coriobacteriaceae bacterium 68-1-3	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Deinococcus ficus	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Delftia acidovorans	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Delftia tsuruhatensis	4.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Desulfobulbus oralis	35.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Desulfomicrobium orale	33.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Desulfovibrio piger	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Desulfovibrio sp. FW1012B	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Desulfuromonas soudanensis	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Dialister invisus	6.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Diaphorobacter polyhydroxybutyrativorans	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Dokdonella koreensis	7.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Duganella zoogloeoides	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Dyella jiangningensis	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Dysgonomonas gadei	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Eggerthellaceae bacterium AT8	3.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Ensifer adhaerens	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Enterobacter bugandensis	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Enterobacter sp. R4-368	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Enterorhabdus caecimuris	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Erythrobacter seohaensis	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Erythrobacter sp. HL-111	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Escherichia coli	2.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Geminocystis herdmanii	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Geoalkalibacter subterraneus	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Geobacter bemidjiensis	15.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Gloeobacter violaceus	3.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Halomonas lutea	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Herbaspirillum robiniae	1.0	none	pc2p7	none	pc2p7nomode
Pan	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	Hydrogenophaga sp. PBC	2.0	none	pc2p7	none	pc2p7nomode
