Host_Genus	Protein	Species	Count	PC1code	PC2code	PC1nomodcode	PC2nomodcode
Gorilla	ATP-dependent DNA helicase Rep	Neisseria sp. HMSC068C04	20.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Neisseria sp. HMSC069H12	17.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Neisseria sp. HMSC06F02	3.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Neisseria sp. HMSC070A01	7.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Neisseria sp. HMSC070E12	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Neisseria sp. HMSC071C03	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Neisseria sp. HMSC072B12	2.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Neisseria sp. HMSC072F04	48.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Neisseria sp. HMSC073B07	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Neisseria sp. HMSC073G10	9.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Neisseria sp. HMSC074B07	2.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Neisseria sp. HMSC077D05	2.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Neisseria sp. HMSC078C12	5.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Neisseria sp. HMSC15C08	15.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Neisseria sp. HMSC15G01	37.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Neisseria sp. HMSC31F04	3.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Neisseria sp. HMSC70E02	20.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Neisseria sp. oral taxon 014	13.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Neisseria subflava	89.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Neisseria zoodegmatis	24.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Neorhizobium galegae	1.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Niabella aurantiaca	1.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Nitrosococcus halophilus	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Nocardiopsis dassonvillei	11.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Nocardiopsis sp. CNS-639	10.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Nonomuraea indica	2.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Oceanimonas smirnovii	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Oceanobacillus sp. 160	1.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Oenococcus kitaharae	1.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Olsenella sp. Marseille-P2300	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Olsenella sp. oral taxon 807	19.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Olsenella uli	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Ottowia oryzae	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Ottowia sp. Marseille-P4747	33.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Ottowia sp. oral taxon 894	10.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Oxalobacter formigenes	11.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Paenibacillus odorifer	1.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Paenibacillus sanguinis	1.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Paenibacillus sp. HW567	1.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Paenibacillus xylanexedens	1.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Pantoea rwandensis	2.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pantoea sp. PSNIH1	2.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pantoea sp. PSNIH2	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pantoea stewartii	1.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Pantoea vagans	9.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pasteurella dagmatis	25.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pasteurella multocida	15.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pasteurellaceae bacterium NI1060	15.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Pasteurellaceae bacterium NI1060	3.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Paucibacter sp. KCTC 42545	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pectobacterium atrosepticum	1.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Pectobacterium atrosepticum	3.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pectobacterium carotovorum	1.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Pectobacterium carotovorum	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pectobacterium polaris	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pediococcus acidilactici	1.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Phocaeicola abscessus	2.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Phocaeicola abscessus	2.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Photobacterium damselae	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Phytobacter sp. SCO41	3.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Phytobacter ursingii	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Plautia stali symbiont	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Plesiomonas shigelloides	1.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Plesiomonas shigelloides	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pluralibacter gergoviae	1.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Porphyromonas gingivalis	5.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Prevotella dentalis	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Prevotella oralis	2.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Prevotella saccharolytica	17.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Proteiniphilum acetatigenes	1.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Proteus mirabilis	5.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Proteus vulgaris	5.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Providencia alcalifaciens	9.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Providencia burhodogranariea	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Providencia heimbachae	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Providencia rettgeri	372.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Providencia rustigianii	3.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Providencia sp. WCHPr000369	2.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Providencia stuartii	3.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudoalteromonas arctica	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudoalteromonas espejiana	3.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudoalteromonas phenolica	3.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas aeruginosa	3.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas alcaligenes	3.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas alcaliphila	17.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas alkylphenolica	3.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas azotifigens	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas balearica	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas citronellolis	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas donghuensis	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas fluorescens	6.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas fragi	2.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas fulva	6.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas furukawaii	6.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas koreensis	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas lurida	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas mendocina	6.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas moraviensis	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas oleovorans	3.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas orientalis	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas oryzae	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas oryzihabitans	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas protegens	3.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas putida	12.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas resinovorans	2.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas sihuiensis	6.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas sp. 02C 26	4.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas sp. 31-12	3.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas sp. ATCC 13867	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas sp. B10	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas sp. DY-1	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas sp. FDAARGOS_380	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas sp. HLS-6	22.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas sp. HMSC08G10	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas sp. HPB0071	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas sp. LAB-08	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas sp. LG1D9	3.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas sp. LH1G9	2.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas sp. LPH1	3.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas sp. MRSN12121	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas sp. MYb193	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas sp. NC02	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas sp. R2A2	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas sp. TMW 2.1634	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas sp. UW4	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas stutzeri	27.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas synxantha	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas syringae	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas syringae group genomosp. 3	3.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas taetrolens	25.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas thermotolerans	7.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas trivialis	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas versuta	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudomonas viridiflava	3.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudopropionibacterium propionicum	41.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Pseudoxanthomonas spadix	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Pseudoxanthomonas suwonensis	2.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Psychromonas ingrahamii	1.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Ralstonia insidiosa	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Ramlibacter tataouinensis	5.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Raoultella ornithinolytica	2.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Rathayibacter tritici	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Rheinheimera perlucida	6.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Rhizobium favelukesii	1.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Rhizobium leguminosarum	2.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Rodentibacter pneumotropicus	6.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Rothia aeria	3.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Rubrivivax gelatinosus	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Ruminococcaceae bacterium D16	1.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Salinimonas chungwhensis	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Salmonella bongori	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Salmonella enterica	1.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Sanguibacter keddieii	1.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Selenomonas sputigena	1.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Serinicoccus sp. JLT9	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Serpentinomonas raichei	2.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Serratia ficaria	10.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Serratia fonticola	1.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Serratia liquefaciens	2.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Serratia marcescens	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Serratia plymuthica	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Serratia sp. SSNIH1	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Shewanella benthica	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Shewanella denitrificans	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Shewanella loihica	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Shewanella putrefaciens	6.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Shewanella sediminis	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Shewanella sp. ANA-3	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Shewanella sp. FDAARGOS_354	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Shewanella sp. WE21	2.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Simonsiella muelleri	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Sinomonas atrocyanea	1.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Sinorhizobium fredii	1.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Slackia piriformis	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Sodalis endosymbiont of Henestaris halophilus	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Sorangium cellulosum	3.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Staphylococcus equorum	7.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Staphylococcus kloosii	1.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Staphylococcus sp. AntiMn-1	2.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Staphylococcus xylosus	3.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Stenotrophomonas acidaminiphila	133.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Stenotrophomonas maltophilia	1.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Stenotrophomonas maltophilia	114.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Stenotrophomonas nitritireducens	3.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Stenotrophomonas rhizophila	13.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Stenotrophomonas sp. G4	2.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Stenotrophomonas sp. HMSC10F06	4.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Stenotrophomonas sp. HMSC10F07	3.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Stenotrophomonas sp. LM091	5.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Stenotrophomonas sp. Pemsol	3.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Stenotrophomonas sp. SAU14A_NAIMI4_5	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Stenotrophomonas sp. SKA14	2.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Stenotrophomonas sp. WZN-1	5.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Stenotrophomonas sp. YAU14D1_LEIMI4_1	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Stenotrophomonas sp. ZAC14D2_NAIMI4_6	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Streptococcus cristatus	2.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Streptococcus gallolyticus	2.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Streptococcus himalayensis	1.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Streptococcus infantarius	1.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Streptococcus mutans	124.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Streptococcus oralis	3.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Streptococcus pneumoniae	2.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Streptococcus sanguinis	25.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Streptococcus sp. DD04	5.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Streptococcus sp. HMSC061E03	2.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Streptococcus sp. HMSC073F11	1.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Streptococcus sp. HMSC078D09	1.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Streptococcus thoraltensis	1.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Streptomyces avermitilis	1.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Streptomyces malaysiensis	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Streptomyces scabrisporus	2.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Streptomyces sp. HmicA12	1.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Streptomyces vietnamensis	1.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Streptomyces xiamenensis	1.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Sulfurifustis variabilis	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Teredinibacter turnerae	2.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Thioalkalivibrio sp. AKL7	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Thiobacillus thioparus	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Thiomonas delicata	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Thiomonas sp. FB-6	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Thiomonas sp. X19	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Treponema denticola	48.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Treponema denticola	60.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Treponema lecithinolyticum	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Treponema maltophilum	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Treponema maltophilum	167.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Treponema medium	3.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Treponema putidum	4.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Treponema putidum	5.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Treponema sp. OMZ 838	5.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Treponema vincentii	8.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Uliginosibacterium gangwonense	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Variovorax boronicumulans	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Variovorax paradoxus	3.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Variovorax sp. HW608	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Variovorax sp. PMC12	4.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Verminephrobacter eiseniae	2.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Vibrio cholerae	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Vibrio furnissii	3.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Vibrio gazogenes	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Vibrio mimicus	2.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Vibrio parahaemolyticus	4.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Vibrio rumoiensis	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Vibrio sp. 2521-89	3.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Vibrio sp. J2-12	1.0	none	pc2n9	none	pc2n10nomod
Gorilla	ATP-dependent DNA helicase Rep	Vibrio splendidus	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Vibrio tritonius	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Wohlfahrtiimonas chitiniclastica	33.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Xanthomonas arboricola	3.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Xanthomonas campestris	4.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Xanthomonas citri	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Xanthomonas euvesicatoria	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Xanthomonas gardneri	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Xanthomonas hortorum	2.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Xanthomonas oryzae	1.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Xanthomonas sacchari	2.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Xanthomonas translucens	12.0	none	pc2p8	none	none
Gorilla	ATP-dependent DNA helicase Rep	Xanthomonas vesicatoria	2.0	none	pc2p8	none	none
