Host_Genus	Protein	Species	Count	PC1code	PC2code	PC1nomodcode	PC2nomodcode
Homo	Catalase (EC 1.11.1.6)	Micrococcus luteus	26.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Micrococcus sp. HMSC067E09	6.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Micrococcus sp. HMSC31B01	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Micromonospora echinaurantiaca	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Micromonospora echinospora	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Micromonospora narathiwatensis	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Micromonospora sp. ATCC 39149	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Micromonospora sp. WMMA2032	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Micromonospora zamorensis	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Microvirga lotononidis	5.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Microvirga massiliensis	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Microvirgula aerodenitrificans	7.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Modestobacter marinus	8.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Moraxella catarrhalis	15.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Moraxella osloensis	21.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Moraxella ovis	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Mycobacterium asiaticum	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Mycobacterium avium	11.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Mycobacterium dioxanotrophicus	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Mycobacterium haemophilum	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Mycobacterium interjectum	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Mycobacterium kansasii	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Mycobacterium marseillense	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Mycobacterium paragordonae	3.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Mycobacterium shigaense	3.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Mycobacterium sp. 360MFTsu5.1	3.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Mycobacterium sp. MS1601	10.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Mycobacterium sp. YC-RL4	3.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Mycobacterium sp. djl-10	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Mycobacterium triplex	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Mycobacteroides abscessus	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Mycolicibacter icosiumassiliensis	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Mycolicibacter sinensis	8.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Mycolicibacter terrae	8.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Mycolicibacterium acapulense	9.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Mycolicibacterium chubuense	8.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Mycolicibacterium farcinogenes	3.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Mycolicibacterium fortuitum	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Mycolicibacterium gilvum	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Mycolicibacterium goodii	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Mycolicibacterium houstonense	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Mycolicibacterium litorale	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Mycolicibacterium peregrinum	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Mycolicibacterium phlei	3.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Mycolicibacterium rutilum	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Mycolicibacterium septicum	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Mycolicibacterium setense	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Mycolicibacterium smegmatis	3.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Mycolicibacterium thermoresistibile	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Mycolicibacterium vaccae	4.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Myxococcus hansupus	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Myxococcus xanthus	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Nakamurella lactea	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Nakamurella multipartita	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria cinerea	7.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria elongata	259.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria gonorrhoeae	24.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria lactamica	82.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria meningitidis	43.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria mucosa	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria polysaccharea	75.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria shayeganii	82.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria sicca	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria sp. 10022	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria sp. 10023	102.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria sp. GT4A_CT1	182.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria sp. HMSC03D10	16.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria sp. HMSC055H02	133.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria sp. HMSC056A03	62.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria sp. HMSC056A04	45.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria sp. HMSC061B04	21.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria sp. HMSC061E12	385.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria sp. HMSC064D07	19.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria sp. HMSC064E01	176.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria sp. HMSC064F04	457.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria sp. HMSC065C04	9.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria sp. HMSC065D04	116.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria sp. HMSC066H01	497.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria sp. HMSC067H09	37.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria sp. HMSC068C04	18.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria sp. HMSC069H12	357.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria sp. HMSC06F02	80.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria sp. HMSC070F02	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria sp. HMSC072B12	297.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria sp. HMSC072C05	211.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria sp. HMSC072F04	86.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria sp. HMSC073B07	15.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria sp. HMSC073G10	10.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria sp. HMSC074B07	13.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria sp. HMSC075C12	153.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria sp. HMSC077D05	111.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria sp. HMSC078C12	21.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria sp. HMSC078H04	226.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria sp. HMSC15C08	403.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria sp. HMSC15G01	140.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria sp. HMSC31F04	354.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria sp. HMSC70E02	398.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria sp. oral taxon 014	122.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria subflava	17.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria wadsworthii	13.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria weaveri	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neisseria zoodegmatis	8.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Neorhizobium sp. NCHU2750	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Nitratireductor sp. OM-1	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Nitrobacter hamburgensis	10.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Nitrosococcus halophilus	30.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Nitrosococcus watsonii	4.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Nitrosomonas eutropha	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Nitrospira moscoviensis	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Nitrospirillum amazonense	28.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Nocardia cyriacigeorgica	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Nocardia farcinica	4.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Nocardia nova	7.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Nocardia sp. BMG111209	3.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Nocardia terpenica	3.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Nocardioides halotolerans	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Nocardioides sp. 603	4.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Nocardioides sp. CF8	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Nocardioides sp. JS614	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Nocardiopsis dassonvillei	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Nocardiopsis gilva	4.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Nonomuraea coxensis	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Nonomuraea indica	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Nonomuraea sp. ATCC 55076	14.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Novosphingobium barchaimii	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Novosphingobium sp. MBES04	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Novosphingobium sp. P6W	7.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Oceanithermus profundus	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Oceanobacillus iheyensis	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Ochrobactrum anthropi	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Oligotropha carboxidovorans	14.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Ornithinimicrobium sp. AMA3305	9.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Orrella dioscoreae	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Ottowia oryzae	101.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Oxalobacteraceae bacterium AB_14	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Paenibacillus harenae	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Paenibacillus sp. JDR-2	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Paenibacillus sp. oral taxon 786	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Paludisphaera borealis	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pandoraea faecigallinarum	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pandoraea oxalativorans	6.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pandoraea pnomenusa	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pandoraea sp. SD6-2	5.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pandoraea sputorum	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pandoraea vervacti	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pannonibacter phragmitetus	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pantoea ananatis	10.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pantoea vagans	29.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Paraburkholderia bryophila	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Paraburkholderia caribensis	7.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Paraburkholderia fungorum	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Paraburkholderia hospita	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Paraburkholderia phymatum	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Paraburkholderia phytofirmans	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Paraburkholderia sp. CCGE1002	4.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Paraburkholderia sp. JPY251	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Paraburkholderia sp. SOS3	3.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Paraburkholderia sprentiae	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Paraburkholderia terrae	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Paracoccus contaminans	3.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Paracoccus denitrificans	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Paracoccus sp. CBA4604	18.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Paracoccus sp. SC2-6	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Parageobacillus thermoglucosidasius	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Paraoerskovia marina	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pasteurellaceae bacterium NI1060	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Patulibacter minatonensis	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Paucimonas lemoignei	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Phaeobacter inhibens	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Phenylobacterium zucineum	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Photobacterium damselae	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Photobacterium profundum	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Plantibacter flavus	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Polaribacter sp. SA4-12	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Polaromonas sp. JS666	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Polaromonas sp. SP1	5.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Porphyrobacter neustonensis	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Porphyromonas gulae	89.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Promicromonospora kroppenstedtii	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Propionibacterium sp. HMSC062D02	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Propionibacterium sp. KPL1844	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Providencia stuartii	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudarthrobacter equi	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudoalteromonas carrageenovora	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudoalteromonas tunicata	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudoduganella violaceinigra	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudogulbenkiania sp. NH8B	4.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudolabrys taiwanensis	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas aeruginosa	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas alcaligenes	4.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas alkylphenolica	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas antarctica	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas arsenicoxydans	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas avellanae	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas azotifigens	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas azotoformans	32.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas balearica	3.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas brassicacearum	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas cedrina	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas chlororaphis	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas citronellolis	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas cremoricolorata	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas donghuensis	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas entomophila	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas extremorientalis	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas fluorescens	25.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas fragi	12.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas fuscovaginae	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas guangdongensis	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas koreensis	10.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas libanensis	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas litoralis	3.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas lurida	4.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas monteilii	3.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas moraviensis	6.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas oleovorans	6.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas orientalis	6.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas palleroniana	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas parafulva	3.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas plecoglossicida	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas psychrophila	3.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas putida	33.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas rhizosphaerae	5.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas rhodesiae	3.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas saudimassiliensis	3.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas sp. 02C 26	13.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas sp. ATCC 13867	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas sp. B10	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas sp. DR 5-09	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas sp. HMSC067D05	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas sp. HMSC067G02	3.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas sp. HMSC075A08	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas sp. HMSC08G10	5.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas sp. JY-Q	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas sp. LG1D9	4.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas sp. LG1E9	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas sp. LH1G9	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas sp. MYb193	3.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas sp. NC02	19.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas sp. R62	4.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas sp. S09G 359	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas sp. TKP	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas sp. URMO17WK12:I4	3.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas sp. Z003-0.4C(8344-21)	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas stutzeri	6.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas syringae	4.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas taetrolens	10.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas thivervalensis	16.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas tolaasii	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas veronii	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas viridiflava	7.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudomonas yamanorum	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudonocardia sp. AL041005-10	9.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudonocardia sp. HH130630-07	5.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudonocardia spinosispora	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudorhodoplanes sinuspersici	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudovibrio sp. FO-BEG1	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Pseudoxanthomonas suwonensis	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Psychrobacter cryohalolentis	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Psychrobacter sp. 1501(2011)	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Psychrobacter sp. DAB_AL43B	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Rahnella aquatilis	19.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Ralstonia pickettii	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Ralstonia solanacearum	12.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Ramlibacter tataouinensis	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Raoultibacter massiliensis	7.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Raoultibacter timonensis	21.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Rhizobium gallicum	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Rhizobium giardinii	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Rhizobium leguminosarum	3.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Rhizobium mesoamericanum	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Rhizobium pusense	2.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Rhizobium sp. 2MFCol3.1	1.0	none	pc2p10	none	none
Homo	Catalase (EC 1.11.1.6)	Rhizobium sp. NT-26	3.0	none	pc2p10	none	none
