Host_Genus	Protein	Species	Count	PC1code	PC2code	PC1nomodcode	PC2nomodcode
Alouatta	Catalase (EC 1.11.1.6)	Actinopolyspora erythraea	15.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Actinopolyspora mortivallis	10.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Actinosynnema pretiosum	5.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Aeromicrobium choanae	5.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Aeromicrobium massiliense	9.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Aeromicrobium sp. A1-2	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Aeromonas hydrophila	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Aeromonas salmonicida	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Afipia clevelandensis	3.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Aggregatibacter actinomycetemcomitans	823.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Alicycliphilus denitrificans	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Aminobacter aminovorans	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Amycolatopsis alba	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Amycolatopsis benzoatilytica	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Amycolatopsis japonica	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Amycolatopsis methanolica	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Amycolatopsis sp. AA4	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Aquamicrobium defluvii	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Arenimonas caeni	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Arhodomonas aquaeolei	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Arthrobacter enclensis	3.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Arthrobacter sp. 135MFCol5.1	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Arthrobacter sp. 162MFSha1.1	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Arthrobacter sp. 35/47	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Arthrobacter sp. 35W	3.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Arthrobacter sp. B6	5.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Arthrobacter sp. ERGS1:01	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Arthrobacter sp. FB24	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Arthrobacter sp. H41	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Arthrobacter sp. QXT-31	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Arthrobacter sp. ZXY-2	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Asinibacterium sp. OR53	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Asticcacaulis biprosthecium	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Aureimonas sp. AU20	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Azoarcus sp. BH72	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Azospirillum sp. CFH 70021	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Azotobacter chroococcum	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Bacillus cereus	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Bacteroides salyersiae	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Bdellovibrio bacteriovorus	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Bordetella petrii	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Bordetella sp. H567	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Bosea sp. AS-1	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Bosea sp. PAMC 26642	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Brachymonas chironomi	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Brachyspira murdochii	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Bradyrhizobiaceae bacterium SG-6C	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Bradyrhizobium erythrophlei	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Bradyrhizobium genosp. SA-4	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Bradyrhizobium lablabi	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Bradyrhizobium sp. SK17	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Brevibacillus thermoruber	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Brevibacterium linens	5.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Brevundimonas diminuta	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Brevundimonas sp. LM2	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Brevundimonas vesicularis	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Burkholderia ambifaria	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Burkholderia gladioli	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Burkholderia vietnamiensis	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Campylobacter peloridis	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Castellaniella defragrans	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Caulobacter segnis	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Cellulomonas flavigena	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Cellulomonas massiliensis	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Cellulomonas sp. PSBB021	4.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Cellulosimicrobium sp. TH-20	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Chelatococcus sp. CO-6	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Chitiniphilus shinanonensis	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Chryseobacterium sp. T16E-39	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Citreicella sp. SE45	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Citrobacter sp. MGH105	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Collimonas pratensis	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Comamonas aquatica	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Corynebacterium diphtheriae	8.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Corynebacterium doosanense	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Corynebacterium durum	20.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Corynebacterium glyciniphilum	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Corynebacterium halotolerans	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Corynebacterium matruchotii	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Corynebacterium pilosum	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Corynebacterium provencense	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Corynebacterium vitaeruminis	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Cryptosporangium arvum	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Cupriavidus gilardii	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Cupriavidus necator	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Curvibacter sp. PAE-UM	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Delftia sp. Cs1-4	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Dermacoccus nishinomiyaensis	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Devosia sp. A16	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Dickeya solani	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Dietzia psychralcaliphila	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Empedobacter brevis	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Ensifer adhaerens	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Enterobacter cloacae	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Euzebya sp. DY32-46	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Frankia alni	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Friedmanniella sagamiharensis	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Gemmata sp. SH-PL17	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Gemmatimonas aurantiaca	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Geodermatophilus obscurus	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Gluconacetobacter diazotrophicus	3.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Gordonia iterans	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Gordonia phthalatica	3.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Gordonia sp. YC-JH1	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Granulicoccus phenolivorans	5.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Herbaspirillum hiltneri	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Hyphomicrobium sp. 99	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Indioceanicola profundi	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Inquilinus limosus	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Intrasporangium calvum	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Isoptericola dokdonensis	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Isoptericola variabilis	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Janibacter indicus	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Janibacter sp. HTCC2649	3.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Janthinobacterium agaricidamnosum	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Jiangella alkaliphila	3.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Jonesia denitrificans	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Kitasatospora sp. MMS16-BH015	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Kocuria rhizophila	3.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Kocuria sp. BT304	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Kocuria sp. HMSC066H03	3.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Kribbella flavida	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Kutzneria albida	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Kytococcus sedentarius	6.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Lautropia mirabilis	21.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Leifsonia aquatica	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Leifsonia sp. 21MFCrub1.1	4.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Leifsonia xyli	5.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Lentzea guizhouensis	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Leucobacter chromiiresistens	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Luteimonas abyssi	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Lysobacter antibioticus	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Lysobacter capsici	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Lysobacter sp. TY2-98	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Macrococcus caseolyticus	3.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Marmoricola scoriae	10.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Martelella mediterranea	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Massilia armeniaca	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Massilia niastensis	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Massilia sp. WG5	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Massilia sp. YMA4	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Massilia timonae	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Massilia violaceinigra	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Mesorhizobium australicum	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Mesorhizobium japonicum	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Mesorhizobium opportunistum	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Methanosarcina mazei	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Methylibium petroleiphilum	4.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Methylobacterium currus	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Methylobacterium nodulans	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Methylobacterium phyllosphaerae	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Methylobacterium sp. 17SD2-17	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Methylobacterium sp. 17Sr1-1	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Methylobacterium sp. 285MFTsu5.1	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Methylobacterium sp. MB200	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Methylocella silvestris	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Methylorubrum extorquens	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Methylorubrum populi	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Microbacterium sediminis	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Microbacterium sp. CGR1	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Microbacterium sp. UCD-TDU	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Microbispora sp. ATCC PTA-5024	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Microcella alkaliphila	4.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Micrococcus sp. HMSC067E09	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Microlunatus soli	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Micromonospora auratinigra	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Micromonospora echinospora	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Micromonospora narathiwatensis	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Micromonospora sp. ATCC 39149	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Micromonospora sp. M42	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Micromonospora sp. WMMA2032	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Microterricola viridarii	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Microvirga massiliensis	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Mycobacterium avium	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Mycobacterium dioxanotrophicus	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Mycobacterium intracellulare	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Mycobacterium sp. 4858	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Mycobacterium sp. AB57	3.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Mycobacterium sp. YC-RL4	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Mycobacteroides abscessus	7.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Mycolicibacter sinensis	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Mycolicibacter terrae	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Mycolicibacterium aurum	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Mycolicibacterium farcinogenes	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Mycolicibacterium goodii	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Mycolicibacterium hassiacum	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Mycolicibacterium phlei	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Mycolicibacterium rhodesiae	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Mycolicibacterium vaccae	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Myxococcus fulvus	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Myxococcus hansupus	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Nakamurella multipartita	5.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Nakamurella panacisegetis	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Neisseria elongata	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Neisseria lactamica	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Neisseria shayeganii	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Neisseria sp. HMSC03D10	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Neisseria sp. HMSC064F04	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Neisseria sp. HMSC067H09	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Neisseria sp. HMSC072B12	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Neisseria sp. HMSC072F04	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Neisseria sp. HMSC073B07	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Neisseria sp. HMSC078H04	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Neisseria sp. oral taxon 014	5.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Nitrobacter hamburgensis	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Nitrosomonas europaea	5.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Nitrosomonas eutropha	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Nitrospirillum amazonense	3.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Nocardia farcinica	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Nocardia seriolae	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Nocardia sp. CFHS0054	3.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Nocardia suismassiliense	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Nocardioides dokdonensis	4.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Nocardioides insulae	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Nocardioides sp. 603	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Nocardioides sp. 78	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Nocardioides sp. CF8	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Nocardioides sp. Iso805N	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Nocardioides sp. URHA0020	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Nocardiopsis alba	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Novosphingobium barchaimii	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Novosphingobium resinovorum	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Novosphingobium sp. Fuku2-ISO-50	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Novosphingobium sp. MBES04	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Novosphingobium sp. P6W	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Oceanimonas sp. GK1	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Ochrobactrum anthropi	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Oligotropha carboxidovorans	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Opitutaceae bacterium TAV5	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Ornithinimicrobium sp. AMA3305	4.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Orrella dioscoreae	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Paenibacillus sp. Y412MC10	3.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Pantoea ananatis	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Paracoccus aminovorans	3.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Paracoccus sp. CBA4604	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Paracoccus yeei	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Phaeobacter gallaeciensis	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Phycicoccus dokdonensis	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Pimelobacter simplex	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Planctomyces sp. SH-PL62	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Plautia stali symbiont	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Plesiomonas shigelloides	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Pluralibacter gergoviae	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Polaromonas naphthalenivorans	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Polaromonas sp. SP1	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Porphyromonas gulae	119.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Pseudarthrobacter equi	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Pseudarthrobacter phenanthrenivorans	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Pseudomonas aeruginosa	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Pseudomonas alcaligenes	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Pseudomonas citronellolis	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Pseudomonas mendocina	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Pseudomonas monteilii	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Pseudomonas putida	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Pseudomonas reinekei	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Pseudomonas resinovorans	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Pseudomonas sp. 31-12	2.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Pseudomonas sp. AAC	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Pseudomonas sp. LAB-08	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Pseudomonas sp. LPH1	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Pseudomonas sp. TCU-HL1	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Pseudomonas stutzeri	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Pseudomonas xanthomarina	3.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Pseudonocardia dioxanivorans	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Pseudoxanthomonas spadix	1.0	none	pc2p10	none	none
Alouatta	Catalase (EC 1.11.1.6)	Pseudoxanthomonas suwonensis	1.0	none	pc2p10	none	none
