Genus	Sum	Percent	Protein	Host_Genus
Rhizobium	1	0.000781634710834239	pc2n8	Homo
Rhodopseudomonas	1	0.000781634710834239	pc2n8	Homo
Rhodothermaceae	1	0.000781634710834239	pc2n8	Homo
Riemerella	66	0.0515878909150598	pc2n8	Homo
Rudaea	3	0.00234490413250272	pc2n8	Homo
Runella	1	0.000781634710834239	pc2n8	Homo
Saccharomonospora	2	0.00156326942166848	pc2n8	Homo
Saccharophagus	1	0.000781634710834239	pc2n8	Homo
Saccharothrix	2	0.00156326942166848	pc2n8	Homo
Salinispora	4	0.00312653884333695	pc2n8	Homo
Schaalia	1	0.000781634710834239	pc2n8	Homo
Segetibacter	2	0.00156326942166848	pc2n8	Homo
Selenomonas	385	0.300929363671182	pc2n8	Homo
Serratia	1	0.000781634710834239	pc2n8	Homo
Shewanella	3	0.00234490413250272	pc2n8	Homo
Sinorhizobium	1	0.000781634710834239	pc2n8	Homo
Sorangium	3	0.00234490413250272	pc2n8	Homo
Sphingobium	1	0.000781634710834239	pc2n8	Homo
Sphingomonas	1	0.000781634710834239	pc2n8	Homo
Spirosoma	2	0.00156326942166848	pc2n8	Homo
Stackebrandtia	1	0.000781634710834239	pc2n8	Homo
Staphylococcus	3	0.00234490413250272	pc2n8	Homo
Stappia	1	0.000781634710834239	pc2n8	Homo
Stenotrophomonas	13	0.0101612512408451	pc2n8	Homo
Streptobacillus	6	0.00468980826500543	pc2n8	Homo
Streptococcus	63347	49.5142140272165	pc2n8	Homo
Streptomyces	226	0.176649444648538	pc2n8	Homo
Streptosporangium	30	0.0234490413250272	pc2n8	Homo
Symbiobacterium	1	0.000781634710834239	pc2n8	Homo
Tannerella	202	0.157890211588516	pc2n8	Homo
Terracoccus	1	0.000781634710834239	pc2n8	Homo
Tessaracoccus	1	0.000781634710834239	pc2n8	Homo
Thermobispora	1	0.000781634710834239	pc2n8	Homo
Thermomonospora	2	0.00156326942166848	pc2n8	Homo
Treponema	7760	6.06548535607369	pc2n8	Homo
Tsukamurella	1	0.000781634710834239	pc2n8	Homo
Veillonella	938	0.733173358762516	pc2n8	Homo
Winogradskyella	1	0.000781634710834239	pc2n8	Homo
Xanthomonas	5	0.00390817355417119	pc2n8	Homo
Total	127937	100	pc2n8	Homo
Actinoalloteichus	1	0.0571428571428571	pc2n8	Pan
Actinomadura	1	0.0571428571428571	pc2n8	Pan
Actinomyces	12	0.685714285714286	pc2n8	Pan
Actinoplanes	5	0.285714285714286	pc2n8	Pan
Aeromonas	1	0.0571428571428571	pc2n8	Pan
Allokutzneria	1	0.0571428571428571	pc2n8	Pan
Amycolatopsis	10	0.571428571428571	pc2n8	Pan
Bacteroides	2	0.114285714285714	pc2n8	Pan
Brachybacterium	3	0.171428571428571	pc2n8	Pan
Brevibacterium	16	0.914285714285714	pc2n8	Pan
Burkholderia	1	0.0571428571428571	pc2n8	Pan
Capnocytophaga	38	2.17142857142857	pc2n8	Pan
Caulobacter	1	0.0571428571428571	pc2n8	Pan
Cellulosimicrobium	21	1.2	pc2n8	Pan
Corynebacterium	3	0.171428571428571	pc2n8	Pan
Dietzia	1	0.0571428571428571	pc2n8	Pan
Dyadobacter	1	0.0571428571428571	pc2n8	Pan
Enterobacter	9	0.514285714285714	pc2n8	Pan
Enterococcus	3	0.171428571428571	pc2n8	Pan
Flavobacterium	4	0.228571428571429	pc2n8	Pan
Halomicrobium	1	0.0571428571428571	pc2n8	Pan
Janibacter	2	0.114285714285714	pc2n8	Pan
Kitasatospora	8	0.457142857142857	pc2n8	Pan
Kribbella	5	0.285714285714286	pc2n8	Pan
Lacimicrobium	1	0.0571428571428571	pc2n8	Pan
Luteimonas	1	0.0571428571428571	pc2n8	Pan
Lysinibacillus	13	0.742857142857143	pc2n8	Pan
Lysobacter	5	0.285714285714286	pc2n8	Pan
Mediterranea	1	0.0571428571428571	pc2n8	Pan
Micromonospora	42	2.4	pc2n8	Pan
Mycobacterium	1	0.0571428571428571	pc2n8	Pan
Myxococcus	1	0.0571428571428571	pc2n8	Pan
Niabella	1	0.0571428571428571	pc2n8	Pan
Nocardioides	1	0.0571428571428571	pc2n8	Pan
Nocardiopsis	4	0.228571428571429	pc2n8	Pan
Phocaeicola	72	4.11428571428571	pc2n8	Pan
Porphyromonas	345	19.7142857142857	pc2n8	Pan
Prevotella	60	3.42857142857143	pc2n8	Pan
Propionibacterium	54	3.08571428571429	pc2n8	Pan
Rudanella	2	0.114285714285714	pc2n8	Pan
Saccharopolyspora	2	0.114285714285714	pc2n8	Pan
Selenomonas	2	0.114285714285714	pc2n8	Pan
Stackebrandtia	3	0.171428571428571	pc2n8	Pan
Staphylococcus	3	0.171428571428571	pc2n8	Pan
Stenotrophomonas	5	0.285714285714286	pc2n8	Pan
Streptacidiphilus	2	0.114285714285714	pc2n8	Pan
Streptomyces	379	21.6571428571429	pc2n8	Pan
Streptomycetaceae	2	0.114285714285714	pc2n8	Pan
Streptosporangium	1	0.0571428571428571	pc2n8	Pan
Tannerella	18	1.02857142857143	pc2n8	Pan
Tessaracoccus	1	0.0571428571428571	pc2n8	Pan
Thermocrispum	1	0.0571428571428571	pc2n8	Pan
Treponema	576	32.9142857142857	pc2n8	Pan
Veillonella	1	0.0571428571428571	pc2n8	Pan
Total	1750	100	pc2n8	Pan
[Clostridium]	1	0.0581057524694945	pc2n8	Gorilla
[Mannheimia]	1	0.0581057524694945	pc2n8	Gorilla
Actinobacillus	11	0.639163277164439	pc2n8	Gorilla
Actinomadura	2	0.116211504938989	pc2n8	Gorilla
Actinomyces	15	0.871586287042417	pc2n8	Gorilla
Actinoplanes	1	0.0581057524694945	pc2n8	Gorilla
Actinopolymorpha	1	0.0581057524694945	pc2n8	Gorilla
Actinosynnema	1	0.0581057524694945	pc2n8	Gorilla
Aeromonas	17	0.987797791981406	pc2n8	Gorilla
Aggregatibacter	154	8.94828588030215	pc2n8	Gorilla
Alistipes	1	0.0581057524694945	pc2n8	Gorilla
Amycolatopsis	4	0.232423009877978	pc2n8	Gorilla
Arthrobacter	2	0.116211504938989	pc2n8	Gorilla
Bacillus	1	0.0581057524694945	pc2n8	Gorilla
Bacteroides	16	0.929692039511912	pc2n8	Gorilla
Blautia	2	0.116211504938989	pc2n8	Gorilla
Bosea	1	0.0581057524694945	pc2n8	Gorilla
Brachybacterium	7	0.406740267286461	pc2n8	Gorilla
Brevibacterium	22	1.27832655432888	pc2n8	Gorilla
Candidatus	1	0.0581057524694945	pc2n8	Gorilla
Capnocytophaga	88	5.11330621731551	pc2n8	Gorilla
Catelliglobosispora	1	0.0581057524694945	pc2n8	Gorilla
Catonella	2	0.116211504938989	pc2n8	Gorilla
Caulobacter	1	0.0581057524694945	pc2n8	Gorilla
Chitinophaga	1	0.0581057524694945	pc2n8	Gorilla
Clostridium	10	0.581057524694945	pc2n8	Gorilla
Corynebacterium	17	0.987797791981406	pc2n8	Gorilla
Cutibacterium	1	0.0581057524694945	pc2n8	Gorilla
Deinococcus	1	0.0581057524694945	pc2n8	Gorilla
Enterobacter	1	0.0581057524694945	pc2n8	Gorilla
Enterococcus	21	1.22022080185938	pc2n8	Gorilla
Erysipelothrix	8	0.464846019755956	pc2n8	Gorilla
Exiguobacterium	55	3.1958163858222	pc2n8	Gorilla
Flavobacterium	1	0.0581057524694945	pc2n8	Gorilla
Geobacillus	1	0.0581057524694945	pc2n8	Gorilla
Globicatella	1	0.0581057524694945	pc2n8	Gorilla
Gracilibacillus	1	0.0581057524694945	pc2n8	Gorilla
Kitasatospora	3	0.174317257408483	pc2n8	Gorilla
Klebsiella	1	0.0581057524694945	pc2n8	Gorilla
Kribbella	1	0.0581057524694945	pc2n8	Gorilla
Lacimicrobium	2	0.116211504938989	pc2n8	Gorilla
Lactococcus	213	12.3765252760023	pc2n8	Gorilla
Leclercia	4	0.232423009877978	pc2n8	Gorilla
Leifsonia	1	0.0581057524694945	pc2n8	Gorilla
Lelliottia	5	0.290528762347472	pc2n8	Gorilla
Lentzea	1	0.0581057524694945	pc2n8	Gorilla
Leucobacter	1	0.0581057524694945	pc2n8	Gorilla
Longispora	1	0.0581057524694945	pc2n8	Gorilla
Lysinibacillus	6	0.348634514816967	pc2n8	Gorilla
Mediterranea	1	0.0581057524694945	pc2n8	Gorilla
Melittangium	1	0.0581057524694945	pc2n8	Gorilla
Methylorubrum	1	0.0581057524694945	pc2n8	Gorilla
Microbacterium	7	0.406740267286461	pc2n8	Gorilla
Micromonospora	7	0.406740267286461	pc2n8	Gorilla
Neisseria	2	0.116211504938989	pc2n8	Gorilla
Nocardiopsis	29	1.68506682161534	pc2n8	Gorilla
Nonomuraea	2	0.116211504938989	pc2n8	Gorilla
Oceanobacillus	1	0.0581057524694945	pc2n8	Gorilla
Ornithinimicrobium	2	0.116211504938989	pc2n8	Gorilla
Paenibacillus	1	0.0581057524694945	pc2n8	Gorilla
Pantoea	1	0.0581057524694945	pc2n8	Gorilla
Phocaeicola	26	1.51074956420686	pc2n8	Gorilla
Plantactinospora	1	0.0581057524694945	pc2n8	Gorilla
Porphyromonas	49	2.84718187100523	pc2n8	Gorilla
Prevotella	42	2.44044160371877	pc2n8	Gorilla
Propionibacterium	1	0.0581057524694945	pc2n8	Gorilla
Pseudomonas	1	0.0581057524694945	pc2n8	Gorilla
Pseudoxanthomonas	2	0.116211504938989	pc2n8	Gorilla
Rhizobium	1	0.0581057524694945	pc2n8	Gorilla
Rhodanobacter	2	0.116211504938989	pc2n8	Gorilla
Rhodonellum	1	0.0581057524694945	pc2n8	Gorilla
Rudaea	1	0.0581057524694945	pc2n8	Gorilla
Sanguibacter	1	0.0581057524694945	pc2n8	Gorilla
Selenomonas	3	0.174317257408483	pc2n8	Gorilla
Serratia	1	0.0581057524694945	pc2n8	Gorilla
Shewanella	16	0.929692039511912	pc2n8	Gorilla
Sphingomonas	2	0.116211504938989	pc2n8	Gorilla
Staphylococcus	15	0.871586287042417	pc2n8	Gorilla
Stenotrophomonas	304	17.6641487507263	pc2n8	Gorilla
Streptococcus	163	9.4712376525276	pc2n8	Gorilla
Streptomyces	69	4.00929692039512	pc2n8	Gorilla
Tannerella	6	0.348634514816967	pc2n8	Gorilla
Thermobifida	3	0.174317257408483	pc2n8	Gorilla
Treponema	230	13.3643230679837	pc2n8	Gorilla
Veillonella	9	0.52295177222545	pc2n8	Gorilla
Vibrio	1	0.0581057524694945	pc2n8	Gorilla
Xanthomonas	5	0.290528762347472	pc2n8	Gorilla
Total	1721	100	pc2n8	Gorilla
Acholeplasma	1	0.0855431993156544	pc2n8	Alouatta
Actinobacillus	3	0.256629597946963	pc2n8	Alouatta
Actinokineospora	1	0.0855431993156544	pc2n8	Alouatta
Actinomyces	1	0.0855431993156544	pc2n8	Alouatta
Actinoplanes	3	0.256629597946963	pc2n8	Alouatta
Aeromonas	1	0.0855431993156544	pc2n8	Alouatta
Aggregatibacter	620	53.0367835757057	pc2n8	Alouatta
Alistipes	1	0.0855431993156544	pc2n8	Alouatta
Amycolatopsis	2	0.171086398631309	pc2n8	Alouatta
Bacteroides	4	0.342172797262618	pc2n8	Alouatta
Blautia	1	0.0855431993156544	pc2n8	Alouatta
Brachybacterium	4	0.342172797262618	pc2n8	Alouatta
Brevibacterium	1	0.0855431993156544	pc2n8	Alouatta
Butyricimonas	1	0.0855431993156544	pc2n8	Alouatta
Campylobacter	20	1.71086398631309	pc2n8	Alouatta
Capnocytophaga	48	4.10607356715141	pc2n8	Alouatta
Catonella	17	1.45423438836612	pc2n8	Alouatta
Caulobacter	1	0.0855431993156544	pc2n8	Alouatta
Cedecea	3	0.256629597946963	pc2n8	Alouatta
Cellulosimicrobium	1	0.0855431993156544	pc2n8	Alouatta
Fibrella	1	0.0855431993156544	pc2n8	Alouatta
Flavobacterium	3	0.256629597946963	pc2n8	Alouatta
Granulicatella	1	0.0855431993156544	pc2n8	Alouatta
Hungatella	3	0.256629597946963	pc2n8	Alouatta
Janibacter	2	0.171086398631309	pc2n8	Alouatta
Joostella	1	0.0855431993156544	pc2n8	Alouatta
Lentzea	4	0.342172797262618	pc2n8	Alouatta
Leucobacter	1	0.0855431993156544	pc2n8	Alouatta
Lysobacter	5	0.427715996578272	pc2n8	Alouatta
Mediterranea	1	0.0855431993156544	pc2n8	Alouatta
Microbacterium	3	0.256629597946963	pc2n8	Alouatta
Micromonospora	2	0.171086398631309	pc2n8	Alouatta
Mycobacteroides	1	0.0855431993156544	pc2n8	Alouatta
Mycolicibacterium	1	0.0855431993156544	pc2n8	Alouatta
Niastella	1	0.0855431993156544	pc2n8	Alouatta
Nonomuraea	2	0.171086398631309	pc2n8	Alouatta
Pantoea	2	0.171086398631309	pc2n8	Alouatta
Parabacteroides	2	0.171086398631309	pc2n8	Alouatta
Paucibacter	1	0.0855431993156544	pc2n8	Alouatta
Pedobacter	1	0.0855431993156544	pc2n8	Alouatta
Phycicoccus	1	0.0855431993156544	pc2n8	Alouatta
Porphyromonas	163	13.9435414884517	pc2n8	Alouatta
Prevotella	3	0.256629597946963	pc2n8	Alouatta
Pseudopedobacter	1	0.0855431993156544	pc2n8	Alouatta
Pseudoxanthomonas	1	0.0855431993156544	pc2n8	Alouatta
Rhizobium	1	0.0855431993156544	pc2n8	Alouatta
Saccharopolyspora	1	0.0855431993156544	pc2n8	Alouatta
Serratia	1	0.0855431993156544	pc2n8	Alouatta
Shewanella	1	0.0855431993156544	pc2n8	Alouatta
Sphingomonas	2	0.171086398631309	pc2n8	Alouatta
Staphylococcus	1	0.0855431993156544	pc2n8	Alouatta
Stenotrophomonas	9	0.76988879384089	pc2n8	Alouatta
Streptococcus	168	14.3712574850299	pc2n8	Alouatta
Streptomyces	13	1.11206159110351	pc2n8	Alouatta
Streptosporangium	1	0.0855431993156544	pc2n8	Alouatta
Terracoccus	2	0.171086398631309	pc2n8	Alouatta
Tessaracoccus	1	0.0855431993156544	pc2n8	Alouatta
Treponema	26	2.22412318220701	pc2n8	Alouatta
Verrucomicrobiae	1	0.0855431993156544	pc2n8	Alouatta
Total	1169	100	pc2n8	Alouatta
[Clostridium]	1	0.00149965507933175	pc2n9	Homo
[Eubacterium]	7	0.0104975855553223	pc2n9	Homo
Abiotrophia	8	0.011997240634654	pc2n9	Homo
Acidipropionibacterium	11	0.0164962058726493	pc2n9	Homo
Actinoalloteichus	3	0.00449896523799526	pc2n9	Homo
Actinobacillus	2	0.00299931015866351	pc2n9	Homo
Actinomyces	3462	5.19180588464653	pc2n9	Homo
Actinoplanes	25	0.0374913769832938	pc2n9	Homo
Actinopolymorpha	2	0.00299931015866351	pc2n9	Homo
Agrobacterium	2	0.00299931015866351	pc2n9	Homo
Alistipes	1	0.00149965507933175	pc2n9	Homo
Altererythrobacter	2	0.00299931015866351	pc2n9	Homo
Amycolatopsis	4	0.00599862031732702	pc2n9	Homo
Anaerolinea	2	0.00299931015866351	pc2n9	Homo
Anaerolineaceae	184	0.275936534597043	pc2n9	Homo
Arthrobacter	11	0.0164962058726493	pc2n9	Homo
Auraticoccus	1	0.00149965507933175	pc2n9	Homo
Aureimonas	1	0.00149965507933175	pc2n9	Homo
Bacillus	4	0.00599862031732702	pc2n9	Homo
Bacteroides	22	0.0329924117452986	pc2n9	Homo
Barnesiella	1	0.00149965507933175	pc2n9	Homo
Beutenbergia	5	0.00749827539665877	pc2n9	Homo
Bifidobacterium	63	0.0944782699979005	pc2n9	Homo
Blautia	8	0.011997240634654	pc2n9	Homo
Brachybacterium	32	0.0479889625386161	pc2n9	Homo
Burkholderia	2	0.00299931015866351	pc2n9	Homo
Butyricicoccus	11	0.0164962058726493	pc2n9	Homo
Candidatus	6	0.00899793047599052	pc2n9	Homo
Catenulispora	23	0.0344920668246303	pc2n9	Homo
Catonella	7	0.0104975855553223	pc2n9	Homo
Cellulomonas	7	0.0104975855553223	pc2n9	Homo
Centipeda	6	0.00899793047599052	pc2n9	Homo
Chitinophaga	1	0.00149965507933175	pc2n9	Homo
Citrobacter	1	0.00149965507933175	pc2n9	Homo
Clavibacter	5	0.00749827539665877	pc2n9	Homo
Clostridium	5	0.00749827539665877	pc2n9	Homo
Conexibacter	1	0.00149965507933175	pc2n9	Homo
Corynebacterium	1	0.00149965507933175	pc2n9	Homo
Cryobacterium	6	0.00899793047599052	pc2n9	Homo
Cryptosporangium	5	0.00749827539665877	pc2n9	Homo
Culturomica	1	0.00149965507933175	pc2n9	Homo
Curtobacterium	9	0.0134968957139858	pc2n9	Homo
Cutibacterium	4	0.00599862031732702	pc2n9	Homo
Deinococcus	9	0.0134968957139858	pc2n9	Homo
Devosia	7	0.0104975855553223	pc2n9	Homo
Dictyoglomus	1	0.00149965507933175	pc2n9	Homo
Elizabethkingia	3	0.00449896523799526	pc2n9	Homo
Ensifer	1	0.00149965507933175	pc2n9	Homo
Enterococcus	16	0.0239944812693081	pc2n9	Homo
Erwinia	4	0.00599862031732702	pc2n9	Homo
Erythrobacter	9	0.0134968957139858	pc2n9	Homo
Escherichia	2	0.00299931015866351	pc2n9	Homo
Faecalibacterium	3	0.00449896523799526	pc2n9	Homo
Fastidiosipila	1	0.00149965507933175	pc2n9	Homo
Firmicutes	2	0.00299931015866351	pc2n9	Homo
Friedmanniella	2	0.00299931015866351	pc2n9	Homo
Frondihabitans	1	0.00149965507933175	pc2n9	Homo
Georgenia	3	0.00449896523799526	pc2n9	Homo
Gibbsiella	1	0.00149965507933175	pc2n9	Homo
Glycomyces	12	0.017995860951981	pc2n9	Homo
Gryllotalpicola	2	0.00299931015866351	pc2n9	Homo
Hungatella	1	0.00149965507933175	pc2n9	Homo
Isoptericola	6	0.00899793047599052	pc2n9	Homo
Jiangella	4	0.00599862031732702	pc2n9	Homo
Kitasatospora	5	0.00749827539665877	pc2n9	Homo
Klebsiella	23	0.0344920668246303	pc2n9	Homo
Kocuria	53	0.079481719204583	pc2n9	Homo
Kribbella	8	0.011997240634654	pc2n9	Homo
Kutzneria	5	0.00749827539665877	pc2n9	Homo
Labrenzia	7	0.0104975855553223	pc2n9	Homo
Lachnoanaerobaculum	12	0.017995860951981	pc2n9	Homo
Lachnospiraceae	7	0.0104975855553223	pc2n9	Homo
Lactobacillus	4	0.00599862031732702	pc2n9	Homo
Leifsonia	1	0.00149965507933175	pc2n9	Homo
Lentzea	1	0.00149965507933175	pc2n9	Homo
Leptothrix	1	0.00149965507933175	pc2n9	Homo
Leptotrichia	341	0.511382382052128	pc2n9	Homo
Leucobacter	1	0.00149965507933175	pc2n9	Homo
Lysobacter	1	0.00149965507933175	pc2n9	Homo
Marmoricola	2	0.00299931015866351	pc2n9	Homo
Martelella	1	0.00149965507933175	pc2n9	Homo
Massilia	2	0.00299931015866351	pc2n9	Homo
Meiothermus	7	0.0104975855553223	pc2n9	Homo
Mesorhizobium	4	0.00599862031732702	pc2n9	Homo
Microbacterium	41	0.0614858582526019	pc2n9	Homo
Microbispora	7	0.0104975855553223	pc2n9	Homo
Microlunatus	3	0.00449896523799526	pc2n9	Homo
Micromonospora	15	0.0224948261899763	pc2n9	Homo
Micropruina	1	0.00149965507933175	pc2n9	Homo
Miniimonas	3	0.00449896523799526	pc2n9	Homo
Nakamurella	4	0.00599862031732702	pc2n9	Homo
Neglecta	2	0.00299931015866351	pc2n9	Homo
Neorhizobium	1	0.00149965507933175	pc2n9	Homo
Nocardioides	3	0.00449896523799526	pc2n9	Homo
Nocardiopsis	2	0.00299931015866351	pc2n9	Homo
Nonomuraea	14	0.0209951711106445	pc2n9	Homo
Novosphingobium	2	0.00299931015866351	pc2n9	Homo
Olsenella	307	0.460394109354848	pc2n9	Homo
Oscillibacter	1	0.00149965507933175	pc2n9	Homo
Paenibacillus	26	0.0389910320626256	pc2n9	Homo
Pantoea	2	0.00299931015866351	pc2n9	Homo
Parabacteroides	1	0.00149965507933175	pc2n9	Homo
Paraoerskovia	1	0.00149965507933175	pc2n9	Homo
Pediococcus	1	0.00149965507933175	pc2n9	Homo
Pelagibacterium	2	0.00299931015866351	pc2n9	Homo
Phocaeicola	2	0.00299931015866351	pc2n9	Homo
Phycicoccus	15	0.0224948261899763	pc2n9	Homo
Porphyromonas	1697	2.54491466962599	pc2n9	Homo
Prevotella	2799	4.19753456704958	pc2n9	Homo
Promicromonospora	4	0.00599862031732702	pc2n9	Homo
Propionibacteriaceae	13	0.0194955160313128	pc2n9	Homo
Pseudopropionibacterium	798	1.19672475330674	pc2n9	Homo
Pseudovibrio	3	0.00449896523799526	pc2n9	Homo
Rahnella	4	0.00599862031732702	pc2n9	Homo
Rhizobium	16	0.0239944812693081	pc2n9	Homo
Rhodococcus	5	0.00749827539665877	pc2n9	Homo
Roseiflexus	3	0.00449896523799526	pc2n9	Homo
Rubellimicrobium	1	0.00149965507933175	pc2n9	Homo
Rudaea	4	0.00599862031732702	pc2n9	Homo
Ruminococcaceae	3	0.00449896523799526	pc2n9	Homo
Sanguibacter	27	0.0404906871419574	pc2n9	Homo
Selenomonas	18	0.0269937914279716	pc2n9	Homo
Serratia	1	0.00149965507933175	pc2n9	Homo
Sinomonas	1	0.00149965507933175	pc2n9	Homo
Sinorhizobium	15	0.0224948261899763	pc2n9	Homo
Sphingomonas	2	0.00299931015866351	pc2n9	Homo
Streptococcus	47684	71.5095528028554	pc2n9	Homo
Streptomyces	203	0.304429981104346	pc2n9	Homo
Subdoligranulum	15	0.0224948261899763	pc2n9	Homo
Terracoccus	1	0.00149965507933175	pc2n9	Homo
Terribacillus	3	0.00449896523799526	pc2n9	Homo
Tessaracoccus	10	0.0149965507933175	pc2n9	Homo
Tetrasphaera	9	0.0134968957139858	pc2n9	Homo
Thermoactinospora	4	0.00599862031732702	pc2n9	Homo
Thermobacillus	2	0.00299931015866351	pc2n9	Homo
Treponema	8339	12.5056237065475	pc2n9	Homo
Vibrio	1	0.00149965507933175	pc2n9	Homo
Total	66682	100	pc2n9	Homo
[Clostridium]	1	0.0719942404607631	pc2n9	Pan
Actinomyces	178	12.8149748020158	pc2n9	Pan
Actinoplanes	1	0.0719942404607631	pc2n9	Pan
Agrobacterium	1	0.0719942404607631	pc2n9	Pan
Anaerolineaceae	22	1.58387329013679	pc2n9	Pan
Arsenicicoccus	1	0.0719942404607631	pc2n9	Pan
Arthrobacter	22	1.58387329013679	pc2n9	Pan
Aureimonas	1	0.0719942404607631	pc2n9	Pan
Azotobacter	1	0.0719942404607631	pc2n9	Pan
Bacteroides	2	0.143988480921526	pc2n9	Pan
Beutenbergia	3	0.215982721382289	pc2n9	Pan
Bifidobacterium	5	0.359971202303816	pc2n9	Pan
Blautia	1	0.0719942404607631	pc2n9	Pan
Brachybacterium	4	0.287976961843053	pc2n9	Pan
Candidatus	1	0.0719942404607631	pc2n9	Pan
Cellulomonas	5	0.359971202303816	pc2n9	Pan
Cellulosimicrobium	4	0.287976961843053	pc2n9	Pan
Centipeda	4	0.287976961843053	pc2n9	Pan
Clavibacter	1	0.0719942404607631	pc2n9	Pan
Clostridium	5	0.359971202303816	pc2n9	Pan
Conexibacter	1	0.0719942404607631	pc2n9	Pan
Cryptosporangium	1	0.0719942404607631	pc2n9	Pan
Devosia	1	0.0719942404607631	pc2n9	Pan
Enterobacter	7	0.503959683225342	pc2n9	Pan
Firmicutes	2	0.143988480921526	pc2n9	Pan
Friedmanniella	2	0.143988480921526	pc2n9	Pan
Georgenia	1	0.0719942404607631	pc2n9	Pan
Jiangella	3	0.215982721382289	pc2n9	Pan
Kitasatospora	1	0.0719942404607631	pc2n9	Pan
Kocuria	4	0.287976961843053	pc2n9	Pan
Kribbella	1	0.0719942404607631	pc2n9	Pan
Lawsonella	1	0.0719942404607631	pc2n9	Pan
Lelliottia	1	0.0719942404607631	pc2n9	Pan
Leptotrichia	1	0.0719942404607631	pc2n9	Pan
Luteipulveratus	6	0.431965442764579	pc2n9	Pan
Mesorhizobium	1	0.0719942404607631	pc2n9	Pan
Micromonospora	12	0.863930885529158	pc2n9	Pan
Microterricola	1	0.0719942404607631	pc2n9	Pan
Miniimonas	1	0.0719942404607631	pc2n9	Pan
Nocardioides	1	0.0719942404607631	pc2n9	Pan
Nocardiopsis	1	0.0719942404607631	pc2n9	Pan
Nonomuraea	2	0.143988480921526	pc2n9	Pan
Olsenella	43	3.09575233981281	pc2n9	Pan
Paenibacillus	1	0.0719942404607631	pc2n9	Pan
Paeniclostridium	1	0.0719942404607631	pc2n9	Pan
Parascardovia	1	0.0719942404607631	pc2n9	Pan
Pectobacterium	1	0.0719942404607631	pc2n9	Pan
Pedobacter	3	0.215982721382289	pc2n9	Pan
Porphyromonas	72	5.18358531317495	pc2n9	Pan
Prevotella	30	2.15982721382289	pc2n9	Pan
Pseudopropionibacterium	17	1.22390208783297	pc2n9	Pan
Rubellimicrobium	2	0.143988480921526	pc2n9	Pan
Ruminococcaceae	1	0.0719942404607631	pc2n9	Pan
Selenomonas	1	0.0719942404607631	pc2n9	Pan
Streptococcus	45	3.23974082073434	pc2n9	Pan
Streptomyces	7	0.503959683225342	pc2n9	Pan
Streptosporangium	1	0.0719942404607631	pc2n9	Pan
Tessaracoccus	2	0.143988480921526	pc2n9	Pan
Treponema	846	60.9071274298056	pc2n9	Pan
Total	1389	100	pc2n9	Pan
[Clostridium]	1	0.0834028356964137	pc2n9	Gorilla
[Eubacterium]	2	0.166805671392827	pc2n9	Gorilla
[Mannheimia]	55	4.58715596330275	pc2n9	Gorilla
Acidipropionibacterium	5	0.417014178482068	pc2n9	Gorilla
Actinobacillus	31	2.58548790658882	pc2n9	Gorilla
Actinomyces	164	13.6780650542118	pc2n9	Gorilla
Actinoplanes	4	0.333611342785655	pc2n9	Gorilla
Actinopolymorpha	1	0.0834028356964137	pc2n9	Gorilla
Aerococcus	1	0.0834028356964137	pc2n9	Gorilla
Agrobacterium	2	0.166805671392827	pc2n9	Gorilla
Anaerococcus	7	0.583819849874896	pc2n9	Gorilla
Anaerolineaceae	6	0.500417014178482	pc2n9	Gorilla
Anaerotruncus	1	0.0834028356964137	pc2n9	Gorilla
Arthrobacter	13	1.08423686405338	pc2n9	Gorilla
Bacillus	9	0.750625521267723	pc2n9	Gorilla
Bacteroides	6	0.500417014178482	pc2n9	Gorilla
Barnesiella	1	0.0834028356964137	pc2n9	Gorilla
Beutenbergia	4	0.333611342785655	pc2n9	Gorilla
Bifidobacterium	49	4.08673894912427	pc2n9	Gorilla
Brachybacterium	3	0.250208507089241	pc2n9	Gorilla
Brenneria	2	0.166805671392827	pc2n9	Gorilla
Brevibacillus	1	0.0834028356964137	pc2n9	Gorilla
Cellulomonas	2	0.166805671392827	pc2n9	Gorilla
Cellulosimicrobium	2	0.166805671392827	pc2n9	Gorilla
Centipeda	1	0.0834028356964137	pc2n9	Gorilla
Clostridium	5	0.417014178482068	pc2n9	Gorilla
Cohnella	2	0.166805671392827	pc2n9	Gorilla
Devosia	2	0.166805671392827	pc2n9	Gorilla
Dickeya	2	0.166805671392827	pc2n9	Gorilla
Enterobacter	4	0.333611342785655	pc2n9	Gorilla
Enterococcus	17	1.41784820683903	pc2n9	Gorilla
Escherichia	29	2.418682235196	pc2n9	Gorilla
Friedmanniella	2	0.166805671392827	pc2n9	Gorilla
Gammaproteobacteria	1	0.0834028356964137	pc2n9	Gorilla
Halotalea	2	0.166805671392827	pc2n9	Gorilla
Hungatella	2	0.166805671392827	pc2n9	Gorilla
Jeotgalibacillus	1	0.0834028356964137	pc2n9	Gorilla
Kitasatospora	1	0.0834028356964137	pc2n9	Gorilla
Klebsiella	33	2.75229357798165	pc2n9	Gorilla
Kocuria	2	0.166805671392827	pc2n9	Gorilla
Lactobacillus	132	11.0091743119266	pc2n9	Gorilla
Lactococcus	1	0.0834028356964137	pc2n9	Gorilla
Leclercia	2	0.166805671392827	pc2n9	Gorilla
Lelliottia	2	0.166805671392827	pc2n9	Gorilla
